A;RTSALEDATA;219;20251222 01:10;VALNET;
B;219;6008863;1;20251222 01:10;;;13;STOCKWELL RD;OAKVILLE;2765;341.8;M;20251105;20251217;770000;R2;R;RESIDENCE;;OVV;;;AV732919;
C;219;6008863;1;20251222 01:10;120/1299874;
D;219;6008863;1;20251222 01:10;P;;;;;;
D;219;6008863;1;20251222 01:10;P;;;;;;
D;219;6008863;1;20251222 01:10;V;;;;;;
B;219;6020812;2;20251222 01:10;;;12;TAYLOR ST;VINEYARD;2765;390.7;M;20251112;20251215;1419660;R2;R;RESIDENCE;;OVV;;;AV714670;
C;219;6020812;2;20251222 01:10;118/1286529;
D;219;6020812;2;20251222 01:10;P;;;;;;
D;219;6020812;2;20251222 01:10;P;;;;;;
D;219;6020812;2;20251222 01:10;V;;;;;;
B;219;3512795;3;20251222 01:10;;;132;CABBAGE TREE RD;GROSE VALE;2753;4;H;20251015;20251215;2650000;RU4;R;RESIDENCE;;RUQ;;;AV717251;
C;219;3512795;3;20251222 01:10;4/1144213;
D;219;3512795;3;20251222 01:10;P;;;;;;
D;219;3512795;3;20251222 01:10;P;;;;;;
D;219;3512795;3;20251222 01:10;P;;;;;;
D;219;3512795;3;20251222 01:10;P;;;;;;
D;219;3512795;3;20251222 01:10;V;;;;;;
D;219;3512795;3;20251222 01:10;V;;;;;;
B;219;4612616;4;20251222 01:10;;;16;STOCKWELL RD;OAKVILLE;2765;314;M;20251113;20251212;705000;R2;R;RESIDENCE;;OVV;;;AV712337;
C;219;4612616;4;20251222 01:10;33/1305697;
D;219;4612616;4;20251222 01:10;P;;;;;;
D;219;4612616;4;20251222 01:10;V;;;;;;
B;219;4612672;5;20251222 01:10;;;40;KNOBBY ST;OAKVILLE;2765;450;M;20251106;20251218;900000;R2;V;VACANT LAND;;OVV;;;AV740319;
C;219;4612672;5;20251222 01:10;89/1305697;
D;219;4612672;5;20251222 01:10;P;;;;;;
D;219;4612672;5;20251222 01:10;P;;;;;;
D;219;4612672;5;20251222 01:10;V;;;;;;
B;219;4612914;6;20251222 01:10;;;12;LAGGAN RD;OAKVILLE;2765;374.8;M;20251103;20251217;810000;R2;R;RESIDENCE;;OVV;;;AV731489;
C;219;4612914;6;20251222 01:10;7/1305818;
D;219;4612914;6;20251222 01:10;P;;;;;;
D;219;4612914;6;20251222 01:10;P;;;;;;
D;219;4612914;6;20251222 01:10;V;;;;;;
B;219;4528926;7;20251222 01:10;;;368;COMMERCIAL RD;VINEYARD;2765;278.9;M;20251125;20251215;1250000;R2;R;RESIDENCE;;OVV;;;AV720028;
C;219;4528926;7;20251222 01:10;1029/1276272;
D;219;4528926;7;20251222 01:10;P;;;;;;
D;219;4528926;7;20251222 01:10;V;;;;;;
B;219;4613835;8;20251222 01:10;;;15;KNOBBY ST;OAKVILLE;2765;450;M;20251201;20251218;880000;R2;R;RESIDENCE;;OVV;;;AV740131;
C;219;4613835;8;20251222 01:10;146/1305819;
D;219;4613835;8;20251222 01:10;P;;;;;;
D;219;4613835;8;20251222 01:10;V;;;;;;
B;219;4597350;9;20251222 01:10;;;28;KOOKABURRA CRES;NORTH RICHMOND;2754;594.6;M;20251104;20251212;750000;R2;V;VACANT LAND;;AKK;;;AV710846;
C;219;4597350;9;20251222 01:10;2155/1296585;
D;219;4597350;9;20251222 01:10;P;;;;;;
D;219;4597350;9;20251222 01:10;P;;;;;;
D;219;4597350;9;20251222 01:10;V;;;;;;
D;219;4597350;9;20251222 01:10;V;;;;;;
B;219;4549416;10;20251222 01:10;;;4;SOUTHCOTT AVE;OAKVILLE;2765;388;M;20251111;20251218;735000;R2;V;VACANT LAND;;OVV;;;AV735185;
C;219;4549416;10;20251222 01:10;124/1279996;
D;219;4549416;10;20251222 01:10;P;;;;;;
D;219;4549416;10;20251222 01:10;V;;;;;;
B;219;4549417;11;20251222 01:10;;;6;SOUTHCOTT AVE;OAKVILLE;2765;388.1;M;20251111;20251218;735000;R2;V;VACANT LAND;;OVV;;;AV736444;
C;219;4549417;11;20251222 01:10;125/1279996;
D;219;4549417;11;20251222 01:10;P;;;;;;
D;219;4549417;11;20251222 01:10;P;;;;;;
D;219;4549417;11;20251222 01:10;V;;;;;;
B;219;4612612;12;20251222 01:10;;;24;STOCKWELL RD;OAKVILLE;2765;300;M;20251001;20251217;695000;R2;V;VACANT LAND;;OVV;;;AV732726;
C;219;4612612;12;20251222 01:10;29/1305697;
D;219;4612612;12;20251222 01:10;P;;;;;;
D;219;4612612;12;20251222 01:10;P;;;;;;
D;219;4612612;12;20251222 01:10;V;;;;;;
B;219;4553113;13;20251222 01:10;;;9;HARKNESS RD;OAKVILLE;2765;367.3;M;20251029;20251217;780000;R2;R;RESIDENCE;;OVV;;;AV732657;
C;219;4553113;13;20251222 01:10;108/1285794;
D;219;4553113;13;20251222 01:10;P;;;;;;
D;219;4553113;13;20251222 01:10;P;;;;;;
D;219;4553113;13;20251222 01:10;V;;;;;;
B;219;4553138;14;20251222 01:10;;;11;HARKNESS RD;OAKVILLE;2765;382.3;M;20251030;20251217;850000;R2;R;RESIDENCE;;OVV;;;AV732660;
C;219;4553138;14;20251222 01:10;133/1285794;
D;219;4553138;14;20251222 01:10;P;;;;;;
D;219;4553138;14;20251222 01:10;P;;;;;;
D;219;4553138;14;20251222 01:10;V;;;;;;
B;219;3178360;15;20251222 01:10;;2;111;RAILWAY RD N;MULGRAVE;2756;;;20251110;20251216;1530000;;3;FACTORY;2;;;;AV721664;
C;219;3178360;15;20251222 01:10;2/SP75033;
D;219;3178360;15;20251222 01:10;P;;;;;;
D;219;3178360;15;20251222 01:10;V;;;;;;
B;219;3240757;16;20251222 01:10;;;392;CHASELING RD N;WEBBS CREEK;2775;7.945;H;20251120;20251218;8200000;C4;3;COMMERCIAL;;PNA;;;AV740021;
C;219;3240757;16;20251222 01:10;1/1080830;
D;219;3240757;16;20251222 01:10;P;;;;;;
D;219;3240757;16;20251222 01:10;V;;;;;;
B;219;2357649;17;20251222 01:10;;;19;HAVELOCK ST;MCGRATHS HILL;2756;1321;M;20250919;20251218;1550000;R2;R;RESIDENCE;;AGH;;;AV736921;
C;219;2357649;17;20251222 01:10;2/565211;
D;219;2357649;17;20251222 01:10;P;;;;;;
D;219;2357649;17;20251222 01:10;V;;;;;;
D;219;2357649;17;20251222 01:10;V;;;;;;
B;219;2349864;18;20251222 01:10;;;47;BOOMERANG DR;GLOSSODIA;2756;1.012;H;20250913;20251212;1475000;R2;R;RESIDENCE;;ABB;;;AV710581;
C;219;2349864;18;20251222 01:10;162/217504;
D;219;2349864;18;20251222 01:10;P;;;;;;
D;219;2349864;18;20251222 01:10;V;;;;;;
D;219;2349864;18;20251222 01:10;V;;;;;;
B;219;2352452;19;20251222 01:10;;;160;COMMERCIAL RD;VINEYARD;2765;2.023;H;20240615;20251215;2875000;RU4;R;RESIDENCE;;GDD;;;AV715813;
C;219;2352452;19;20251222 01:10;4/248070;
D;219;2352452;19;20251222 01:10;P;;;;;;
D;219;2352452;19;20251222 01:10;V;;;;;;
B;219;2371223;20;20251222 01:10;;11;298;WINDSOR ST;RICHMOND;2753;;;20251029;20251215;435000;;3;COMMERCIAL;11;;;;AV716178;
C;219;2371223;20;20251222 01:10;11/SP20754;
D;219;2371223;20;20251222 01:10;P;;;;;;
D;219;2371223;20;20251222 01:10;V;;;;;;
B;219;2371223;21;20251222 01:10;;14;296;WINDSOR ST;RICHMOND;2753;;;20251105;20251217;452500;;3;OFFICE;14;;;;AV732205;
C;219;2371223;21;20251222 01:10;14/SP20754;
D;219;2371223;21;20251222 01:10;P;;;;;;
D;219;2371223;21;20251222 01:10;V;;;;;;
D;219;2371223;21;20251222 01:10;V;;;;;;
B;219;2371223;22;20251222 01:10;;17;296;WINDSOR ST;RICHMOND;2753;;;20251105;20251217;452500;;3;OFFICE;17;;;;AV732624;
C;219;2371223;22;20251222 01:10;17/SP20754;
D;219;2371223;22;20251222 01:10;P;;;;;;
D;219;2371223;22;20251222 01:10;V;;;;;;
D;219;2371223;22;20251222 01:10;V;;;;;;
B;219;2358120;23;20251222 01:10;;;30;HOWELL CRES;SOUTH WINDSOR;2756;569.5;M;20251104;20251218;1045000;R2;R;RESIDENCE;;AUA;;;AV739059;
C;219;2358120;23;20251222 01:10;25/259336;
D;219;2358120;23;20251222 01:10;P;;;;;;
D;219;2358120;23;20251222 01:10;P;;;;;;
D;219;2358120;23;20251222 01:10;V;;;;;;
B;219;2347710;24;20251222 01:10;;;32;ALEXANDER ST;BLIGH PARK;2756;712.8;M;20251105;20251217;1350000;R3;R;RESIDENCE;;AYB;;;AV728757;
C;219;2347710;24;20251222 01:10;559/749929;
D;219;2347710;24;20251222 01:10;P;;;;;;
D;219;2347710;24;20251222 01:10;P;;;;;;
D;219;2347710;24;20251222 01:10;V;;;;;;
B;219;2347735;25;20251222 01:10;;;8;ALSOP PL;BLIGH PARK;2756;744.9;M;20250817;20251215;1350000;R3;R;RESIDENCE;;AYB;;;AV714142;
C;219;2347735;25;20251222 01:10;630/775033;
D;219;2347735;25;20251222 01:10;P;;;;;;
D;219;2347735;25;20251222 01:10;V;;;;;;
D;219;2347735;25;20251222 01:10;V;;;;;;
B;219;2347815;26;20251222 01:10;;;64;ANDREW THOMPSON DR;MCGRATHS HILL;2756;551.5;M;20251113;20251215;985000;R2;R;RESIDENCE;;AGH;;;AV720579;
C;219;2347815;26;20251222 01:10;719/260105;
D;219;2347815;26;20251222 01:10;P;;;;;;
D;219;2347815;26;20251222 01:10;V;;;;;;
B;219;2350457;27;20251222 01:10;;;28;BRIDGE ST;WINDSOR;2756;513.8;M;20251111;20251215;910000;R2;R;RESIDENCE;;BBA;;;AV715106;
C;219;2350457;27;20251222 01:10;2/840300;
D;219;2350457;27;20251222 01:10;P;;;;;;
D;219;2350457;27;20251222 01:10;V;;;;;;
B;219;2358548;28;20251222 01:10;;;60;JAMES MEEHAN ST;WINDSOR;2756;584.7;M;20251204;20251212;300000;R2;V;VACANT LAND;;BBA;;;AV706333;
C;219;2358548;28;20251222 01:10;25/246385;
D;219;2358548;28;20251222 01:10;P;;;;;;
D;219;2358548;28;20251222 01:10;V;;;;;;
B;219;2366514;29;20251222 01:10;;;530;SETTLERS RD;LOWER MACDONALD;2775;695.6;M;20251119;20251212;550000;RU5;R;RESIDENCE;;PMM;;;AV708098;
C;219;2366514;29;20251222 01:10;20/39352;
D;219;2366514;29;20251222 01:10;P;;;;;;
D;219;2366514;29;20251222 01:10;V;;;;;;
B;219;2353270;30;20251222 01:10;;;5;DAY AVE;HOBARTVILLE;2753;556.4;M;20251110;20251217;930000;R3;R;RESIDENCE;;AQA;;;AV728316;
C;219;2353270;30;20251222 01:10;174/234900;
D;219;2353270;30;20251222 01:10;P;;;;;;
D;219;2353270;30;20251222 01:10;P;;;;;;
D;219;2353270;30;20251222 01:10;V;;;;;;
D;219;2353270;30;20251222 01:10;V;;;;;;
B;219;2361282;31;20251222 01:10;;;3;MARKWELL PL;AGNES BANKS;2753;835.4;M;20251024;20251212;1050000;R2;R;RESIDENCE;;AAA;;;AV710598;
C;219;2361282;31;20251222 01:10;13/703930;
D;219;2361282;31;20251222 01:10;P;;;;;;
D;219;2361282;31;20251222 01:10;P;;;;;;
D;219;2361282;31;20251222 01:10;V;;;;;;
