A;RTSALEDATA;070;20251222 01:08;VALNET;
B;070;550116;1;20251222 01:08;;;106;AUDLEY ST;NARRANDERA;2700;578.7;M;20251124;20251217;265000;RU5;R;RESIDENCE;;NVM;;;AV731082;
C;070;550116;1;20251222 01:08;A, C/342981;
D;070;550116;1;20251222 01:08;P;;;;;;
D;070;550116;1;20251222 01:08;V;;;;;;
B;070;550323;2;20251222 01:08;;;15;CHANTILLY ST;NARRANDERA;2700;1012;M;20251117;20251215;355000;RU5;R;RESIDENCE;;NVM;;;AV718699;
C;070;550323;2;20251222 01:08;18/J/2597;
D;070;550323;2;20251222 01:08;P;;;;;;
D;070;550323;2;20251222 01:08;V;;;;;;
B;070;548685;3;20251222 01:08;;;28;MYALL ST;BARELLAN;2665;1012;M;20251120;20251218;209000;RU5;R;RESIDENCE;;BAR;;;AV734459;
C;070;548685;3;20251222 01:08;B/400362;
D;070;548685;3;20251222 01:08;P;;;;;;
D;070;548685;3;20251222 01:08;V;;;;;;
B;070;551513;4;20251222 01:08;;;54;ROSLYN ST;NARRANDERA;2700;644.9;M;20251015;20251216;250000;RU5;R;RESIDENCE;;NRL;;;AV723527;
C;070;551513;4;20251222 01:08;3/2/2398;
D;070;551513;4;20251222 01:08;P;;;;;;
D;070;551513;4;20251222 01:08;V;;;;;;
Z;18;4;4;8;
