A;RTSALEDATA;118;20251229 01:07;VALNET;
B;118;1250772;1;20251229 01:07;;;18;EWIN ST;BLAYNEY;2799;808.4;M;20251114;20251219;475000;R1;R;RESIDENCE;;BAK;;;AV745699;
C;118;1250772;1;20251229 01:07;154/252211;
D;118;1250772;1;20251229 01:07;P;;;;;;
D;118;1250772;1;20251229 01:07;P;;;;;;
D;118;1250772;1;20251229 01:07;V;;;;;;
D;118;1250772;1;20251229 01:07;V;;;;;;
B;118;4250772;2;20251229 01:07;;;110;BENEREE RD;TALLWOOD;2798;220.64;H;20251107;20251219;2212500;RU1;R;RESIDENCE;;RRN;;;AV741659;
C;118;4250772;2;20251229 01:07;6, 21, 22, 25, 26, 30, 31, 120, 121/750358 2/1143628 Enclosure Permit ;
C;118;4250772;2;20251229 01:07;20015;
D;118;4250772;2;20251229 01:07;P;;;;;;
D;118;4250772;2;20251229 01:07;V;;;;;;
B;118;3502520;3;20251229 01:07;;;136;BENEREE RD;TALLWOOD;2798;34.44;H;20251107;20251219;2212500;RU1;3;FARM;;RHN;;;AV741862;
C;118;3502520;3;20251229 01:07;13, 17/750358 1/1143628;
D;118;3502520;3;20251229 01:07;P;;;;;;
D;118;3502520;3;20251229 01:07;V;;;;;;
D;118;3502520;3;20251229 01:07;V;;;;;;
B;118;3196324;4;20251229 01:07;;;2245;CADIA RD;ERROWANBANG;2791;149.2;H;20251125;20251218;5500000;RU1;3;FARM;;RRN;;;AV737695;
C;118;3196324;4;20251229 01:07;422/1084679;
D;118;3196324;4;20251229 01:07;P;;;;;;
D;118;3196324;4;20251229 01:07;V;;;;;;
B;118;4403109;5;20251229 01:07;;;20;CAMPBELL ST;NEWBRIDGE;2795;1201;M;20251128;20251219;209000;RU5;V;VACANT LAND;;ZVW;;;AV747420;
C;118;4403109;5;20251229 01:07;21/784428;
D;118;4403109;5;20251229 01:07;P;;;;;;
D;118;4403109;5;20251229 01:07;P;;;;;;
D;118;4403109;5;20251229 01:07;V;;;;;;
B;118;4363902;6;20251229 01:07;;;111;TEASDALE RD;NEVILLE;2799;10.826;H;20251127;20251223;335000;RU1;3;FARM;;RHS;;;AV758741;
C;118;4363902;6;20251229 01:07;244/750399;
D;118;4363902;6;20251229 01:07;P;;;;;;
D;118;4363902;6;20251229 01:07;P;;;;;;
D;118;4363902;6;20251229 01:07;V;;;;;;
Z;32;6;7;17;
