A;RTSALEDATA;620;20251229 01:10;VALNET;
B;620;1255758;1;20251229 01:10;;;26;MARKET ST;MUDGEE;2850;923.2;M;20251107;20251219;1250000;E2;3;COMMERCIAL;;EBB;;;AV749391;
C;620;1255758;1;20251229 01:10;2/68326;
D;620;1255758;1;20251229 01:10;P;;;;;;
D;620;1255758;1;20251229 01:10;V;;;;;;
D;620;1255758;1;20251229 01:10;V;;;;;;
B;620;1255820;2;20251229 01:10;;;178;MARKET ST;MUDGEE;2850;657.6;M;20251201;20251223;696000;R1;R;RESIDENCE;;AAF;;;AV758322;
C;620;1255820;2;20251229 01:10;15/230260;
D;620;1255820;2;20251229 01:10;P;;;;;;
D;620;1255820;2;20251229 01:10;V;;;;;;
B;620;1256759;3;20251229 01:10;;;32;ROBERTSON ST;MUDGEE;2850;195;M;20251112;20251222;265;;R;RESIDENCE;1;;;;AV753816;
C;620;1256759;3;20251229 01:10;1/SP34659;
D;620;1256759;3;20251229 01:10;P;;;;;;
D;620;1256759;3;20251229 01:10;P;;;;;;
D;620;1256759;3;20251229 01:10;V;;;;;;
B;620;1253564;4;20251229 01:10;;;3;BASKERVILLE DR;MUDGEE;2850;824;M;20251031;20251222;695000;R1;R;RESIDENCE;;AAS;;;AV753085;
C;620;1253564;4;20251229 01:10;3/1012278;
D;620;1253564;4;20251229 01:10;P;;;;;;
D;620;1253564;4;20251229 01:10;V;;;;;;
B;620;1253973;5;20251229 01:10;;;61;LYONS LANE;MUDGEE;2850;427.5;M;20251107;20251219;400000;E4;3;COMMERCIAL;;EIM;;;AV741087;
C;620;1253973;5;20251229 01:10;1/995481;
D;620;1253973;5;20251229 01:10;P;;;;;;
D;620;1253973;5;20251229 01:10;V;;;;;;
D;620;1253973;5;20251229 01:10;V;;;;;;
D;620;1253973;5;20251229 01:10;V;;;;;;
B;620;1254356;6;20251229 01:10;;2;203;DENISON ST;MUDGEE;2850;;;20251209;20251222;410000;;R;RESIDENCE;1;;;;AV753163;
C;620;1254356;6;20251229 01:10;1/SP20564;
D;620;1254356;6;20251229 01:10;P;;;;;;
D;620;1254356;6;20251229 01:10;V;;;;;;
B;620;1254820;7;20251229 01:10;;;169;GLADSTONE ST;MUDGEE;2850;1032;M;20251114;20251219;690000;R1;R;RESIDENCE;;AAF;;;AV750723;
C;620;1254820;7;20251229 01:10;5/1/37804;
D;620;1254820;7;20251229 01:10;P;;;;;;
D;620;1254820;7;20251229 01:10;V;;;;;;
D;620;1254820;7;20251229 01:10;V;;;;;;
D;620;1254820;7;20251229 01:10;V;;;;;;
B;620;3406781;8;20251229 01:10;;;6;HENRY BAYLY DR;MUDGEE;2850;801;M;20251107;20251222;770000;R1;R;RESIDENCE;;AAS;;;AV753729;
C;620;3406781;8;20251229 01:10;11/1130230;
D;620;3406781;8;20251229 01:10;P;;;;;;
D;620;3406781;8;20251229 01:10;P;;;;;;
D;620;3406781;8;20251229 01:10;V;;;;;;
B;620;6027048;9;20251229 01:10;;;21 A;DUNNACHIE ST;MUDGEE;2850;369.4;M;20251111;20251223;695000;R1;R;RESIDENCE;;AAS;;;AV756772;
C;620;6027048;9;20251229 01:10;902/1320302;
D;620;6027048;9;20251229 01:10;P;;;;;;
D;620;6027048;9;20251229 01:10;P;;;;;;
D;620;6027048;9;20251229 01:10;V;;;;;;
B;620;1262609;10;20251229 01:10;;;595;CYPRESS DR;YARRAWONGA;2850;40;H;20251222;20251223;400000;R5;R;RESIDENCE;;RRB;;;AV757511;
C;620;1262609;10;20251229 01:10;63/253696;
D;620;1262609;10;20251229 01:10;P;;;;;;
D;620;1262609;10;20251229 01:10;V;;;;;;
B;620;1260725;11;20251229 01:10;;;840;YARRAWONGA RD;YARRAWONGA;2850;10.12;H;20251113;20251224;675000;R5;R;RESIDENCE;;RRB;;;AV762090;
C;620;1260725;11;20251229 01:10;9/252737;
D;620;1260725;11;20251229 01:10;P;;;;;;
D;620;1260725;11;20251229 01:10;P;;;;;;
D;620;1260725;11;20251229 01:10;V;;;;;;
B;620;1282504;12;20251229 01:10;;;77;RODGERS ST;KANDOS;2848;1012;M;20251121;20251219;336000;RU5;R;RESIDENCE;;VVK;;;AV743917;
C;620;1282504;12;20251229 01:10;11/15/8955;
D;620;1282504;12;20251229 01:10;P;;;;;;
D;620;1282504;12;20251229 01:10;V;;;;;;
B;620;1281603;13;20251229 01:10;;;2515;NULLO MOUNTAIN RD;NULLO MOUNTAIN;2849;36.42;H;20251128;20251219;500000;RU1;R;RESIDENCE;;HEF;;;AV741803;
C;620;1281603;13;20251229 01:10;35/755445;
D;620;1281603;13;20251229 01:10;P;;;;;;
D;620;1281603;13;20251229 01:10;P;;;;;;
D;620;1281603;13;20251229 01:10;V;;;;;;
B;620;1281875;14;20251229 01:10;;;45;ANGUS AVE;KANDOS;2848;910.5;M;20251215;20251219;750000;RU5;R;RESIDENCE;;VVK;;;AV745211;
C;620;1281875;14;20251229 01:10;17A/102128;
D;620;1281875;14;20251229 01:10;P;;;;;;
D;620;1281875;14;20251229 01:10;V;;;;;;
B;620;3062285;15;20251229 01:10;;;35;PERRY ST;MUDGEE;2850;1292;M;20251127;20251218;5027500;E2;R;RESIDENCE;;EBB;;;AV737439;
C;620;3062285;15;20251229 01:10;2/1055607;
D;620;3062285;15;20251229 01:10;P;;;;;;
D;620;3062285;15;20251229 01:10;V;;;;;;
B;620;4056009;16;20251229 01:10;;;1807;WINDEYER RD;WINDEYER;2850;1.439;H;20251120;20251219;470000;RU1;R;RESIDENCE;;HED;;;AV747730;
C;620;4056009;16;20251229 01:10;1/883740;
D;620;4056009;16;20251229 01:10;P;;;;;;
D;620;4056009;16;20251229 01:10;V;;;;;;
B;620;4121273;17;20251229 01:10;;;3142;CASTLEREAGH HWY;BIRRIWA;2844;4318;M;20251215;20251219;160000;RU5;R;RESIDENCE;;VBG;;;AV744151;
C;620;4121273;17;20251229 01:10;1, 2, 3/2/7248;
D;620;4121273;17;20251229 01:10;P;;;;;;
D;620;4121273;17;20251229 01:10;P;;;;;;
D;620;4121273;17;20251229 01:10;V;;;;;;
D;620;4121273;17;20251229 01:10;V;;;;;;
B;620;4542665;18;20251229 01:10;;;18;MARGARET LANE;CAERLEON;2850;500;M;20251217;20251219;729000;R1;R;RESIDENCE;;AAL;;;AV744566;
C;620;4542665;18;20251229 01:10;1226/1302496;
D;620;4542665;18;20251229 01:10;P;;;;;;
D;620;4542665;18;20251229 01:10;P;;;;;;
D;620;4542665;18;20251229 01:10;V;;;;;;
B;620;4410889;19;20251229 01:10;;;25;SUTTOR AVE;CAERLEON;2850;841.6;M;20251122;20251219;820000;R1;R;RESIDENCE;;AAL;;;AV743745;
C;620;4410889;19;20251229 01:10;502/1272615;
D;620;4410889;19;20251229 01:10;P;;;;;;
D;620;4410889;19;20251229 01:10;P;;;;;;
D;620;4410889;19;20251229 01:10;V;;;;;;
D;620;4410889;19;20251229 01:10;V;;;;;;
B;620;4498987;20;20251229 01:10;;;11;DAVIS CRES;CAERLEON;2850;780.3;M;20251107;20251219;850000;R1;R;RESIDENCE;;AAL;;;AV747275;
C;620;4498987;20;20251229 01:10;817/1273341;
D;620;4498987;20;20251229 01:10;P;;;;;;
D;620;4498987;20;20251229 01:10;P;;;;;;
D;620;4498987;20;20251229 01:10;V;;;;;;
B;620;4434824;21;20251229 01:10;;;44;BANJO PATERSON AVE;MUDGEE;2850;601.4;M;20251001;20251219;585000;R1;R;RESIDENCE;;AAS;;;AV741922;
C;620;4434824;21;20251229 01:10;2761/1285091;
D;620;4434824;21;20251229 01:10;P;;;;;;
D;620;4434824;21;20251229 01:10;V;;;;;;
B;620;3831401;22;20251229 01:10;;;7;STAGGERWING RD;RYLSTONE;2849;1950;M;20251118;20251219;485000;SP2;V;VACANT LAND;;SPR;;;AV744322;
C;620;3831401;22;20251229 01:10;5/270890;
D;620;3831401;22;20251229 01:10;P;;;;;;
D;620;3831401;22;20251229 01:10;P;;;;;;
D;620;3831401;22;20251229 01:10;V;;;;;;
D;620;3831401;22;20251229 01:10;V;;;;;;
Z;108;22;22;62;
