A;RTSALEDATA;259;20251222 01:11;VALNET;
B;259;336034;1;20251222 01:11;;;113;BIRDWOOD DR;BLUE HAVEN;2262;980.1;M;20251101;20251215;850000;R2;R;RESIDENCE;;WWG;;;AV714382;
C;259;336034;1;20251222 01:11;141/218002;
D;259;336034;1;20251222 01:11;P;;;;;;
D;259;336034;1;20251222 01:11;P;;;;;;
D;259;336034;1;20251222 01:11;V;;;;;;
D;259;336034;1;20251222 01:11;V;;;;;;
B;259;333783;2;20251222 01:11;;;87;BARKER AVE;SAN REMO;2262;461.6;M;20251101;20251215;850000;R2;R;RESIDENCE;;WGY;;;AV716965;
C;259;333783;2;20251222 01:11;228/30316;
D;259;333783;2;20251222 01:11;P;;;;;;
D;259;333783;2;20251222 01:11;P;;;;;;
D;259;333783;2;20251222 01:11;V;;;;;;
B;259;331267;3;20251222 01:11;;;8;ALEX CL;OURIMBAH;2258;527.9;M;20251125;20251218;870000;R1;R;RESIDENCE;;WFG;;;AV735777;
C;259;331267;3;20251222 01:11;311/852157;
D;259;331267;3;20251222 01:11;P;;;;;;
D;259;331267;3;20251222 01:11;P;;;;;;
D;259;331267;3;20251222 01:11;V;;;;;;
B;259;333831;4;20251222 01:11;;;46;BARKER AVE;SAN REMO;2262;461.6;M;20251017;20251217;722008;R2;R;RESIDENCE;;WGY;;;AV728313;
C;259;333831;4;20251222 01:11;280/30316;
D;259;333831;4;20251222 01:11;P;;;;;;
D;259;333831;4;20251222 01:11;V;;;;;;
D;259;333831;4;20251222 01:11;V;;;;;;
B;259;331493;5;20251222 01:11;;;52;ALISON RD;WYONG;2259;581.7;M;20251031;20251212;750000;R3;R;RESIDENCE;;WHT;;;AV707928;
C;259;331493;5;20251222 01:11;2/529195;
D;259;331493;5;20251222 01:11;P;;;;;;
D;259;331493;5;20251222 01:11;V;;;;;;
B;259;331673;6;20251222 01:11;;;65;ALOHA DR;CHITTAWAY BAY;2261;670.3;M;20251102;20251215;1275000;R2;R;RESIDENCE;;WWC;;;AV716970;
C;259;331673;6;20251222 01:11;79/27960;
D;259;331673;6;20251222 01:11;P;;;;;;
D;259;331673;6;20251222 01:11;V;;;;;;
D;259;331673;6;20251222 01:11;V;;;;;;
B;259;332136;7;20251222 01:11;;;68;ANITA AVE;LAKE MUNMORAH;2259;569.1;M;20251027;20251216;1060000;R2;R;RESIDENCE;;WWN;;;AV723155;
C;259;332136;7;20251222 01:11;7/221815;
D;259;332136;7;20251222 01:11;P;;;;;;
D;259;332136;7;20251222 01:11;P;;;;;;
D;259;332136;7;20251222 01:11;V;;;;;;
D;259;332136;7;20251222 01:11;V;;;;;;
D;259;332136;7;20251222 01:11;V;;;;;;
B;259;334856;8;20251222 01:11;;1;57;WERRINA PDE;BLUE BAY;2261;;;20251015;20251218;1310000;;R;RESIDENCE;1;;;;AV734202;
C;259;334856;8;20251222 01:11;1/SP19499;
D;259;334856;8;20251222 01:11;P;;;;;;
D;259;334856;8;20251222 01:11;V;;;;;;
D;259;334856;8;20251222 01:11;V;;;;;;
B;259;332362;9;20251222 01:11;;;17 A;ANZAC RD;LONG JETTY;2261;544.7;M;20251103;20251215;900000;R3;R;RESIDENCE;;WHS;;;AV715014;
C;259;332362;9;20251222 01:11;2/875144;
D;259;332362;9;20251222 01:11;P;;;;;;
D;259;332362;9;20251222 01:11;P;;;;;;
D;259;332362;9;20251222 01:11;V;;;;;;
B;259;332397;10;20251222 01:11;;11;32;ANZAC RD;LONG JETTY;2261;;;20251105;20251212;705000;;R;RESIDENCE;11;;;;AV710851;
C;259;332397;10;20251222 01:11;11/SP9046;
D;259;332397;10;20251222 01:11;P;;;;;;
D;259;332397;10;20251222 01:11;V;;;;;;
D;259;332397;10;20251222 01:11;V;;;;;;
B;259;335400;11;20251222 01:11;;;22;BENSLEY CL;LAKE HAVEN;2263;678;M;20251031;20251212;960000;R1;R;RESIDENCE;;WFN;;;AV709644;
C;259;335400;11;20251222 01:11;170/805711;
D;259;335400;11;20251222 01:11;P;;;;;;
D;259;335400;11;20251222 01:11;P;;;;;;
D;259;335400;11;20251222 01:11;V;;;;;;
B;259;332980;12;20251222 01:11;;;6;ASTON WILDE AVE;CHITTAWAY BAY;2261;510;M;20251117;20251215;972000;R2;R;RESIDENCE;;WGH;;;AV717105;
C;259;332980;12;20251222 01:11;3/736786;
D;259;332980;12;20251222 01:11;P;;;;;;
D;259;332980;12;20251222 01:11;P;;;;;;
D;259;332980;12;20251222 01:11;V;;;;;;
B;259;349618;13;20251222 01:11;;;39;GEOFFREY RD;CHITTAWAY POINT;2261;657.6;M;20251105;20251217;1010000;R2;R;RESIDENCE;;WGH;;;AV728332;
C;259;349618;13;20251222 01:11;37/23810;
D;259;349618;13;20251222 01:11;P;;;;;;
D;259;349618;13;20251222 01:11;V;;;;;;
D;259;349618;13;20251222 01:11;V;;;;;;
B;259;349653;14;20251222 01:11;;;117;GEOFFREY RD;CHITTAWAY POINT;2261;575.4;M;20251105;20251217;977000;R2;R;RESIDENCE;;WGH;;;AV731840;
C;259;349653;14;20251222 01:11;2/30976;
D;259;349653;14;20251222 01:11;P;;;;;;
D;259;349653;14;20251222 01:11;P;;;;;;
D;259;349653;14;20251222 01:11;V;;;;;;
D;259;349653;14;20251222 01:11;V;;;;;;
B;259;344167;15;20251222 01:11;;16;1;DAN CL;GOROKAN;2263;;;20251113;20251215;545000;;R;RESIDENCE;16;;;;AV716387;
C;259;344167;15;20251222 01:11;16/SP38695;
D;259;344167;15;20251222 01:11;P;;;;;;
D;259;344167;15;20251222 01:11;V;;;;;;
B;259;344441;16;20251222 01:11;;;30;DEHAVILLAND CCT;HAMLYN TERRACE;2259;566.3;M;20251117;20251215;271667;R2;R;RESIDENCE;;WGT;;;AV719163;
