A;RTSALEDATA;018;20251229 01:06;VALNET;
B;018;393060;1;20251229 01:06;;4;19;NARIRA ST;BERMAGUI;2546;;;20251128;20251219;413000;;R;RESIDENCE;4;;;;AV744470;
C;018;393060;1;20251229 01:06;4/SP20499;
D;018;393060;1;20251229 01:06;P;;;;;;
D;018;393060;1;20251229 01:06;P;;;;;;
D;018;393060;1;20251229 01:06;V;;;;;;
B;018;391890;2;20251229 01:06;;;92;RAWLINSON ST;BEGA;2550;735.8;M;20251128;20251219;480000;R2;R;RESIDENCE;;BRH;;;AV741171;
C;018;391890;2;20251229 01:06;2, 3/712423;
D;018;391890;2;20251229 01:06;P;;;;;;
D;018;391890;2;20251229 01:06;V;;;;;;
B;018;392166;3;20251229 01:06;;;64;VALLEY ST;BEGA;2550;784.1;M;20251218;20251219;650000;R2;R;RESIDENCE;;BRH;;;AV742796;
C;018;392166;3;20251229 01:06;2/20781;
D;018;392166;3;20251229 01:06;P;;;;;;
D;018;392166;3;20251229 01:06;P;;;;;;
D;018;392166;3;20251229 01:06;V;;;;;;
B;018;392202;4;20251229 01:06;;;14;WALLACE ST;BEGA;2550;550.1;M;20251203;20251219;625000;R3;R;RESIDENCE;;BMC;;;AV744312;
C;018;392202;4;20251229 01:06;11/19058;
D;018;392202;4;20251229 01:06;P;;;;;;
D;018;392202;4;20251229 01:06;P;;;;;;
D;018;392202;4;20251229 01:06;V;;;;;;
B;018;392299;5;20251229 01:06;;;26;KAMERUKA ST;BEMBOKA;2550;2023;M;20251215;20251219;480000;RU5;R;RESIDENCE;;BZC;;;AV744022;
C;018;392299;5;20251229 01:06;8/14/758087;
D;018;392299;5;20251229 01:06;P;;;;;;
D;018;392299;5;20251229 01:06;P;;;;;;
D;018;392299;5;20251229 01:06;V;;;;;;
B;018;392385;6;20251229 01:06;;;43;ROBERTSON ST;BEMBOKA;2550;2023;M;20250905;20251219;380000;RU5;R;RESIDENCE;;BZC;;;AV741760;
C;018;392385;6;20251229 01:06;12/3/943;
D;018;392385;6;20251229 01:06;P;;;;;;
D;018;392385;6;20251229 01:06;P;;;;;;
D;018;392385;6;20251229 01:06;V;;;;;;
B;018;392425;7;20251229 01:06;;;49;BUNGA ST;BERMAGUI;2546;1851;M;20250925;20251219;2575000;R2;R;RESIDENCE;;BRC;;;AV750273;
C;018;392425;7;20251229 01:06;320/634406;
D;018;392425;7;20251229 01:06;P;;;;;;
D;018;392425;7;20251229 01:06;P;;;;;;
D;018;392425;7;20251229 01:06;V;;;;;;
D;018;392425;7;20251229 01:06;V;;;;;;
B;018;392716;8;20251229 01:06;;;20;HART ST;BERMAGUI;2546;643.8;M;20250828;20251222;820000;R2;R;RESIDENCE;;BRC;;;AV753370;
C;018;392716;8;20251229 01:06;10/264048;
D;018;392716;8;20251229 01:06;P;;;;;;
D;018;392716;8;20251229 01:06;P;;;;;;
D;018;392716;8;20251229 01:06;V;;;;;;
D;018;392716;8;20251229 01:06;V;;;;;;
B;018;396224;9;20251229 01:06;;;11;IMLAY ST;MERIMBULA;2548;714.5;M;20251208;20251219;915000;R2;R;RESIDENCE;;BRN;;;AV744590;
C;018;396224;9;20251229 01:06;3/228266;
D;018;396224;9;20251229 01:06;P;;;;;;
D;018;396224;9;20251229 01:06;V;;;;;;
D;018;396224;9;20251229 01:06;V;;;;;;
