A;RTSALEDATA;042;20251222 01:08;VALNET;
B;042;2894191;1;20251222 01:08;;;33;BATTALION DR;COWRA;2794;2.202;H;20251002;20251212;910000;R5;R;RESIDENCE;;LLC;;;AV709707;
C;042;2894191;1;20251222 01:08;33/270073;
D;042;2894191;1;20251222 01:08;P;;;;;;
D;042;2894191;1;20251222 01:08;P;;;;;;
D;042;2894191;1;20251222 01:08;V;;;;;;
D;042;2894191;1;20251222 01:08;V;;;;;;
B;042;3440277;2;20251222 01:08;;;2;AMIE ST;COWRA;2794;792.6;M;20250909;20251215;165000;R1;R;RESIDENCE;;ACC;;;AV714033;
C;042;3440277;2;20251222 01:08;4/1135952;
D;042;3440277;2;20251222 01:08;P;;;;;;
D;042;3440277;2;20251222 01:08;V;;;;;;
D;042;3440277;2;20251222 01:08;V;;;;;;
B;042;472418;3;20251222 01:08;;;21;MAIN ST;DARBYS FALLS;2793;1631;M;20251204;20251218;80000;RU5;V;VACANT LAND;;VDF;;;AV739346;
C;042;472418;3;20251222 01:08;10, 11/2/9450;
D;042;472418;3;20251222 01:08;P;;;;;;
D;042;472418;3;20251222 01:08;P;;;;;;
D;042;472418;3;20251222 01:08;V;;;;;;
D;042;472418;3;20251222 01:08;V;;;;;;
B;042;475565;4;20251222 01:08;;;44;LOGAN ST;COWRA;2794;651.3;M;20251111;20251216;300000;R1;R;RESIDENCE;;ACR;;;AV725640;
C;042;475565;4;20251222 01:08;8/220032;
D;042;475565;4;20251222 01:08;P;;;;;;
D;042;475565;4;20251222 01:08;V;;;;;;
B;042;475756;5;20251222 01:08;;;99;MACQUARIE ST;COWRA;2794;809.4;M;20251106;20251218;555000;R1;R;RESIDENCE;;ACC;;;AV739035;
C;042;475756;5;20251222 01:08;1/52/758300;
D;042;475756;5;20251222 01:08;P;;;;;;
D;042;475756;5;20251222 01:08;P;;;;;;
D;042;475756;5;20251222 01:08;V;;;;;;
B;042;475761;6;20251222 01:08;;;34;MACASSAR ST;COWRA;2794;663.71;M;20251114;20251212;350000;R1;R;RESIDENCE;;ACC;;;AV708531;
C;042;475761;6;20251222 01:08;8/35472;
D;042;475761;6;20251222 01:08;P;;;;;;
