A;RTSALEDATA;236;20251222 01:10;VALNET;
B;236;2627419;1;20251222 01:10;;;16;MATHEWS ST;COBAR;2835;714.5;M;20251110;20251215;240000;R2;R;RESIDENCE;;ACA;;;AV715424;
C;236;2627419;1;20251222 01:10;1/975752;
D;236;2627419;1;20251222 01:10;P;;;;;;
D;236;2627419;1;20251222 01:10;V;;;;;;
D;236;2627419;1;20251222 01:10;V;;;;;;
B;236;3334395;2;20251222 01:10;;;15;CLIFTON PL;COBAR;2835;743.7;M;20251114;20251212;348000;R2;R;RESIDENCE;;ACN;;;AV708412;
C;236;3334395;2;20251222 01:10;22/1115073;
D;236;3334395;2;20251222 01:10;P;;;;;;
D;236;3334395;2;20251222 01:10;P;;;;;;
D;236;3334395;2;20251222 01:10;V;;;;;;
Z;12;2;2;6;
