A;RTSALEDATA;102;20251229 01:07;VALNET;
B;102;2941064;1;20251229 01:07;;;2;ELLIS CT;BOWRAL;2576;933.3;M;20251208;20251222;520000;R2;R;RESIDENCE;;NBA;;;AV751720;
C;102;2941064;1;20251229 01:07;9/1042661;
D;102;2941064;1;20251229 01:07;P;;;;;;
D;102;2941064;1;20251229 01:07;V;;;;;;
D;102;2941064;1;20251229 01:07;V;;;;;;
B;102;3385510;2;20251229 01:07;;;44;KINGS RD;MOSS VALE;2577;2000;M;20251114;20251219;1200000;R2;R;RESIDENCE;;EBA;;;AV742488;
C;102;3385510;2;20251229 01:07;2/1126508;
D;102;3385510;2;20251229 01:07;P;;;;;;
D;102;3385510;2;20251229 01:07;P;;;;;;
D;102;3385510;2;20251229 01:07;P;;;;;;
D;102;3385510;2;20251229 01:07;P;;;;;;
D;102;3385510;2;20251229 01:07;V;;;;;;
B;102;4128843;3;20251229 01:07;;14;17;OLD DAIRY CL;MOSS VALE;2577;111;M;20251203;20251219;467500;;3;WAREHOUSE;15;;;;AV744495;
C;102;4128843;3;20251229 01:07;15/SP99448;
D;102;4128843;3;20251229 01:07;P;;;;;;
D;102;4128843;3;20251229 01:07;V;;;;;;
B;102;6034786;4;20251229 01:07;;;3434;WOMBEYAN CAVES RD;BULLIO;2575;85.08;H;20251003;20251114;3295000;;3;FARM;;;;;AV610088;
C;102;6034786;4;20251229 01:07;2, 3/1179799;
D;102;6034786;4;20251229 01:07;P;;;;;;
D;102;6034786;4;20251229 01:07;P;;;;;;
D;102;6034786;4;20251229 01:07;V;;;;;;
B;102;3098225;5;20251229 01:07;SOMERSET;1;2;WILLS PL;MITTAGONG;2575;;;20251125;20251219;975000;;R;RESIDENCE;1;;;;AV746866;
C;102;3098225;5;20251229 01:07;1/SP73022;
D;102;3098225;5;20251229 01:07;P;;;;;;
D;102;3098225;5;20251229 01:07;P;;;;;;
D;102;3098225;5;20251229 01:07;V;;;;;;
D;102;3098225;5;20251229 01:07;V;;;;;;
B;102;4045663;6;20251229 01:07;;;12;CAROLINE AVE;BOWRAL;2576;1736;M;20250909;20251219;3000000;R2;R;RESIDENCE;;NAA;;;AV743243;
C;102;4045663;6;20251229 01:07;112/1231974;
D;102;4045663;6;20251229 01:07;P;;;;;;
D;102;4045663;6;20251229 01:07;P;;;;;;
D;102;4045663;6;20251229 01:07;V;;;;;;
B;102;4560749;7;20251229 01:07;;;13;HORSESHOE LANE;MOSS VALE;2577;741.4;M;20250811;20251219;580000;R2;V;VACANT LAND;;ECA;;;AV741932;
C;102;4560749;7;20251229 01:07;16/1307084;
D;102;4560749;7;20251229 01:07;P;;;;;;
D;102;4560749;7;20251229 01:07;V;;;;;;
B;102;4568975;8;20251229 01:07;;7;2;CYPRESS PDE;BOWRAL;2576;317;M;20251128;20251219;1500000;;R;RESIDENCE;7;;;;AV750540;
C;102;4568975;8;20251229 01:07;7/SP108560;
D;102;4568975;8;20251229 01:07;P;;;;;;
D;102;4568975;8;20251229 01:07;P;;;;;;
D;102;4568975;8;20251229 01:07;V;;;;;;
B;102;4554457;9;20251229 01:07;;;1;ZOLLNER PL;MITTAGONG;2575;1000;M;20250709;20251222;750000;R2;V;VACANT LAND;;DMA;;;AV752560;
C;102;4554457;9;20251229 01:07;9/1270508;
D;102;4554457;9;20251229 01:07;P;;;;;;
D;102;4554457;9;20251229 01:07;P;;;;;;
D;102;4554457;9;20251229 01:07;V;;;;;;
B;102;4554462;10;20251229 01:07;;;2;VICKERY PL;MITTAGONG;2575;1000;M;20250709;20251222;750000;R2;V;VACANT LAND;;DMA;;;AV752558;
C;102;4554462;10;20251229 01:07;14/1270508;
D;102;4554462;10;20251229 01:07;P;;;;;;
D;102;4554462;10;20251229 01:07;P;;;;;;
D;102;4554462;10;20251229 01:07;V;;;;;;
B;102;4570033;11;20251229 01:07;;;19;ROSELLA AVE;MOSS VALE;2577;600;M;20251212;20251219;1200000;R2;R;RESIDENCE;;EBA;;;AV746500;
C;102;4570033;11;20251229 01:07;1154/1286581;
D;102;4570033;11;20251229 01:07;P;;;;;;
D;102;4570033;11;20251229 01:07;P;;;;;;
D;102;4570033;11;20251229 01:07;V;;;;;;
D;102;4570033;11;20251229 01:07;V;;;;;;
B;102;3178027;12;20251229 01:07;;;20;ELOURA LANE;MOSS VALE;2577;715.2;M;20251204;20251219;998000;R2;R;RESIDENCE;;ECA;;;AV750971;
C;102;3178027;12;20251229 01:07;122/1082575;
D;102;3178027;12;20251229 01:07;P;;;;;;
D;102;3178027;12;20251229 01:07;P;;;;;;
D;102;3178027;12;20251229 01:07;V;;;;;;
D;102;3178027;12;20251229 01:07;V;;;;;;
B;102;1107157;13;20251229 01:07;;;10;WATTLE ST;HILL TOP;2575;2.023;H;20251204;20251222;803030;R5;R;RESIDENCE;;CJA;;;AV754355;
C;102;1107157;13;20251229 01:07;25/13533;
D;102;1107157;13;20251229 01:07;P;;;;;;
D;102;1107157;13;20251229 01:07;V;;;;;;
D;102;1107157;13;20251229 01:07;V;;;;;;
B;102;1122455;14;20251229 01:07;;;24;STELLA ST;HILL TOP;2575;1151;M;20251118;20251219;870000;R2;R;RESIDENCE;;CGA;;;AV746905;
C;102;1122455;14;20251229 01:07;1/706736;
D;102;1122455;14;20251229 01:07;P;;;;;;
D;102;1122455;14;20251229 01:07;P;;;;;;
D;102;1122455;14;20251229 01:07;V;;;;;;
D;102;1122455;14;20251229 01:07;V;;;;;;
B;102;1114411;15;20251229 01:07;;;2;JENWOOD AVE;MITTAGONG;2575;700;M;20251114;20251219;1320000;R2;R;RESIDENCE;;LGA;;;AV746867;
C;102;1114411;15;20251229 01:07;2/845585;
D;102;1114411;15;20251229 01:07;P;;;;;;
D;102;1114411;15;20251229 01:07;P;;;;;;
D;102;1114411;15;20251229 01:07;V;;;;;;
D;102;1114411;15;20251229 01:07;V;;;;;;
B;102;1120016;16;20251229 01:07;;;2;PERCY ST;HILL TOP;2575;674.4;M;20251118;20251222;765000;R2;R;RESIDENCE;;CHA;;;AV753665;
C;102;1120016;16;20251229 01:07;1/736055;
D;102;1120016;16;20251229 01:07;P;;;;;;
