A;RTSALEDATA;302;20251229 01:09;VALNET;
B;302;3178672;1;20251229 01:09;;;15405;GWYDIR HWY;GLEN INNES;2370;38.328;H;20251216;20251219;1500000;RU1;R;RESIDENCE;;REJ;;;AV747303;
C;302;3178672;1;20251229 01:09;2, 4/1078354;
D;302;3178672;1;20251229 01:09;P;;;;;;
D;302;3178672;1;20251229 01:09;P;;;;;;
D;302;3178672;1;20251229 01:09;P;;;;;;
D;302;3178672;1;20251229 01:09;V;;;;;;
D;302;3178672;1;20251229 01:09;V;;;;;;
Z;9;1;1;5;
