A;RTSALEDATA;051;20251229 01:06;VALNET;
B;051;505225;1;20251229 01:06;;;3;ANDERSON ST;FINLEY;2713;943.5;M;20251107;20251219;485000;RU5;R;RESIDENCE;;FR1;;;AV741436;
C;051;505225;1;20251229 01:06;20/819958;
D;051;505225;1;20251229 01:06;P;;;;;;
D;051;505225;1;20251229 01:06;V;;;;;;
D;051;505225;1;20251229 01:06;V;;;;;;
B;051;505246;2;20251229 01:06;;;12;BRIDGET ST;FINLEY;2713;841.1;M;20251209;20251219;425000;RU5;R;RESIDENCE;;FR1;;;AV741503;
C;051;505246;2;20251229 01:06;51/251311;
D;051;505246;2;20251229 01:06;P;;;;;;
D;051;505246;2;20251229 01:06;V;;;;;;
D;051;505246;2;20251229 01:06;V;;;;;;
B;051;3044053;3;20251229 01:06;;;48;MARIAN DR;TOCUMWAL;2714;6551;M;20251128;20251219;315000;R5;V;VACANT LAND;;RR1;;;AV748147;
C;051;3044053;3;20251229 01:06;48/789897;
D;051;3044053;3;20251229 01:06;P;;;;;;
D;051;3044053;3;20251229 01:06;P;;;;;;
D;051;3044053;3;20251229 01:06;V;;;;;;
D;051;3044053;3;20251229 01:06;V;;;;;;
B;051;4592060;4;20251229 01:06;;;30;TESSIER DR;TOCUMWAL;2714;1000;M;20251120;20251219;185000;RU5;V;VACANT LAND;;TR1;;;AV741508;
C;051;4592060;4;20251229 01:06;50/1306463;
D;051;4592060;4;20251229 01:06;P;;;;;;
D;051;4592060;4;20251229 01:06;P;;;;;;
D;051;4592060;4;20251229 01:06;V;;;;;;
D;051;4592060;4;20251229 01:06;V;;;;;;
B;051;4437734;5;20251229 01:06;;;45;HONNIBALL DR;TOCUMWAL;2714;2.884;H;20251202;20251219;520000;R5;R;RESIDENCE;;RR1;;;AV741308;
C;051;4437734;5;20251229 01:06;131/1281192;
D;051;4437734;5;20251229 01:06;P;;;;;;
D;051;4437734;5;20251229 01:06;V;;;;;;
D;051;4437734;5;20251229 01:06;V;;;;;;
Z;29;5;5;17;
