A;RTSALEDATA;157;20251222 01:09;VALNET;
B;157;2860138;1;20251222 01:09;;;60;RODEO DR;KUNDABUNG;2441;8.228;H;20251017;20251215;650000;RU4;R;RESIDENCE;;RKB;;;AV715344;
C;157;2860138;1;20251222 01:09;441/1010299;
D;157;2860138;1;20251222 01:09;P;;;;;;
D;157;2860138;1;20251222 01:09;P;;;;;;
D;157;2860138;1;20251222 01:09;V;;;;;;
D;157;2860138;1;20251222 01:09;V;;;;;;
B;157;3375476;2;20251222 01:09;;;;RIVER ST;WEST KEMPSEY;2440;12.22;H;20251210;20251218;300000;C2;3;FARM;;CEC;;;AV735640;
C;157;3375476;2;20251222 01:09;1, 2, 3, 8/2970 2, 3, 4, 5, 6, 7, 8, 9/11510 2, 3/2A/50250 1, 2/729800;
C;157;3375476;2;20251222 01:09; 4/1A/759080 1, 4, 5, 6/2A/759080 1, 2/955968;
D;157;3375476;2;20251222 01:09;P;;;;;;
D;157;3375476;2;20251222 01:09;V;;;;;;
B;157;6034003;3;20251222 01:09;;;201;GREGORY ST;SOUTH WEST ROCKS;2431;663.9;M;20250924;20250930;860000;;R;RESIDENCE;;;;;AV469087;
C;157;6034003;3;20251222 01:09;3/26565;
D;157;6034003;3;20251222 01:09;P;;;;;;
D;157;6034003;3;20251222 01:09;P;;;;;;
D;157;6034003;3;20251222 01:09;V;;;;;;
B;157;1727911;4;20251222 01:09;;;30;QUEEN ST;SOUTH KEMPSEY;2440;695.6;M;20251125;20251217;440000;R1;R;RESIDENCE;;ASK;;;AV727661;
C;157;1727911;4;20251222 01:09;1/530591;
D;157;1727911;4;20251222 01:09;P;;;;;;
D;157;1727911;4;20251222 01:09;P;;;;;;
D;157;1727911;4;20251222 01:09;V;;;;;;
D;157;1727911;4;20251222 01:09;V;;;;;;
B;157;1736095;5;20251222 01:09;;;16;NOONGAH TCE;CRESCENT HEAD;2440;840.6;M;20251111;20251212;1450000;R1;R;RESIDENCE;;ACH;;;AV710261;
C;157;1736095;5;20251222 01:09;24/257413;
D;157;1736095;5;20251222 01:09;P;;;;;;
D;157;1736095;5;20251222 01:09;P;;;;;;
D;157;1736095;5;20251222 01:09;V;;;;;;
D;157;1736095;5;20251222 01:09;V;;;;;;
B;157;1738760;6;20251222 01:09;;;129;BUSHLAND DR;YARRAVEL;2440;1.001;H;20251105;20251217;707000;R5;R;RESIDENCE;;LKW;;;AV729477;
C;157;1738760;6;20251222 01:09;43/247905;
D;157;1738760;6;20251222 01:09;P;;;;;;
D;157;1738760;6;20251222 01:09;V;;;;;;
B;157;1738812;7;20251222 01:09;;;12;HAVEN CRES;YARRAVEL;2440;4025;M;20251127;20251217;663000;R5;R;RESIDENCE;;LKW;;;AV729454;
C;157;1738812;7;20251222 01:09;15/249451;
D;157;1738812;7;20251222 01:09;P;;;;;;
D;157;1738812;7;20251222 01:09;V;;;;;;
D;157;1738812;7;20251222 01:09;V;;;;;;
B;157;1725567;8;20251222 01:09;;;21;BISSETT ST;EAST KEMPSEY;2440;758.8;M;20251204;20251218;675000;R1;R;RESIDENCE;;AEK;;;AV736685;
C;157;1725567;8;20251222 01:09;4/997422;
D;157;1725567;8;20251222 01:09;P;;;;;;
D;157;1725567;8;20251222 01:09;V;;;;;;
B;157;1725659;9;20251222 01:09;;;116;BROUGHTON ST;WEST KEMPSEY;2440;796.7;M;20251117;20251212;450000;R1;R;RESIDENCE;;AWK;;;AV707749;
C;157;1725659;9;20251222 01:09;8/25187;
D;157;1725659;9;20251222 01:09;P;;;;;;
D;157;1725659;9;20251222 01:09;P;;;;;;
D;157;1725659;9;20251222 01:09;V;;;;;;
B;157;1728265;10;20251222 01:09;;;5;RONALD ROBINSON PL;EAST KEMPSEY;2440;776.2;M;20251117;20251217;505000;R1;R;RESIDENCE;;AEK;;;AV729433;
C;157;1728265;10;20251222 01:09;7/258641;
D;157;1728265;10;20251222 01:09;P;;;;;;
D;157;1728265;10;20251222 01:09;V;;;;;;
D;157;1728265;10;20251222 01:09;V;;;;;;
D;157;1728265;10;20251222 01:09;V;;;;;;
B;157;1728312;11;20251222 01:09;;;69;RUDDER ST;EAST KEMPSEY;2440;792.7;M;20251023;20251215;855000;R1;R;RESIDENCE;;AEK;;;AV718820;
C;157;1728312;11;20251222 01:09;4/45855;
D;157;1728312;11;20251222 01:09;P;;;;;;
D;157;1728312;11;20251222 01:09;P;;;;;;
D;157;1728312;11;20251222 01:09;V;;;;;;
D;157;1728312;11;20251222 01:09;V;;;;;;
B;157;1731001;12;20251222 01:09;;;10;JOHN TAGGART CL;SOUTH WEST ROCKS;2431;686.2;M;20251112;20251216;660000;R1;R;RESIDENCE;;ARC;;;AV722767;
C;157;1731001;12;20251222 01:09;26/257359;
D;157;1731001;12;20251222 01:09;P;;;;;;
D;157;1731001;12;20251222 01:09;P;;;;;;
D;157;1731001;12;20251222 01:09;V;;;;;;
D;157;1731001;12;20251222 01:09;V;;;;;;
B;157;1733678;13;20251222 01:09;;;9;VERGE ST;SMITHTOWN;2440;436.3;M;20251202;20251218;485000;RU5;R;RESIDENCE;;VGS;;;AV735314;
C;157;1733678;13;20251222 01:09;4/19488;
D;157;1733678;13;20251222 01:09;P;;;;;;
D;157;1733678;13;20251222 01:09;V;;;;;;
B;157;1736323;14;20251222 01:09;;2;17;WILLOW ST;CRESCENT HEAD;2440;;;20251216;20251216;533333;;R;RESIDENCE;2;;;;AV725612;
C;157;1736323;14;20251222 01:09;2/SP55690;
D;157;1736323;14;20251222 01:09;P;;;;;;
D;157;1736323;14;20251222 01:09;P;;;;;;
D;157;1736323;14;20251222 01:09;V;;;;;;
D;157;1736323;14;20251222 01:09;V;;;;;;
D;157;1736323;14;20251222 01:09;V;;;;;;
B;157;1725669;15;20251222 01:09;;;96;BROUGHTON ST;WEST KEMPSEY;2440;575.4;M;20251031;20251212;405000;R1;R;RESIDENCE;;AWK;;;AV709351;
C;157;1725669;15;20251222 01:09;12/1/1676;
D;157;1725669;15;20251222 01:09;P;;;;;;
D;157;1725669;15;20251222 01:09;P;;;;;;
D;157;1725669;15;20251222 01:09;V;;;;;;
D;157;1725669;15;20251222 01:09;V;;;;;;
B;157;1725746;16;20251222 01:09;;7;65;BROUGHTON ST;WEST KEMPSEY;2440;;;20251218;20251218;329000;;R;RESIDENCE;7;;;;AV733577;
C;157;1725746;16;20251222 01:09;7/SP55961;
D;157;1725746;16;20251222 01:09;P;;;;;;
D;157;1725746;16;20251222 01:09;V;;;;;;
B;157;1725828;17;20251222 01:09;;;35;CAMERON ST;WEST KEMPSEY;2440;577.81;M;20251106;20251218;450000;R1;R;RESIDENCE;;AWK;;;AV737884;
C;157;1725828;17;20251222 01:09;38/2/1676;
D;157;1725828;17;20251222 01:09;P;;;;;;
D;157;1725828;17;20251222 01:09;V;;;;;;
B;157;1731177;18;20251222 01:09;;4;31;LIVINGSTONE ST;SOUTH WEST ROCKS;2431;;;20251120;20251217;1750000;;R;RESIDENCE;4;;;;AV727716;
C;157;1731177;18;20251222 01:09;4/SP58666;
D;157;1731177;18;20251222 01:09;P;;;;;;
D;157;1731177;18;20251222 01:09;P;;;;;;
D;157;1731177;18;20251222 01:09;V;;;;;;
D;157;1731177;18;20251222 01:09;V;;;;;;
B;157;1725854;19;20251222 01:09;;;13;CARRI ST;SOUTH KEMPSEY;2440;661.1;M;20251210;20251217;353000;R3;R;RESIDENCE;;MKE;;;AV730388;
C;157;1725854;19;20251222 01:09;11/773007;
D;157;1725854;19;20251222 01:09;P;;;;;;
D;157;1725854;19;20251222 01:09;P;;;;;;
D;157;1725854;19;20251222 01:09;V;;;;;;
B;157;1728737;20;20251222 01:09;;;48;TABRETT ST;WEST KEMPSEY;2440;727.2;M;20251118;20251216;220000;R1;R;RESIDENCE;;AWK;;;AV724307;
C;157;1728737;20;20251222 01:09;38/22527;
D;157;1728737;20;20251222 01:09;P;;;;;;
D;157;1728737;20;20251222 01:09;V;;;;;;
D;157;1728737;20;20251222 01:09;V;;;;;;
B;157;1734131;21;20251222 01:09;;;15;HAMPDEN LANE;HAMPDEN HALL;2440;2.047;H;20251208;20251217;845000;RU1;R;RESIDENCE;;REH;;;AV730166;
C;157;1734131;21;20251222 01:09;311/600406;
D;157;1734131;21;20251222 01:09;P;;;;;;
D;157;1734131;21;20251222 01:09;P;;;;;;
D;157;1734131;21;20251222 01:09;V;;;;;;
D;157;1734131;21;20251222 01:09;V;;;;;;
B;157;1726286;22;20251222 01:09;;;16;ERIC KENNEDY ST;WEST KEMPSEY;2440;578.4;M;20251110;20251217;40000;R1;V;VACANT LAND;;AWK;;;AV727110;
C;157;1726286;22;20251222 01:09;62/238068;
D;157;1726286;22;20251222 01:09;P;;;;;;
D;157;1726286;22;20251222 01:09;V;;;;;;
D;157;1726286;22;20251222 01:09;V;;;;;;
B;157;1734210;23;20251222 01:09;;;1;SOUTH WEST ROCKS RD;AUSTRAL EDEN;2440;8.903;H;20251211;20251212;69375;RU1;3;FARM;;RLH;;;AV706758;
C;157;1734210;23;20251222 01:09;1/910053;
D;157;1734210;23;20251222 01:09;P;;;;;;
D;157;1734210;23;20251222 01:09;P;;;;;;
D;157;1734210;23;20251222 01:09;V;;;;;;
D;157;1734210;23;20251222 01:09;V;;;;;;
B;157;1726384;24;20251222 01:09;;;8;FRANCIS SMITH PL;SOUTH KEMPSEY;2440;668.5;M;20251125;20251217;80000;R1;R;RESIDENCE;;ASK;;;AV727532;
C;157;1726384;24;20251222 01:09;24/705865;
D;157;1726384;24;20251222 01:09;P;;;;;;
D;157;1726384;24;20251222 01:09;V;;;;;;
B;157;1731751;25;20251222 01:09;;2;12;PRINCE OF WALES AVENUE;SOUTH WEST ROCKS;2431;;;20251108;20251210;1550000;;3;COMMERCIAL;2;;;;AV697242;
C;157;1731751;25;20251222 01:09;2/SP33016;
D;157;1731751;25;20251222 01:09;P;;;;;;
D;157;1731751;25;20251222 01:09;P;;;;;;
D;157;1731751;25;20251222 01:09;V;;;;;;
D;157;1731751;25;20251222 01:09;V;;;;;;
B;157;1731751;26;20251222 01:09;;3;12;PRINCE OF WALES AVENUE;SOUTH WEST ROCKS;2431;;;20251108;20251210;1550000;;3;COMMERCIAL;3;;;;AV697242;
C;157;1731751;26;20251222 01:09;3/SP33016;
D;157;1731751;26;20251222 01:09;P;;;;;;
D;157;1731751;26;20251222 01:09;P;;;;;;
D;157;1731751;26;20251222 01:09;V;;;;;;
D;157;1731751;26;20251222 01:09;V;;;;;;
B;157;1731751;27;20251222 01:09;;4;12;PRINCE OF WALES AVENUE;SOUTH WEST ROCKS;2431;;;20251108;20251210;1550000;;3;COMMERCIAL;4;;;;AV697242;
C;157;1731751;27;20251222 01:09;4/SP33016;
D;157;1731751;27;20251222 01:09;P;;;;;;
D;157;1731751;27;20251222 01:09;P;;;;;;
D;157;1731751;27;20251222 01:09;V;;;;;;
D;157;1731751;27;20251222 01:09;V;;;;;;
B;157;1731751;28;20251222 01:09;;5;12;PRINCE OF WALES AVENUE;SOUTH WEST ROCKS;2431;;;20251108;20251210;1550000;;3;COMMERCIAL;5;;;;AV697242;
C;157;1731751;28;20251222 01:09;5/SP33016;
D;157;1731751;28;20251222 01:09;P;;;;;;
D;157;1731751;28;20251222 01:09;P;;;;;;
D;157;1731751;28;20251222 01:09;V;;;;;;
D;157;1731751;28;20251222 01:09;V;;;;;;
B;157;1731751;29;20251222 01:09;;6;12;PRINCE OF WALES AVENUE;SOUTH WEST ROCKS;2431;;;20251108;20251210;1550000;;3;COMMERCIAL;6;;;;AV697242;
C;157;1731751;29;20251222 01:09;6/SP33016;
D;157;1731751;29;20251222 01:09;P;;;;;;
D;157;1731751;29;20251222 01:09;P;;;;;;
D;157;1731751;29;20251222 01:09;V;;;;;;
D;157;1731751;29;20251222 01:09;V;;;;;;
