A;RTSALEDATA;217;20251229 01:08;VALNET;
B;217;4161230;1;20251229 01:08;;;52;PRICE RDGE;LEPPINGTON;2179;548.9;M;20171108;20181016;495900;R2;3;;;EHE;;;AN785664;
C;217;4161230;1;20251229 01:08;4058/1213167;
D;217;4161230;1;20251229 01:08;P;;;;;;
D;217;4161230;1;20251229 01:08;P;;;;;;
D;217;4161230;1;20251229 01:08;V;;;;;;
D;217;4161230;1;20251229 01:08;V;;;;;;
D;217;4161230;1;20251229 01:08;V;;;;;;
B;217;4178634;2;20251229 01:08;;;15;JEROME ST;LEPPINGTON;2179;554.1;M;20251202;20251219;1850000;R2;R;RESIDENCE;;EHE;;;AV744368;
C;217;4178634;2;20251229 01:08;6025/1215912;
D;217;4178634;2;20251229 01:08;P;;;;;;
D;217;4178634;2;20251229 01:08;P;;;;;;
D;217;4178634;2;20251229 01:08;V;;;;;;
D;217;4178634;2;20251229 01:08;V;;;;;;
B;217;4142685;3;20251229 01:08;;;50;JACKSON CRES;ELDERSLIE;2570;488.9;M;20251115;20251222;1270000;R1;R;RESIDENCE;;AUA;;;AV752940;
C;217;4142685;3;20251229 01:08;221/1229147;
D;217;4142685;3;20251229 01:08;P;;;;;;
D;217;4142685;3;20251229 01:08;P;;;;;;
D;217;4142685;3;20251229 01:08;V;;;;;;
B;217;4165362;4;20251229 01:08;;;59;EVERGREEN DR;ORAN PARK;2570;557.4;M;20251203;20251222;1320000;R1;R;RESIDENCE;;GCA;;;AV753761;
C;217;4165362;4;20251229 01:08;785/1231935;
D;217;4165362;4;20251229 01:08;P;;;;;;
D;217;4165362;4;20251229 01:08;V;;;;;;
D;217;4165362;4;20251229 01:08;V;;;;;;
B;217;4184534;5;20251229 01:08;;;27;WICKER ST;SPRING FARM;2570;592.1;M;20251104;20251219;1300000;R1;R;RESIDENCE;;EAA;;;AV746360;
C;217;4184534;5;20251229 01:08;252/1234179;
D;217;4184534;5;20251229 01:08;P;;;;;;
D;217;4184534;5;20251229 01:08;P;;;;;;
D;217;4184534;5;20251229 01:08;V;;;;;;
D;217;4184534;5;20251229 01:08;V;;;;;;
B;217;4215700;6;20251229 01:08;;;5;HILLSTON CCT;GREGORY HILLS;2557;347.5;M;20251120;20251222;1150000;R1;R;RESIDENCE;;GCJ;;;AV751959;
C;217;4215700;6;20251229 01:08;336/1242956;
D;217;4215700;6;20251229 01:08;P;;;;;;
D;217;4215700;6;20251229 01:08;P;;;;;;
D;217;4215700;6;20251229 01:08;V;;;;;;
D;217;4215700;6;20251229 01:08;V;;;;;;
B;217;4224286;7;20251229 01:08;;;28 B;LAWLER DR;ORAN PARK;2570;303.7;M;20251110;20251222;1089000;R1;R;RESIDENCE;;GCA;;;AV755136;
C;217;4224286;7;20251229 01:08;2/1230933;
D;217;4224286;7;20251229 01:08;P;;;;;;
D;217;4224286;7;20251229 01:08;V;;;;;;
B;217;6014727;8;20251229 01:08;;;56;DRANSFIELD DR;ORAN PARK;2570;220.7;M;20251205;20251219;985000;R1;R;RESIDENCE;;GCA;;;AV741497;
C;217;6014727;8;20251229 01:08;506/1250430;
D;217;6014727;8;20251229 01:08;P;;;;;;
D;217;6014727;8;20251229 01:08;P;;;;;;
D;217;6014727;8;20251229 01:08;V;;;;;;
B;217;6029118;9;20251229 01:08;;;38;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20251117;20251222;725000;R2;R;RESIDENCE;;LEW;;;AV753332;
C;217;6029118;9;20251229 01:08;13/1305236;
D;217;6029118;9;20251229 01:08;P;;;;;;
D;217;6029118;9;20251229 01:08;P;;;;;;
D;217;6029118;9;20251229 01:08;V;;;;;;
B;217;6029129;10;20251229 01:08;;;60;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20240903;20251223;712500;R2;V;VACANT LAND;;LEW;;;AV758107;
C;217;6029129;10;20251229 01:08;24/1305236;
D;217;6029129;10;20251229 01:08;P;;;;;;
D;217;6029129;10;20251229 01:08;P;;;;;;
D;217;6029129;10;20251229 01:08;V;;;;;;
B;217;6031454;11;20251229 01:08;;;31;HOFFMAN ST;GREGORY HILLS;2557;389.8;M;20251119;20251222;700000;R1;V;VACANT LAND;;GCJ;;;AV755237;
C;217;6031454;11;20251229 01:08;301/1300185;
D;217;6031454;11;20251229 01:08;P;;;;;;
D;217;6031454;11;20251229 01:08;P;;;;;;
D;217;6031454;11;20251229 01:08;V;;;;;;
B;217;6031459;12;20251229 01:08;;;25;HOFFMAN ST;GREGORY HILLS;2557;306.2;M;20250915;20251219;590000;R1;V;VACANT LAND;;GCJ;;;AV744778;
C;217;6031459;12;20251229 01:08;304/1300185;
D;217;6031459;12;20251229 01:08;P;;;;;;
D;217;6031459;12;20251229 01:08;P;;;;;;
D;217;6031459;12;20251229 01:08;V;;;;;;
B;217;6031465;13;20251229 01:08;;;6;ATHENS ST;GREGORY HILLS;2557;442.1;M;20241031;20251222;780000;R1;V;VACANT LAND;;GCJ;;;AV754174;
C;217;6031465;13;20251229 01:08;307/1300185;
D;217;6031465;13;20251229 01:08;P;;;;;;
D;217;6031465;13;20251229 01:08;P;;;;;;
D;217;6031465;13;20251229 01:08;V;;;;;;
B;217;6031469;14;20251229 01:08;;;5;ATHENS ST;GREGORY HILLS;2557;305;M;20251015;20251222;579500;R1;V;VACANT LAND;;GCJ;;;AV754160;
C;217;6031469;14;20251229 01:08;311/1300185;
D;217;6031469;14;20251229 01:08;P;;;;;;
D;217;6031469;14;20251229 01:08;P;;;;;;
D;217;6031469;14;20251229 01:08;V;;;;;;
B;217;6031472;15;20251229 01:08;;;19;HOFFMAN ST;GREGORY HILLS;2557;300.4;M;20251104;20251222;585000;R1;V;VACANT LAND;;GCJ;;;AV754138;
C;217;6031472;15;20251229 01:08;314/1300185;
D;217;6031472;15;20251229 01:08;P;;;;;;
D;217;6031472;15;20251229 01:08;P;;;;;;
D;217;6031472;15;20251229 01:08;V;;;;;;
