A;RTSALEDATA;066;20251229 01:06;VALNET;
B;066;4022485;1;20251229 01:06;;;;LOCKHART THE ROCK RD;FRENCH PARK;2655;210.94;H;20250701;20251219;2804392;RU1;3;FARM;;RMC;;;AV742742;
C;066;4022485;1;20251229 01:06;1/178096 41/661735 1/1085701;
D;066;4022485;1;20251229 01:06;P;;;;;;
D;066;4022485;1;20251229 01:06;P;;;;;;
D;066;4022485;1;20251229 01:06;V;;;;;;
B;066;541454;2;20251229 01:06;;;63;KING ST;THE ROCK;2655;1012;M;20251202;20251219;455000;RU5;R;RESIDENCE;;VRE;;;AV744158;
C;066;541454;2;20251229 01:06;2/261847;
D;066;541454;2;20251229 01:06;P;;;;;;
D;066;541454;2;20251229 01:06;V;;;;;;
D;066;541454;2;20251229 01:06;V;;;;;;
B;066;541711;3;20251229 01:06;;;32;WILSON ST;THE ROCK;2655;2023;M;20251121;20251219;405000;RU5;R;RESIDENCE;;VRA;;;AV746405;
C;066;541711;3;20251229 01:06;8/2/977904;
D;066;541711;3;20251229 01:06;P;;;;;;
D;066;541711;3;20251229 01:06;P;;;;;;
D;066;541711;3;20251229 01:06;V;;;;;;
B;066;542739;4;20251229 01:06;;;9;REID ST;LOCKHART;2656;2023;M;20251208;20251219;85000;RU5;V;VACANT LAND;;VLC;;;AV741882;
C;066;542739;4;20251229 01:06;7/23/758621;
D;066;542739;4;20251229 01:06;P;;;;;;
D;066;542739;4;20251229 01:06;V;;;;;;
D;066;542739;4;20251229 01:06;V;;;;;;
B;066;542740;5;20251229 01:06;;;5;REID ST;LOCKHART;2656;2023;M;20251208;20251219;85000;RU5;V;VACANT LAND;;VLC;;;AV743673;
C;066;542740;5;20251229 01:06;6/23/758621;
D;066;542740;5;20251229 01:06;P;;;;;;
D;066;542740;5;20251229 01:06;V;;;;;;
D;066;542740;5;20251229 01:06;V;;;;;;
B;066;543197;6;20251229 01:06;;;;JIM MCDONNELLS LANE;URANGELINE;2656;259;H;20251211;20251217;8319000;RU1;3;FARM;;RMD;;;AV727444;
C;066;543197;6;20251229 01:06;103, 104/756445;
D;066;543197;6;20251229 01:06;P;;;;;;
D;066;543197;6;20251229 01:06;V;;;;;;
B;066;543202;7;20251229 01:06;;;154;RAND BIDGEEMIA RD;BIDGEEMIA;2642;729.2;H;20251211;20251217;8319000;RU1;3;FARM;;RMD;;;AV727444;
C;066;543202;7;20251229 01:06;125, 159, 161/756445;
D;066;543202;7;20251229 01:06;P;;;;;;
D;066;543202;7;20251229 01:06;V;;;;;;
Z;35;7;7;19;
