A;RTSALEDATA;199;20251222 01:09;VALNET;
B;199;4236087;1;20251222 01:09;;;1168;TERRIBLE VALE RD;KENTUCKY SOUTH;2354;231.8;H;20251021;20251216;2150000;RU1;3;FARM;;UAX;;;AV726474;
C;199;4236087;1;20251222 01:09;1/1252558;
D;199;4236087;1;20251222 01:09;P;;;;;;
D;199;4236087;1;20251222 01:09;P;;;;;;
D;199;4236087;1;20251222 01:09;V;;;;;;
B;199;1881912;2;20251222 01:09;;;23;DUMARESQ ST;URALLA;2358;970.5;M;20251124;20251218;470000;R1;R;RESIDENCE;;ULB;;;AV737195;
C;199;1881912;2;20251222 01:09;11/587629;
D;199;1881912;2;20251222 01:09;P;;;;;;
D;199;1881912;2;20251222 01:09;P;;;;;;
D;199;1881912;2;20251222 01:09;V;;;;;;
D;199;1881912;2;20251222 01:09;V;;;;;;
B;199;1882377;3;20251222 01:09;;;11;MCMAHON ST;URALLA;2358;1012;M;20251118;20251218;570100;R1;R;RESIDENCE;;ULA;;;AV736380;
C;199;1882377;3;20251222 01:09;17/572389;
D;199;1882377;3;20251222 01:09;P;;;;;;
D;199;1882377;3;20251222 01:09;P;;;;;;
D;199;1882377;3;20251222 01:09;V;;;;;;
B;199;1882386;4;20251222 01:09;;;1;PARK ST;URALLA;2358;828.4;M;20251124;20251217;570000;R1;R;RESIDENCE;;ULA;;;AV728807;
C;199;1882386;4;20251222 01:09;B/155994;
D;199;1882386;4;20251222 01:09;P;;;;;;
D;199;1882386;4;20251222 01:09;P;;;;;;
D;199;1882386;4;20251222 01:09;V;;;;;;
D;199;1882386;4;20251222 01:09;V;;;;;;
B;199;1882513;5;20251222 01:09;;;76;QUEEN ST;URALLA;2358;798.3;M;20251120;20251212;410000;R1;R;RESIDENCE;;ULB;;;AV706513;
C;199;1882513;5;20251222 01:09;2/841718;
D;199;1882513;5;20251222 01:09;P;;;;;;
D;199;1882513;5;20251222 01:09;V;;;;;;
B;199;1880554;6;20251222 01:09;;;40;LAWSON RD;SAUMAREZ PONDS;2350;2;H;20251106;20251218;807000;R5;R;RESIDENCE;;URC;;;AV733906;
C;199;1880554;6;20251222 01:09;62/845475;
D;199;1880554;6;20251222 01:09;P;;;;;;
D;199;1880554;6;20251222 01:09;P;;;;;;
D;199;1880554;6;20251222 01:09;V;;;;;;
D;199;1880554;6;20251222 01:09;V;;;;;;
B;199;1880664;7;20251222 01:09;KENSEI;;3066;GWYDIR RIVER RD;BUNDARRA;2359;2.667;H;20251205;20251218;585000;RU1;R;RESIDENCE;;UPH;;;AV738531;
C;199;1880664;7;20251222 01:09;36, 57/753656;
D;199;1880664;7;20251222 01:09;P;;;;;;
D;199;1880664;7;20251222 01:09;V;;;;;;
D;199;1880664;7;20251222 01:09;V;;;;;;
B;199;1880810;8;20251222 01:09;KAROO;;153;KALINDA RD;INVERGOWRIE;2350;7.184;H;20251114;20251215;1025000;R5;R;RESIDENCE;;URC;;;AV720637;
C;199;1880810;8;20251222 01:09;22/246614;
D;199;1880810;8;20251222 01:09;P;;;;;;
D;199;1880810;8;20251222 01:09;P;;;;;;
D;199;1880810;8;20251222 01:09;V;;;;;;
B;199;3161403;9;20251222 01:09;;1;16 A;HILL ST;URALLA;2358;;;20251121;20251215;495000;;R;RESIDENCE;1;;;;AV719838;
C;199;3161403;9;20251222 01:09;1/SP74612;
D;199;3161403;9;20251222 01:09;P;;;;;;
D;199;3161403;9;20251222 01:09;P;;;;;;
D;199;3161403;9;20251222 01:09;V;;;;;;
D;199;3161403;9;20251222 01:09;V;;;;;;
D;199;3161403;9;20251222 01:09;V;;;;;;
B;199;3637937;10;20251222 01:09;;;41;PANHANDLE RD;URALLA;2358;2.641;H;20251127;20251217;440000;C3;R;RESIDENCE;;UEM;;;AV729445;
C;199;3637937;10;20251222 01:09;4/1168505;
D;199;3637937;10;20251222 01:09;P;;;;;;
D;199;3637937;10;20251222 01:09;P;;;;;;
D;199;3637937;10;20251222 01:09;V;;;;;;
D;199;3637937;10;20251222 01:09;V;;;;;;
B;199;4434046;11;20251222 01:09;;;2 A;ROWAN AVE;URALLA;2358;675.8;M;20251104;20251216;646500;R1;R;RESIDENCE;;ULA;;;AV723775;
C;199;4434046;11;20251222 01:09;11/1285202;
D;199;4434046;11;20251222 01:09;P;;;;;;
D;199;4434046;11;20251222 01:09;V;;;;;;
D;199;4434046;11;20251222 01:09;V;;;;;;
Z;62;11;11;38;
