A;RTSALEDATA;103;20251222 01:09;VALNET;
B;103;1165854;1;20251222 01:09;;;726;LAWRENCE HARGRAVE DR;COLEDALE;2515;394.5;M;20251106;20251218;2300000;R2;R;RESIDENCE;;AAH;;;AV736439;
C;103;1165854;1;20251222 01:09;106/855777;
D;103;1165854;1;20251222 01:09;P;;;;;;
D;103;1165854;1;20251222 01:09;P;;;;;;
D;103;1165854;1;20251222 01:09;V;;;;;;
D;103;1165854;1;20251222 01:09;V;;;;;;
B;103;1165875;2;20251222 01:09;;;758;LAWRENCE HARGRAVE DR;COLEDALE;2515;387.6;M;20251127;20251218;2000000;R2;R;RESIDENCE;;AAH;;;AV736350;
C;103;1165875;2;20251222 01:09;100/608812;
D;103;1165875;2;20251222 01:09;P;;;;;;
D;103;1165875;2;20251222 01:09;P;;;;;;
D;103;1165875;2;20251222 01:09;V;;;;;;
D;103;1165875;2;20251222 01:09;V;;;;;;
B;103;1157985;3;20251222 01:09;;;6;HUTTON AVE;BULLI;2516;613.4;M;20251020;20251218;5200000;R2;R;RESIDENCE;;AAJ;;;AV740576;
C;103;1157985;3;20251222 01:09;22/219749;
D;103;1157985;3;20251222 01:09;P;;;;;;
D;103;1157985;3;20251222 01:09;P;;;;;;
D;103;1157985;3;20251222 01:09;V;;;;;;
D;103;1157985;3;20251222 01:09;V;;;;;;
B;103;1160631;4;20251222 01:09;;21;42;BROWNSVILLE AVE;BROWNSVILLE;2530;;;20251007;20251215;549000;;R;RESIDENCE;21;;;;AV716993;
C;103;1160631;4;20251222 01:09;21/SP10598;
D;103;1160631;4;20251222 01:09;P;;;;;;
D;103;1160631;4;20251222 01:09;V;;;;;;
B;103;1166097;5;20251222 01:09;;2;386;LAWRENCE HARGRAVE DR;THIRROUL;2515;;;20251121;20251217;1180000;;R;RESIDENCE;2;;;;AV731992;
C;103;1166097;5;20251222 01:09;2/SP61470;
D;103;1166097;5;20251222 01:09;P;;;;;;
D;103;1166097;5;20251222 01:09;P;;;;;;
D;103;1166097;5;20251222 01:09;V;;;;;;
D;103;1166097;5;20251222 01:09;V;;;;;;
B;103;1168788;6;20251222 01:09;;;53;MARGARET ST;BALGOWNIE;2519;556.4;M;20251110;20251218;1350000;R2;R;RESIDENCE;;AAQ;;;AV740251;
C;103;1168788;6;20251222 01:09;112/31133;
D;103;1168788;6;20251222 01:09;P;;;;;;
D;103;1168788;6;20251222 01:09;V;;;;;;
B;103;1160752;7;20251222 01:09;;;14;KAPOOKA AVE;DAPTO;2530;556.4;M;20251111;20251216;985000;R2;R;RESIDENCE;;ABA;;;AV725125;
C;103;1160752;7;20251222 01:09;207/29165;
D;103;1160752;7;20251222 01:09;P;;;;;;
