A;RTSALEDATA;192;20251229 01:07;VALNET;
B;192;1866410;1;20251229 01:07;;;35;KAMILAROI DR;MOREE;2400;638.6;M;20251124;20251222;330000;R1;R;RESIDENCE;;ANM;;;AV755727;
C;192;1866410;1;20251229 01:07;54/226321;
D;192;1866410;1;20251229 01:07;P;;;;;;
D;192;1866410;1;20251229 01:07;V;;;;;;
B;192;1863905;2;20251229 01:07;;;68;AMAROO DR;MOREE;2400;920;M;20251204;20251219;450000;R2;R;RESIDENCE;;AMA;;;AV746667;
C;192;1863905;2;20251229 01:07;4/826556;
D;192;1863905;2;20251229 01:07;P;;;;;;
D;192;1863905;2;20251229 01:07;V;;;;;;
D;192;1863905;2;20251229 01:07;V;;;;;;
B;192;1863978;3;20251229 01:07;;;6;ANNE ST;MOREE;2400;829.4;M;20251125;20251219;215000;R1;R;RESIDENCE;;AMM;;;AV744484;
C;192;1863978;3;20251229 01:07;1/621214;
D;192;1863978;3;20251229 01:07;P;;;;;;
D;192;1863978;3;20251229 01:07;P;;;;;;
D;192;1863978;3;20251229 01:07;V;;;;;;
D;192;1863978;3;20251229 01:07;V;;;;;;
B;192;1863998;4;20251229 01:07;;;68;ANNE ST;MOREE;2400;815.7;M;20251112;20251219;140000;R1;R;RESIDENCE;;ACM;;;AV742490;
C;192;1863998;4;20251229 01:07;14/36061;
D;192;1863998;4;20251229 01:07;P;;;;;;
D;192;1863998;4;20251229 01:07;V;;;;;;
D;192;1863998;4;20251229 01:07;V;;;;;;
B;192;1864070;5;20251229 01:07;;;306;AUBURN ST;MOREE;2400;1012;M;20251031;20251219;45000;R1;V;VACANT LAND;;ACM;;;AV750596;
C;192;1864070;5;20251229 01:07;B/321922;
D;192;1864070;5;20251229 01:07;P;;;;;;
D;192;1864070;5;20251229 01:07;V;;;;;;
B;192;1864721;6;20251229 01:07;;;321;BOSTON ST;MOREE;2400;1005;M;20251111;20251223;275000;R1;R;RESIDENCE;;ACM;;;AV757381;
C;192;1864721;6;20251229 01:07;22/16/758706;
D;192;1864721;6;20251229 01:07;P;;;;;;
D;192;1864721;6;20251229 01:07;V;;;;;;
D;192;1864721;6;20251229 01:07;V;;;;;;
B;192;1870021;7;20251229 01:07;;;226;STONNINGTON LANE;MOREE;2400;42.47;H;20251128;20251222;1100000;RU1;3;FARM;;RRF;;;AV751994;
C;192;1870021;7;20251229 01:07;7/252497;
D;192;1870021;7;20251229 01:07;P;;;;;;
D;192;1870021;7;20251229 01:07;P;;;;;;
D;192;1870021;7;20251229 01:07;V;;;;;;
B;192;1864852;8;20251229 01:07;;;51;BRIGALOW DR;MOREE;2400;646;M;20251121;20251222;357500;R2;R;RESIDENCE;;AMA;;;AV755850;
C;192;1864852;8;20251229 01:07;135/717075;
D;192;1864852;8;20251229 01:07;P;;;;;;
D;192;1864852;8;20251229 01:07;V;;;;;;
B;192;1865530;9;20251229 01:07;;;95;EDWARD ST;MOREE;2400;866.3;M;20251202;20251219;303000;R1;R;RESIDENCE;;ANM;;;AV745116;
C;192;1865530;9;20251229 01:07;255/751780;
D;192;1865530;9;20251229 01:07;P;;;;;;
D;192;1865530;9;20251229 01:07;V;;;;;;
D;192;1865530;9;20251229 01:07;V;;;;;;
B;192;1865589;10;20251229 01:07;;;10;FLORENCE ST;MOREE;2400;934.1;M;20251127;20251222;80000;R1;R;RESIDENCE;;AMM;;;AV755987;
C;192;1865589;10;20251229 01:07;8/251042;
D;192;1865589;10;20251229 01:07;P;;;;;;
D;192;1865589;10;20251229 01:07;V;;;;;;
B;192;1868405;11;20251229 01:07;;;88;GENEROI ST;PALLAMALLAWA;2399;2023;M;20251215;20251222;520000;RU5;R;RESIDENCE;;AVP;;;AV755432;
C;192;1868405;11;20251229 01:07;2/3/758824;
D;192;1868405;11;20251229 01:07;P;;;;;;
D;192;1868405;11;20251229 01:07;P;;;;;;
D;192;1868405;11;20251229 01:07;V;;;;;;
D;192;1868405;11;20251229 01:07;V;;;;;;
B;192;3271772;12;20251229 01:07;;;10;OLIVE CRES;MOREE;2400;1231;M;20251204;20251219;70000;R1;V;VACANT LAND;;ANM;;;AV744389;
C;192;3271772;12;20251229 01:07;10/1102065;
D;192;3271772;12;20251229 01:07;P;;;;;;
D;192;3271772;12;20251229 01:07;P;;;;;;
D;192;3271772;12;20251229 01:07;V;;;;;;
B;192;3271774;13;20251229 01:07;;;6;OLIVE CRES;MOREE;2400;1057;M;20251210;20251219;73500;R1;V;VACANT LAND;;ANM;;;AV744380;
C;192;3271774;13;20251229 01:07;12/1102065;
D;192;3271774;13;20251229 01:07;P;;;;;;
D;192;3271774;13;20251229 01:07;V;;;;;;
B;192;3271775;14;20251229 01:07;;;4;OLIVE CRES;MOREE;2400;1085;M;20251203;20251219;70000;R1;V;VACANT LAND;;ANM;;;AV743056;
C;192;3271775;14;20251229 01:07;13/1102065;
D;192;3271775;14;20251229 01:07;P;;;;;;
D;192;3271775;14;20251229 01:07;V;;;;;;
Z;68;14;14;38;
