A;RTSALEDATA;188;20251222 01:09;VALNET;
B;188;4567417;1;20251222 01:09;;;160;SHORT ST;INVERELL;2360;1.013;H;20251125;20251212;600000;R5;R;RESIDENCE;;RLT;;;AV709599;
C;188;4567417;1;20251222 01:09;10/1303004;
D;188;4567417;1;20251222 01:09;P;;;;;;
D;188;4567417;1;20251222 01:09;P;;;;;;
D;188;4567417;1;20251222 01:09;V;;;;;;
D;188;4567417;1;20251222 01:09;V;;;;;;
B;188;1855093;2;20251222 01:09;LINGA LONGA;;216;MINNAMURRA RD;AUBURN VALE;2360;10.14;H;20251104;20251216;780000;RU1;R;RESIDENCE;;RRS;;;AV723186;
C;188;1855093;2;20251222 01:09;1/791030;
D;188;1855093;2;20251222 01:09;P;;;;;;
D;188;1855093;2;20251222 01:09;V;;;;;;
B;188;1855126;3;20251222 01:09;BELLBOWRIE;;231;MIDDLETONS LANE;OAKWOOD;2360;379.2;H;20251030;20251211;4200000;RU1;3;FARM;;RRB;;;AV703636;
C;188;1855126;3;20251222 01:09;1, 2, 3, 4, 5/113241 26, 27, 28, 35, 53, 110, 111, 112, 113/750068 Enc;
C;188;1855126;3;20251222 01:09;losure Permit 662453;
D;188;1855126;3;20251222 01:09;P;;;;;;
D;188;1855126;3;20251222 01:09;V;;;;;;
B;188;1855398;4;20251222 01:09;COSTALOT;;179;DINTONVALE RD;BUKKULLA;2360;49.17;H;20251128;20251212;712000;RU1;3;FARM;;RRH;;;AV708765;
C;188;1855398;4;20251222 01:09;4, 7/750079;
D;188;1855398;4;20251222 01:09;P;;;;;;
D;188;1855398;4;20251222 01:09;P;;;;;;
D;188;1855398;4;20251222 01:09;V;;;;;;
D;188;1855398;4;20251222 01:09;V;;;;;;
D;188;1855398;4;20251222 01:09;V;;;;;;
D;188;1855398;4;20251222 01:09;V;;;;;;
B;188;1855475;5;20251222 01:09;;;16;BURNETT ST;DELUNGRA;2403;1012;M;20251209;20251218;62500;RU5;R;RESIDENCE;;ZVD;;;AV736747;
C;188;1855475;5;20251222 01:09;2/6/758348;
D;188;1855475;5;20251222 01:09;P;;;;;;
D;188;1855475;5;20251222 01:09;V;;;;;;
B;188;1861019;6;20251222 01:09;;;7134;GWYDIR HWY;INVERELL;2360;11.23;H;20251118;20251218;862500;R5;R;RESIDENCE;;RLT;;;AV737941;
C;188;1861019;6;20251222 01:09;330/654868;
D;188;1861019;6;20251222 01:09;P;;;;;;
D;188;1861019;6;20251222 01:09;P;;;;;;
D;188;1861019;6;20251222 01:09;V;;;;;;
B;188;1858443;7;20251222 01:09;;;175;GLEN INNES RD;INVERELL;2360;828.3;M;20251114;20251217;400000;R1;R;RESIDENCE;;ATB;;;AV729372;
C;188;1858443;7;20251222 01:09;6/210018;
D;188;1858443;7;20251222 01:09;P;;;;;;
D;188;1858443;7;20251222 01:09;V;;;;;;
D;188;1858443;7;20251222 01:09;V;;;;;;
B;188;1855937;8;20251222 01:09;NGAMMA;;15174;GUYRA RD;GILGAI;2360;4.01;H;20251124;20251215;765000;RU1;R;RESIDENCE;;RRG;;;AV715255;
