A;RTSALEDATA;511;20251229 01:09;VALNET;
B;511;3537170;1;20251229 01:09;;;882;CULLINGRAL RD;MERRIWA;2329;20.25;H;20251112;20251219;1100000;RU1;R;RESIDENCE;;RWS;;;AV741900;
C;511;3537170;1;20251229 01:09;111/1153453;
D;511;3537170;1;20251229 01:09;P;;;;;;
D;511;3537170;1;20251229 01:09;V;;;;;;
D;511;3537170;1;20251229 01:09;V;;;;;;
B;511;2652984;2;20251229 01:09;;;1;PAGES ST;MURRURUNDI;2338;4046;M;20251107;20251219;590000;R1;R;RESIDENCE;;AMR;;;AV742139;
C;511;2652984;2;20251229 01:09;19, 20/1/758738;
D;511;2652984;2;20251229 01:09;P;;;;;;
D;511;2652984;2;20251229 01:09;P;;;;;;
D;511;2652984;2;20251229 01:09;V;;;;;;
B;511;3191762;3;20251229 01:09;MALUMLA;;;UPPER ROUCHEL RD;UPPER ROUCHEL;2336;242.811;H;20251106;20251219;1000000;RU1;3;FARM;;RRE;;;AV743163;
C;511;3191762;3;20251229 01:09;65, 66/752482;
D;511;3191762;3;20251229 01:09;P;;;;;;
D;511;3191762;3;20251229 01:09;V;;;;;;
D;511;3191762;3;20251229 01:09;V;;;;;;
B;511;291852;4;20251229 01:09;;;1176;UPPER ROUCHEL RD;UPPER ROUCHEL;2336;539.8;H;20251106;20251219;2200000;RU1;3;FARM;;RRE;;;AV743162;
C;511;291852;4;20251229 01:09;52, 239, 294, 295, 296/752456 50/752482 37/752495;
D;511;291852;4;20251229 01:09;P;;;;;;
D;511;291852;4;20251229 01:09;V;;;;;;
B;511;3866548;5;20251229 01:09;;2;5;ALEXANDER CL;ABERDEEN;2336;260;M;20251118;20251222;425000;;R;RESIDENCE;2;;;;AV754156;
C;511;3866548;5;20251229 01:09;2/SP91815;
D;511;3866548;5;20251229 01:09;P;;;;;;
D;511;3866548;5;20251229 01:09;V;;;;;;
Z;25;5;5;13;
