A;RTSALEDATA;214;20251229 01:08;VALNET;
B;214;2200639;1;20251229 01:08;;16;48;LUXFORD RD;MOUNT DRUITT;2770;;;20251119;20251219;465000;;R;RESIDENCE;16;;;;AV748613;
C;214;2200639;1;20251229 01:08;16/SP66512;
D;214;2200639;1;20251229 01:08;P;;;;;;
D;214;2200639;1;20251229 01:08;V;;;;;;
B;214;3018132;2;20251229 01:08;;56;2;HYTHE ST;MOUNT DRUITT;2770;;;20251128;20251219;410000;;R;RESIDENCE;56;;;;AV743321;
C;214;3018132;2;20251229 01:08;56/SP69966;
D;214;3018132;2;20251229 01:08;P;;;;;;
D;214;3018132;2;20251229 01:08;P;;;;;;
D;214;3018132;2;20251229 01:08;V;;;;;;
B;214;4139951;3;20251229 01:08;;;50;AVOCET CCT;MARSDEN PARK;2765;225;M;20250929;20251219;1170000;R2;R;RESIDENCE;;RMP;;;AV746969;
C;214;4139951;3;20251229 01:08;188/1221484;
D;214;4139951;3;20251229 01:08;P;;;;;;
D;214;4139951;3;20251229 01:08;V;;;;;;
D;214;4139951;3;20251229 01:08;V;;;;;;
B;214;4191566;4;20251229 01:08;;204;7;DURHAM ST;MOUNT DRUITT;2770;;;20251117;20251222;535000;;R;RESIDENCE;30;;;;AV751975;
C;214;4191566;4;20251229 01:08;30/SP98756;
D;214;4191566;4;20251229 01:08;P;;;;;;
D;214;4191566;4;20251229 01:08;V;;;;;;
D;214;4191566;4;20251229 01:08;V;;;;;;
D;214;4191566;4;20251229 01:08;V;;;;;;
B;214;4159258;5;20251229 01:08;;;17;LUDHIANA GLD;SCHOFIELDS;2762;186;M;20250919;20251222;890000;;R;RESIDENCE;77;;;;AV755195;
C;214;4159258;5;20251229 01:08;77/SP93663;
D;214;4159258;5;20251229 01:08;P;;;;;;
D;214;4159258;5;20251229 01:08;V;;;;;;
B;214;4145200;6;20251229 01:08;;;36;HOOKINS AVE;MARSDEN PARK;2765;308.8;M;20251121;20251219;1025000;R2;R;RESIDENCE;;RMP;;;AV748859;
C;214;4145200;6;20251229 01:08;2291/1228369;
D;214;4145200;6;20251229 01:08;P;;;;;;
D;214;4145200;6;20251229 01:08;P;;;;;;
D;214;4145200;6;20251229 01:08;V;;;;;;
B;214;4225422;7;20251229 01:08;;213;3;ADONIS AVE;ROUSE HILL;2155;;;20251111;20251219;560000;;R;RESIDENCE;91;;;;AV742667;
C;214;4225422;7;20251229 01:08;91/SP99743;
D;214;4225422;7;20251229 01:08;P;;;;;;
D;214;4225422;7;20251229 01:08;V;;;;;;
B;214;4225422;8;20251229 01:08;;309;3;ADONIS AVE;ROUSE HILL;2155;;;20251128;20251219;617500;;R;RESIDENCE;103;;;;AV748616;
C;214;4225422;8;20251229 01:08;103/SP99743;
D;214;4225422;8;20251229 01:08;P;;;;;;
D;214;4225422;8;20251229 01:08;P;;;;;;
D;214;4225422;8;20251229 01:08;V;;;;;;
B;214;4249145;9;20251229 01:08;;1;18;DHAKA CCT;SCHOFIELDS;2762;199;M;20251202;20251219;852000;;R;RESIDENCE;1;;;;AV750992;
C;214;4249145;9;20251229 01:08;1/SP96694;
D;214;4249145;9;20251229 01:08;P;;;;;;
D;214;4249145;9;20251229 01:08;V;;;;;;
B;214;4209081;10;20251229 01:08;;;85;CRANBOURNE ST;RIVERSTONE;2765;369;M;20251123;20251222;1451000;R2;R;RESIDENCE;;RRB;;;AV753168;
C;214;4209081;10;20251229 01:08;317/1218229;
D;214;4209081;10;20251229 01:08;P;;;;;;
D;214;4209081;10;20251229 01:08;P;;;;;;
D;214;4209081;10;20251229 01:08;V;;;;;;
D;214;4209081;10;20251229 01:08;V;;;;;;
B;214;4183446;11;20251229 01:08;;4;18;LALOR RD;QUAKERS HILL;2763;;;20251120;20251219;970000;;R;RESIDENCE;4;;;;AV741388;
C;214;4183446;11;20251229 01:08;4/SP98502;
D;214;4183446;11;20251229 01:08;P;;;;;;
D;214;4183446;11;20251229 01:08;P;;;;;;
D;214;4183446;11;20251229 01:08;V;;;;;;
D;214;4183446;11;20251229 01:08;V;;;;;;
B;214;4209251;12;20251229 01:08;;;14;HEATHLAND AVE;SCHOFIELDS;2762;259;M;20251024;20251219;1150000;;R;RESIDENCE;19;;;;AV748554;
C;214;4209251;12;20251229 01:08;19/SP95219;
D;214;4209251;12;20251229 01:08;P;;;;;;
D;214;4209251;12;20251229 01:08;P;;;;;;
D;214;4209251;12;20251229 01:08;V;;;;;;
B;214;4230044;13;20251229 01:08;;210;10;GRASSLAND ST;ROUSE HILL;2155;105;M;20251125;20251219;645000;;R;RESIDENCE;24;;;;AV744926;
C;214;4230044;13;20251229 01:08;24/SP99942;
D;214;4230044;13;20251229 01:08;P;;;;;;
D;214;4230044;13;20251229 01:08;V;;;;;;
B;214;4230044;14;20251229 01:08;;606;8;ROLAND ST;ROUSE HILL;2155;180;M;20251116;20251222;885000;;R;RESIDENCE;129;;;;AV753493;
C;214;4230044;14;20251229 01:08;129/SP99942;
D;214;4230044;14;20251229 01:08;P;;;;;;
D;214;4230044;14;20251229 01:08;V;;;;;;
B;214;6010767;15;20251229 01:08;;206;54;ADVANCE ST;SCHOFIELDS;2762;114;M;20251215;20251222;654990;;R;RESIDENCE;24;;;;AV756118;
C;214;6010767;15;20251229 01:08;24/SP110099;
D;214;6010767;15;20251229 01:08;P;;;;;;
D;214;6010767;15;20251229 01:08;P;;;;;;
D;214;6010767;15;20251229 01:08;V;;;;;;
