A;RTSALEDATA;151;20251229 01:07;VALNET;
B;151;1680859;1;20251229 01:07;;;67;HICKEY ST;CASINO;2470;692.9;M;20251215;20251219;515000;R1;R;RESIDENCE;;ACC;;;AV748971;
C;151;1680859;1;20251229 01:07;31/630620;
D;151;1680859;1;20251229 01:07;P;;;;;;
D;151;1680859;1;20251229 01:07;P;;;;;;
D;151;1680859;1;20251229 01:07;V;;;;;;
D;151;1680859;1;20251229 01:07;V;;;;;;
B;151;3431113;2;20251229 01:07;;;919;CLEARFIELD RD;MYRTLE CREEK;2469;118.2;H;20251209;20251219;30000;RU1;V;VACANT LAND;;RGD;;;AV745156;
C;151;3431113;2;20251229 01:07;2/1116259;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;P;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
D;151;3431113;2;20251229 01:07;V;;;;;;
B;151;1685676;3;20251229 01:07;;;107;RIVER ST;WOODBURN;2472;322.48;M;20251202;20251219;390000;RU5;R;RESIDENCE;;BCC;;;AV742304;
C;151;1685676;3;20251229 01:07;C/334522;
D;151;1685676;3;20251229 01:07;P;;;;;;
D;151;1685676;3;20251229 01:07;P;;;;;;
D;151;1685676;3;20251229 01:07;V;;;;;;
B;151;1688279;4;20251229 01:07;;;3965;BRUXNER HWY;WOODVIEW;2470;2.549;H;20251205;20251219;700000;RU1;R;RESIDENCE;;RCC;;;AV744188;
C;151;1688279;4;20251229 01:07;4/581715;
D;151;1688279;4;20251229 01:07;P;;;;;;
D;151;1688279;4;20251229 01:07;P;;;;;;
D;151;1688279;4;20251229 01:07;V;;;;;;
D;151;1688279;4;20251229 01:07;V;;;;;;
B;151;1683093;5;20251229 01:07;;;15;WEST ST;CASINO;2470;948.5;M;20251203;20251219;525000;R1;R;RESIDENCE;;ADD;;;AV747803;
C;151;1683093;5;20251229 01:07;2/940654;
D;151;1683093;5;20251229 01:07;P;;;;;;
D;151;1683093;5;20251229 01:07;V;;;;;;
D;151;1683093;5;20251229 01:07;V;;;;;;
B;151;1685728;6;20251229 01:07;;;44;URALBA ST;WOODBURN;2472;676.6;M;20251211;20251219;637500;RU5;R;RESIDENCE;;DWW;;;AV743733;
C;151;1685728;6;20251229 01:07;3/226010;
D;151;1685728;6;20251229 01:07;P;;;;;;
D;151;1685728;6;20251229 01:07;P;;;;;;
D;151;1685728;6;20251229 01:07;V;;;;;;
B;151;1683811;7;20251229 01:07;;;24;QUEEN ELIZABETH DR;CORAKI;2471;525.6;M;20251121;20251219;530000;RU5;R;RESIDENCE;;DCD;;;AV746673;
C;151;1683811;7;20251229 01:07;1/840086;
D;151;1683811;7;20251229 01:07;P;;;;;;
D;151;1683811;7;20251229 01:07;P;;;;;;
D;151;1683811;7;20251229 01:07;V;;;;;;
B;151;3205649;8;20251229 01:07;;;17;WHARF ST;CASINO;2470;1176;M;20251205;20251219;370000;R1;R;RESIDENCE;;AAA;;;AV742388;
C;151;3205649;8;20251229 01:07;2/8194;
D;151;3205649;8;20251229 01:07;P;;;;;;
D;151;3205649;8;20251229 01:07;V;;;;;;
Z;67;8;8;49;
