A;RTSALEDATA;528;20251229 01:09;VALNET;
B;528;425703;1;20251229 01:09;;;;LACHLAN VALLEY WAY;BOWNING;2582;321.09;H;20251127;20251219;5000000;RU1;3;FARM;;RGC;;;AV744776;
C;528;425703;1;20251229 01:09;6, 7/113395 3/599548 7, 8, 9, 12, 47, 48, 49, 50, 52/753619;
D;528;425703;1;20251229 01:09;P;;;;;;
D;528;425703;1;20251229 01:09;P;;;;;;
D;528;425703;1;20251229 01:09;V;;;;;;
B;528;4184209;2;20251229 01:09;;;42;QUEEN ST;BINALONG;2584;3238;M;20251120;20251219;605000;RU5;R;RESIDENCE;;VBL;;;AV744446;
C;528;4184209;2;20251229 01:09;5, 6/26/758109;
D;528;4184209;2;20251229 01:09;P;;;;;;
D;528;4184209;2;20251229 01:09;V;;;;;;
D;528;4184209;2;20251229 01:09;V;;;;;;
B;528;6020708;3;20251229 01:09;;;609;DICKS CREEK RD;NANIMA;2582;32.87;H;20251201;20251219;720000;RU1;V;VACANT LAND;;RHG;;;AV744194;
C;528;6020708;3;20251229 01:09;2/1320795;
D;528;6020708;3;20251229 01:09;P;;;;;;
D;528;6020708;3;20251229 01:09;V;;;;;;
D;528;6020708;3;20251229 01:09;V;;;;;;
B;528;425065;4;20251229 01:09;;;88;RICHMOND ST;BINALONG;2584;1793;M;20251121;20251219;650000;RU5;R;RESIDENCE;;VBL;;;AV744191;
C;528;425065;4;20251229 01:09;3/62/758109;
D;528;425065;4;20251229 01:09;P;;;;;;
D;528;425065;4;20251229 01:09;V;;;;;;
D;528;425065;4;20251229 01:09;V;;;;;;
B;528;425123;5;20251229 01:09;;;29;WELLINGTON ST;BINALONG;2584;1.012;H;20251120;20251219;725000;RU5;R;RESIDENCE;;VBL;;;AV750320;
C;528;425123;5;20251229 01:09;2, 3, 26/32/758109;
D;528;425123;5;20251229 01:09;P;;;;;;
D;528;425123;5;20251229 01:09;P;;;;;;
D;528;425123;5;20251229 01:09;V;;;;;;
B;528;425187;6;20251229 01:09;;;44;FAGAN DR;BOOKHAM;2582;1.174;H;20251204;20251218;250000;RU5;V;VACANT LAND;;VBO;;;AV738740;
C;528;425187;6;20251229 01:09;1, 2, 4, 5, 6/6/758133;
D;528;425187;6;20251229 01:09;P;;;;;;
D;528;425187;6;20251229 01:09;P;;;;;;
D;528;425187;6;20251229 01:09;V;;;;;;
D;528;425187;6;20251229 01:09;V;;;;;;
D;528;425187;6;20251229 01:09;V;;;;;;
D;528;425187;6;20251229 01:09;V;;;;;;
B;528;425190;7;20251229 01:09;;;42;FAGAN DR;BOOKHAM;2582;1644;M;20251204;20251218;250000;RU5;V;VACANT LAND;;VBO;;;AV738740;
C;528;425190;7;20251229 01:09;1/7/758133;
D;528;425190;7;20251229 01:09;P;;;;;;
D;528;425190;7;20251229 01:09;P;;;;;;
