A;RTSALEDATA;012;20251222 01:08;VALNET;
B;012;3410023;1;20251222 01:08;;2;68;WATTLE PONDS RD;HUNTERVIEW;2330;;;20251117;20251217;610000;;R;RESIDENCE;2;;;;AV729781;
C;012;3410023;1;20251222 01:08;2/SP80949;
D;012;3410023;1;20251222 01:08;P;;;;;;
D;012;3410023;1;20251222 01:08;V;;;;;;
D;012;3410023;1;20251222 01:08;V;;;;;;
B;012;3454726;2;20251222 01:08;;1;46;PIONEER RD;HUNTERVIEW;2330;;;20251021;20251217;612500;;R;RESIDENCE;1;;;;AV732958;
C;012;3454726;2;20251222 01:08;1/SP82274;
D;012;3454726;2;20251222 01:08;P;;;;;;
D;012;3454726;2;20251222 01:08;V;;;;;;
B;012;4212790;3;20251222 01:08;;;14;LIFESTYLE DR;WATTLE PONDS;2330;8010;M;20251107;20251212;1390000;C4;R;RESIDENCE;;ERR;;;AV709711;
C;012;4212790;3;20251222 01:08;120/1253402;
D;012;4212790;3;20251222 01:08;P;;;;;;
D;012;4212790;3;20251222 01:08;P;;;;;;
D;012;4212790;3;20251222 01:08;V;;;;;;
D;012;4212790;3;20251222 01:08;V;;;;;;
B;012;6012485;4;20251222 01:08;;;20;YARDAGE DR;GOWRIE;2330;684.3;M;20251201;20251218;369000;R1;V;VACANT LAND;;AAF;;;AV734779;
C;012;6012485;4;20251222 01:08;124/1304818;
D;012;6012485;4;20251222 01:08;P;;;;;;
D;012;6012485;4;20251222 01:08;P;;;;;;
D;012;6012485;4;20251222 01:08;V;;;;;;
D;012;6012485;4;20251222 01:08;V;;;;;;
B;012;3048226;5;20251222 01:08;;;5;NICHOLAS CONOLY DR;SINGLETON HEIGHTS;2330;901.1;M;20251110;20251217;840000;R1;R;RESIDENCE;;AAA;;;AV729469;
C;012;3048226;5;20251222 01:08;1715/1062060;
D;012;3048226;5;20251222 01:08;P;;;;;;
D;012;3048226;5;20251222 01:08;V;;;;;;
B;012;3063634;6;20251222 01:08;;;31 B;LOOKOUT RD;GOWRIE;2330;1.077;H;20251124;20251212;200000;C4;R;RESIDENCE;;ERR;;;AV710750;
C;012;3063634;6;20251222 01:08;2/1063840;
D;012;3063634;6;20251222 01:08;P;;;;;;
D;012;3063634;6;20251222 01:08;V;;;;;;
D;012;3063634;6;20251222 01:08;V;;;;;;
B;012;3132088;7;20251222 01:08;;;111;CASEY DR;HUNTERVIEW;2330;699.9;M;20251117;20251217;800000;R1;R;RESIDENCE;;AAV;;;AV729659;
C;012;3132088;7;20251222 01:08;211/1073179;
D;012;3132088;7;20251222 01:08;P;;;;;;
D;012;3132088;7;20251222 01:08;V;;;;;;
D;012;3132088;7;20251222 01:08;V;;;;;;
B;012;6023031;8;20251222 01:08;;;103;QUEEN ST;REDBOURNBERRY;2330;2.33;H;20251105;20251217;1950000;RU1;R;RESIDENCE;;RRE;;;AV729530;
C;012;6023031;8;20251222 01:08;89/1321212;
D;012;6023031;8;20251222 01:08;P;;;;;;
D;012;6023031;8;20251222 01:08;V;;;;;;
D;012;6023031;8;20251222 01:08;V;;;;;;
B;012;4611364;9;20251222 01:08;;;3;CHEAL ST;HUNTERVIEW;2330;1314;M;20251127;20251218;545000;R2;V;VACANT LAND;;ALD;;;AV737429;
C;012;4611364;9;20251222 01:08;602/1313681;
D;012;4611364;9;20251222 01:08;P;;;;;;
D;012;4611364;9;20251222 01:08;P;;;;;;
D;012;4611364;9;20251222 01:08;V;;;;;;
B;012;4528175;10;20251222 01:08;;;154;HANWOOD RD;BRANXTON;2335;8000;M;20250919;20251212;690000;R5;R;RESIDENCE;;RRA;;;AV707539;
C;012;4528175;10;20251222 01:08;152/1297128;
D;012;4528175;10;20251222 01:08;P;;;;;;
D;012;4528175;10;20251222 01:08;P;;;;;;
D;012;4528175;10;20251222 01:08;V;;;;;;
B;012;297559;11;20251222 01:08;;;3;CURTIS ST;SINGLETON;2330;1012;M;20251003;20251212;750000;R1;R;RESIDENCE;;AAL;;;AV708013;
C;012;297559;11;20251222 01:08;26/5699;
D;012;297559;11;20251222 01:08;P;;;;;;
D;012;297559;11;20251222 01:08;P;;;;;;
D;012;297559;11;20251222 01:08;V;;;;;;
D;012;297559;11;20251222 01:08;V;;;;;;
B;012;296621;12;20251222 01:08;;2;88;BLAXLAND AVE;SINGLETON HEIGHTS;2330;;;20251119;20251216;332000;;R;RESIDENCE;2;;;;AV724148;
C;012;296621;12;20251222 01:08;2/SP19580;
D;012;296621;12;20251222 01:08;P;;;;;;
D;012;296621;12;20251222 01:08;V;;;;;;
B;012;296678;13;20251222 01:08;;5;13;BOONAL ST;SINGLETON;2330;;;20251202;20251218;305000;;R;RESIDENCE;5;;;;AV739373;
C;012;296678;13;20251222 01:08;5/SP18569;
D;012;296678;13;20251222 01:08;P;;;;;;
D;012;296678;13;20251222 01:08;P;;;;;;
D;012;296678;13;20251222 01:08;V;;;;;;
D;012;296678;13;20251222 01:08;V;;;;;;
B;012;296959;14;20251222 01:08;;;8;BRUCEDALE AVE;SINGLETON;2330;738;M;20251118;20251217;1025000;R1;R;RESIDENCE;;AAL;;;AV729778;
C;012;296959;14;20251222 01:08;26/251273;
D;012;296959;14;20251222 01:08;P;;;;;;
D;012;296959;14;20251222 01:08;P;;;;;;
D;012;296959;14;20251222 01:08;V;;;;;;
D;012;296959;14;20251222 01:08;V;;;;;;
B;012;300257;15;20251222 01:08;;;18;HEATHER PL;SINGLETON HEIGHTS;2330;925.2;M;20251118;20251212;810000;R1;R;RESIDENCE;;AAA;;;AV711910;
C;012;300257;15;20251222 01:08;760/262536;
D;012;300257;15;20251222 01:08;P;;;;;;
D;012;300257;15;20251222 01:08;V;;;;;;
B;012;297794;16;20251222 01:08;;3;27;DOYLE ST;SINGLETON;2330;;;20251119;20251217;430000;;R;RESIDENCE;3;;;;AV728546;
C;012;297794;16;20251222 01:08;3/SP18416;
D;012;297794;16;20251222 01:08;P;;;;;;
D;012;297794;16;20251222 01:08;V;;;;;;
B;012;303425;17;20251222 01:08;;;;ELDERSLIE RD;ELDERSLIE;2335;3328;M;20251114;20251212;1075000;RU1;R;RESIDENCE;;RSE;;;AV709145;
C;012;303425;17;20251222 01:08;213/705803;
D;012;303425;17;20251222 01:08;P;;;;;;
D;012;303425;17;20251222 01:08;P;;;;;;
D;012;303425;17;20251222 01:08;V;;;;;;
D;012;303425;17;20251222 01:08;V;;;;;;
B;012;298165;18;20251222 01:08;;;113;GARDNER CCT;SINGLETON HEIGHTS;2330;784.6;M;20251114;20251218;675000;R1;R;RESIDENCE;;AAA;;;AV735250;
C;012;298165;18;20251222 01:08;105/812825;
D;012;298165;18;20251222 01:08;P;;;;;;
D;012;298165;18;20251222 01:08;P;;;;;;
D;012;298165;18;20251222 01:08;V;;;;;;
B;012;298328;19;20251222 01:08;;;102;GEORGE ST;SINGLETON;2330;892.6;M;20251207;20251215;600000;E3;R;RESIDENCE;;EPS;;;AV716697;
C;012;298328;19;20251222 01:08;8, 9/112861;
D;012;298328;19;20251222 01:08;P;;;;;;
D;012;298328;19;20251222 01:08;V;;;;;;
B;012;298515;20;20251222 01:08;;;11;HALLETT PL;DARLINGTON;2330;952.9;M;20251117;20251217;810000;R1;R;RESIDENCE;;AAD;;;AV729764;
C;012;298515;20;20251222 01:08;344/260388;
D;012;298515;20;20251222 01:08;P;;;;;;
D;012;298515;20;20251222 01:08;P;;;;;;
D;012;298515;20;20251222 01:08;V;;;;;;
B;012;301715;21;20251222 01:08;;;227 B;DALWOOD RD;LECONFIELD;2335;4955;M;20250919;20251212;456000;RU1;R;RESIDENCE;;RSE;;;AV708166;
C;012;301715;21;20251222 01:08;10/590102;
D;012;301715;21;20251222 01:08;P;;;;;;
D;012;301715;21;20251222 01:08;P;;;;;;
D;012;301715;21;20251222 01:08;V;;;;;;
D;012;301715;21;20251222 01:08;V;;;;;;
B;012;299853;22;20251222 01:08;;;22;ORCHARD AVE;SINGLETON;2330;490.6;M;20251110;20251215;570000;R1;R;RESIDENCE;;AAH;;;AV718646;
C;012;299853;22;20251222 01:08;202/1007686;
D;012;299853;22;20251222 01:08;P;;;;;;
D;012;299853;22;20251222 01:08;V;;;;;;
B;012;302531;23;20251222 01:08;;2;149;MAISON DIEU RD;GOWRIE;2330;;;20251119;20251218;1210000;;3;WAREHOUSE;2;;;;AV739929;
C;012;302531;23;20251222 01:08;2/SP31067;
D;012;302531;23;20251222 01:08;P;;;;;;
D;012;302531;23;20251222 01:08;V;;;;;;
B;012;302640;24;20251222 01:08;;;223 C;HAMBLEDON HILL RD;GOWRIE;2330;5840;M;20251024;20251218;1100000;RU1;R;RESIDENCE;;RRE;;;AV735331;
C;012;302640;24;20251222 01:08;1/873262;
D;012;302640;24;20251222 01:08;P;;;;;;
D;012;302640;24;20251222 01:08;P;;;;;;
D;012;302640;24;20251222 01:08;V;;;;;;
D;012;302640;24;20251222 01:08;V;;;;;;
B;012;4452186;25;20251222 01:08;;;10;CLARET AVE;BRANXTON;2335;3080;M;20251107;20251217;1550000;R5;R;RESIDENCE;;RRA;;;AV729885;
C;012;4452186;25;20251222 01:08;405/1272449;
D;012;4452186;25;20251222 01:08;P;;;;;;
D;012;4452186;25;20251222 01:08;P;;;;;;
D;012;4452186;25;20251222 01:08;V;;;;;;
B;012;4454607;26;20251222 01:08;;;10;DALTON AVE;SINGLETON;2330;2852;M;20251122;20251216;1540000;R1;R;RESIDENCE;;AAH;;;AV721085;
C;012;4454607;26;20251222 01:08;2/1288976;
D;012;4454607;26;20251222 01:08;P;;;;;;
D;012;4454607;26;20251222 01:08;P;;;;;;
D;012;4454607;26;20251222 01:08;V;;;;;;
