A;RTSALEDATA;043;20251222 01:08;VALNET;
B;043;2851232;1;20251222 01:08;;;;MID WESTERN HWY;GRENFELL;2810;2.053;H;20251118;20251216;755000;RU1;R;RESIDENCE;;RRL;;;AV724994;
C;043;2851232;1;20251222 01:08;2/1031267;
D;043;2851232;1;20251222 01:08;P;;;;;;
D;043;2851232;1;20251222 01:08;P;;;;;;
D;043;2851232;1;20251222 01:08;V;;;;;;
B;043;478767;2;20251222 01:08;;;12;BRADLEY ST;GRENFELL;2810;1.064;H;20251205;20251215;775000;R1;R;RESIDENCE;;AFR;;;AV717795;
C;043;478767;2;20251222 01:08;2/786874;
D;043;478767;2;20251222 01:08;P;;;;;;
D;043;478767;2;20251222 01:08;V;;;;;;
D;043;478767;2;20251222 01:08;V;;;;;;
D;043;478767;2;20251222 01:08;V;;;;;;
B;043;479819;3;20251222 01:08;;;19;WOOD ST;GRENFELL;2810;661.8;M;20251119;20251217;250000;R1;R;RESIDENCE;;AGR;;;AV729056;
C;043;479819;3;20251222 01:08;16/667695;
D;043;479819;3;20251222 01:08;P;;;;;;
D;043;479819;3;20251222 01:08;V;;;;;;
B;043;3809232;4;20251222 01:08;;;24;GRENFELL ST;CARAGABAL;2810;2504;M;20251215;20251216;150000;RU5;R;RESIDENCE;;AWV;;;AV723128;
C;043;3809232;4;20251222 01:08;13, 14, 15, 16/A/7915;
D;043;3809232;4;20251222 01:08;P;;;;;;
D;043;3809232;4;20251222 01:08;V;;;;;;
B;043;3982161;5;20251222 01:08;;;15;PHIL ASTON PL;GRENFELL;2810;4779;M;20251119;20251217;150000;E4;R;RESIDENCE;;INI;;;AV727946;
C;043;3982161;5;20251222 01:08;24/1224552;
D;043;3982161;5;20251222 01:08;P;;;;;;
D;043;3982161;5;20251222 01:08;V;;;;;;
D;043;3982161;5;20251222 01:08;V;;;;;;
Z;26;5;5;14;
