A;RTSALEDATA;074;20251229 01:06;VALNET;
B;074;565598;1;20251229 01:06;;;9 B;NICHOLLS ST;GRIFFITH;2680;;;20251203;20251219;580000;;R;RESIDENCE;2;;;;AV748541;
C;074;565598;1;20251229 01:06;2/SP64922;
D;074;565598;1;20251229 01:06;P;;;;;;
D;074;565598;1;20251229 01:06;V;;;;;;
B;074;4227210;2;20251229 01:06;;;70;MADDEN DR;GRIFFITH;2680;832;M;20251201;20251219;155000;R1;V;VACANT LAND;;EST;;;AV747724;
C;074;4227210;2;20251229 01:06;318/1250478;
D;074;4227210;2;20251229 01:06;P;;;;;;
D;074;4227210;2;20251229 01:06;P;;;;;;
D;074;4227210;2;20251229 01:06;V;;;;;;
B;074;4592919;3;20251229 01:06;;;3;MARANDO WAY;GRIFFITH;2680;400;M;20251222;20251222;97000;R1;R;RESIDENCE;;EST;;;AV755271;
C;074;4592919;3;20251229 01:06;514/1310186;
D;074;4592919;3;20251229 01:06;P;;;;;;
D;074;4592919;3;20251229 01:06;P;;;;;;
D;074;4592919;3;20251229 01:06;V;;;;;;
B;074;4597024;4;20251229 01:06;;;6;ORFEO CT;GRIFFITH;2680;2998;M;20251212;20251223;460000;R5;V;VACANT LAND;;LLR;;;AV756821;
C;074;4597024;4;20251229 01:06;8/286968;
D;074;4597024;4;20251229 01:06;P;;;;;;
D;074;4597024;4;20251229 01:06;P;;;;;;
D;074;4597024;4;20251229 01:06;V;;;;;;
D;074;4597024;4;20251229 01:06;V;;;;;;
B;074;561547;5;20251229 01:06;;;7;AIDAN CL;GRIFFITH;2680;771.6;M;20251127;20251219;650000;R1;R;RESIDENCE;;NOW;;;AV746689;
C;074;561547;5;20251229 01:06;11/851401;
D;074;561547;5;20251229 01:06;P;;;;;;
D;074;561547;5;20251229 01:06;P;;;;;;
D;074;561547;5;20251229 01:06;V;;;;;;
D;074;561547;5;20251229 01:06;V;;;;;;
B;074;562383;6;20251229 01:06;;;40;BURLEY ST;GRIFFITH;2680;935.2;M;20251118;20251219;600000;R1;R;RESIDENCE;;EST;;;AV748666;
C;074;562383;6;20251229 01:06;13/181/758476;
D;074;562383;6;20251229 01:06;P;;;;;;
D;074;562383;6;20251229 01:06;P;;;;;;
D;074;562383;6;20251229 01:06;V;;;;;;
B;074;563271;7;20251229 01:06;;;21;ERSKINE RD;GRIFFITH;2680;919.3;M;20251201;20251222;490000;R1;R;RESIDENCE;;GWE;;;AV752507;
C;074;563271;7;20251229 01:06;1514/751709;
D;074;563271;7;20251229 01:06;P;;;;;;
D;074;563271;7;20251229 01:06;V;;;;;;
D;074;563271;7;20251229 01:06;V;;;;;;
B;074;566007;8;20251229 01:06;;;42;POOLE ST;GRIFFITH;2680;834.7;M;20251128;20251219;480000;R1;R;RESIDENCE;;CEN;;;AV743860;
C;074;566007;8;20251229 01:06;25/241397;
D;074;566007;8;20251229 01:06;P;;;;;;
D;074;566007;8;20251229 01:06;V;;;;;;
B;074;563493;9;20251229 01:06;;;3;GIBBS ST;GRIFFITH;2680;815.7;M;20251127;20251219;550000;R1;R;RESIDENCE;;CEN;;;AV742055;
C;074;563493;9;20251229 01:06;10/156/758476;
D;074;563493;9;20251229 01:06;P;;;;;;
D;074;563493;9;20251229 01:06;P;;;;;;
D;074;563493;9;20251229 01:06;V;;;;;;
B;074;564609;10;20251229 01:06;;;12;LASSCOCK RD;GRIFFITH;2680;2023;M;20251202;20251219;850000;E4;R;RESIDENCE;;IND;;;AV743044;
C;074;564609;10;20251229 01:06;1158/751709;
D;074;564609;10;20251229 01:06;P;;;;;;
D;074;564609;10;20251229 01:06;V;;;;;;
B;074;3368937;11;20251229 01:06;;;34;WEST AVE;YENDA;2681;1014;M;20251202;20251219;580000;RU5;R;RESIDENCE;;YEN;;;AV745160;
C;074;3368937;11;20251229 01:06;1/1123024;
D;074;3368937;11;20251229 01:06;P;;;;;;
D;074;3368937;11;20251229 01:06;P;;;;;;
D;074;3368937;11;20251229 01:06;V;;;;;;
D;074;3368937;11;20251229 01:06;V;;;;;;
Z;57;11;11;33;
