A;RTSALEDATA;234;20251229 01:08;VALNET;
B;234;2619755;1;20251229 01:08;;;23;NICHOLLS ST;BROKEN HILL;2880;872.6;M;20251104;20251219;95000;R1;R;RESIDENCE;;AAB;;;AV746229;
C;234;2619755;1;20251229 01:08;1/363757;
D;234;2619755;1;20251229 01:08;P;;;;;;
D;234;2619755;1;20251229 01:08;V;;;;;;
D;234;2619755;1;20251229 01:08;V;;;;;;
B;234;2619834;2;20251229 01:08;;;136;RYAN ST;BROKEN HILL;2880;663.9;M;20251218;20251219;240000;R1;R;RESIDENCE;;AAB;;;AV746959;
C;234;2619834;2;20251229 01:08;1/116035;
D;234;2619834;2;20251229 01:08;P;;;;;;
D;234;2619834;2;20251229 01:08;V;;;;;;
B;234;2617538;3;20251229 01:08;;;203;IODIDE ST;BROKEN HILL;2880;453.3;M;20251119;20251219;170000;R1;R;RESIDENCE;;AAZ;;;AV744243;
C;234;2617538;3;20251229 01:08;2/911885;
D;234;2617538;3;20251229 01:08;P;;;;;;
D;234;2617538;3;20251229 01:08;V;;;;;;
Z;15;3;3;7;
