A;RTSALEDATA;259;20251229 01:09;VALNET;
B;259;330691;1;20251229 01:09;;;3;ACACIA AVE;LAKE MUNMORAH;2259;537.5;M;20251107;20251219;1150000;R2;R;RESIDENCE;;WHD;;;AV749876;
C;259;330691;1;20251229 01:09;21/25605;
D;259;330691;1;20251229 01:09;P;;;;;;
D;259;330691;1;20251229 01:09;V;;;;;;
D;259;330691;1;20251229 01:09;V;;;;;;
B;259;330767;2;20251229 01:09;;;10;ACORN PL;OURIMBAH;2258;589;M;20251118;20251219;1150000;R1;R;RESIDENCE;;WFG;;;AV743858;
C;259;330767;2;20251229 01:09;7/851344;
D;259;330767;2;20251229 01:09;P;;;;;;
D;259;330767;2;20251229 01:09;P;;;;;;
D;259;330767;2;20251229 01:09;V;;;;;;
B;259;338957;3;20251229 01:09;;;11;BUNDARA RD;NORAVILLE;2263;689.2;M;20251125;20251219;1080000;R2;R;RESIDENCE;;WHH;;;AV742109;
C;259;338957;3;20251229 01:09;32/26394;
D;259;338957;3;20251229 01:09;P;;;;;;
D;259;338957;3;20251229 01:09;V;;;;;;
D;259;338957;3;20251229 01:09;V;;;;;;
D;259;338957;3;20251229 01:09;V;;;;;;
B;259;331085;4;20251229 01:09;BELLBIRD GROVE;42;10;ALBERT ST;OURIMBAH;2258;;;20251008;20251222;634000;;R;RESIDENCE;42;;;;AV753263;
C;259;331085;4;20251229 01:09;42/SP63125;
D;259;331085;4;20251229 01:09;P;;;;;;
D;259;331085;4;20251229 01:09;V;;;;;;
B;259;336967;5;20251229 01:09;;;10;BOORANA CL;KILLARNEY VALE;2261;593.4;M;20251108;20251219;920000;R2;R;RESIDENCE;;WGD;;;AV743904;
C;259;336967;5;20251229 01:09;13/261539;
D;259;336967;5;20251229 01:09;P;;;;;;
D;259;336967;5;20251229 01:09;V;;;;;;
B;259;331951;6;20251229 01:09;;;30;ANEMBO AVE;SUMMERLAND POINT;2259;537.5;M;20251201;20251219;890000;R2;R;RESIDENCE;;WHB;;;AV750066;
C;259;331951;6;20251229 01:09;135/31339;
D;259;331951;6;20251229 01:09;P;;;;;;
D;259;331951;6;20251229 01:09;P;;;;;;
D;259;331951;6;20251229 01:09;V;;;;;;
D;259;331951;6;20251229 01:09;V;;;;;;
B;259;335734;7;20251229 01:09;;8;10;BIAS AVE;BATEAU BAY;2261;;;20251107;20251219;600000;;R;RESIDENCE;8;;;;AV745158;
C;259;335734;7;20251229 01:09;8/SP22834;
D;259;335734;7;20251229 01:09;P;;;;;;
D;259;335734;7;20251229 01:09;V;;;;;;
B;259;338519;8;20251229 01:09;;;40;BUDGEWOI RD;NORAVILLE;2263;746.1;M;20251121;20251219;1500000;R2;R;RESIDENCE;;WHH;;;AV745771;
C;259;338519;8;20251229 01:09;11/512107;
D;259;338519;8;20251229 01:09;P;;;;;;
D;259;338519;8;20251229 01:09;P;;;;;;
D;259;338519;8;20251229 01:09;V;;;;;;
D;259;338519;8;20251229 01:09;V;;;;;;
D;259;338519;8;20251229 01:09;V;;;;;;
B;259;347285;9;20251229 01:09;;;123;ELSIEMER ST;TOOWOON BAY;2261;842.9;M;20251119;20251218;1850000;R1;V;VACANT LAND;;WFB;;;AV736518;
C;259;347285;9;20251229 01:09;4/18771;
D;259;347285;9;20251229 01:09;P;;;;;;
D;259;347285;9;20251229 01:09;P;;;;;;
D;259;347285;9;20251229 01:09;V;;;;;;
B;259;342178;10;20251229 01:09;;;11;COOGEE AVE;THE ENTRANCE NORTH;2261;657.6;M;20251117;20251219;985000;R1;R;RESIDENCE;;WFD;;;AV747743;
C;259;342178;10;20251229 01:09;209/18958;
D;259;342178;10;20251229 01:09;P;;;;;;
D;259;342178;10;20251229 01:09;V;;;;;;
B;259;344846;11;20251229 01:09;;5;58;DENING ST;THE ENTRANCE;2261;;;20251113;20251219;575000;;R;RESIDENCE;5;;;;AV742462;
C;259;344846;11;20251229 01:09;5/SP6893;
D;259;344846;11;20251229 01:09;P;;;;;;
D;259;344846;11;20251229 01:09;V;;;;;;
D;259;344846;11;20251229 01:09;V;;;;;;
B;259;345123;12;20251229 01:09;;;85;DIAMOND HEAD DR;BUDGEWOI;2262;467.9;M;20251121;20251219;865000;R2;R;RESIDENCE;;WHG;;;AV742550;
C;259;345123;12;20251229 01:09;294/22645;
D;259;345123;12;20251229 01:09;P;;;;;;
D;259;345123;12;20251229 01:09;V;;;;;;
B;259;339947;13;20251229 01:09;;;50;CAMS BVD;SUMMERLAND POINT;2259;505.9;M;20251118;20251222;850000;R2;R;RESIDENCE;;WHB;;;AV751933;
C;259;339947;13;20251229 01:09;533/218337;
D;259;339947;13;20251229 01:09;P;;;;;;
D;259;339947;13;20251229 01:09;P;;;;;;
D;259;339947;13;20251229 01:09;V;;;;;;
B;259;345441;14;20251229 01:09;;4;14;DONALDSON ST;WYONG;2259;;;20251222;20251223;510000;;3;COMMERCIAL;4;;;;AV759729;
C;259;345441;14;20251229 01:09;4/SP55544;
D;259;345441;14;20251229 01:09;P;;;;;;
D;259;345441;14;20251229 01:09;V;;;;;;
B;259;348361;15;20251229 01:09;;;11;FISHBURN CRES;WATANOBBI;2259;549.9;M;20251127;20251219;815000;R2;R;RESIDENCE;;WGO;;;AV749756;
C;259;348361;15;20251229 01:09;29/801022;
D;259;348361;15;20251229 01:09;P;;;;;;
D;259;348361;15;20251229 01:09;P;;;;;;
D;259;348361;15;20251229 01:09;V;;;;;;
B;259;340712;16;20251229 01:09;;4;6;CATAMARAN RD;FOUNTAINDALE;2258;;;20251202;20251219;700000;;3;FACTORY;4;;;;AV742094;
C;259;340712;16;20251229 01:09;4/SP37018;
D;259;340712;16;20251229 01:09;P;;;;;;
D;259;340712;16;20251229 01:09;V;;;;;;
D;259;340712;16;20251229 01:09;V;;;;;;
D;259;340712;16;20251229 01:09;V;;;;;;
B;259;340907;17;20251229 01:09;;;6;CHAPMAN AVE;WYONG;2259;613.4;M;20241111;20251223;860000;R2;R;RESIDENCE;;WGO;;;AV758007;
C;259;340907;17;20251229 01:09;81/23535;
D;259;340907;17;20251229 01:09;P;;;;;;
D;259;340907;17;20251229 01:09;P;;;;;;
D;259;340907;17;20251229 01:09;V;;;;;;
D;259;340907;17;20251229 01:09;V;;;;;;
B;259;346365;18;20251229 01:09;;;2;EDEN CL;KANWAL;2259;499;M;20251013;20251222;725000;R1;R;RESIDENCE;;WFL;;;AV753565;
C;259;346365;18;20251229 01:09;2212/840518;
D;259;346365;18;20251229 01:09;P;;;;;;
D;259;346365;18;20251229 01:09;P;;;;;;
D;259;346365;18;20251229 01:09;V;;;;;;
D;259;346365;18;20251229 01:09;V;;;;;;
B;259;343909;19;20251229 01:09;;;88;DALNOTT RD;GOROKAN;2263;531.1;M;20251217;20251219;740000;R2;R;RESIDENCE;;WGW;;;AV745906;
C;259;343909;19;20251229 01:09;4/23613;
D;259;343909;19;20251229 01:09;P;;;;;;
D;259;343909;19;20251229 01:09;P;;;;;;
D;259;343909;19;20251229 01:09;V;;;;;;
D;259;343909;19;20251229 01:09;V;;;;;;
B;259;355183;20;20251229 01:09;;;9;INGRAM ST;WYONG;2259;613.4;M;20251125;20251219;770000;R2;R;RESIDENCE;;WGO;;;AV743730;
