A;RTSALEDATA;084;20251222 01:08;VALNET;
B;084;3427562;1;20251222 01:08;;5;2 B;HAVILAH RD;LINDFIELD;2070;;;20251128;20251217;1875000;;R;RESIDENCE;5;;;;AV727463;
C;084;3427562;1;20251222 01:08;5/SP81607;
D;084;3427562;1;20251222 01:08;P;;;;;;
D;084;3427562;1;20251222 01:08;V;;;;;;
B;084;3488583;2;20251222 01:08;;48;1389;PACIFIC HWY;WARRAWEE;2074;;;20251003;20251215;830000;;R;RESIDENCE;48;;;;AV717064;
C;084;3488583;2;20251222 01:08;48/SP82961;
D;084;3488583;2;20251222 01:08;P;;;;;;
D;084;3488583;2;20251222 01:08;P;;;;;;
D;084;3488583;2;20251222 01:08;V;;;;;;
D;084;3488583;2;20251222 01:08;V;;;;;;
B;084;3507129;3;20251222 01:08;;8;6;CULWORTH AVE;KILLARA;2071;;;20251113;20251218;637000;;R;RESIDENCE;8;;;;AV736923;
C;084;3507129;3;20251222 01:08;8/SP83405;
D;084;3507129;3;20251222 01:08;P;;;;;;
D;084;3507129;3;20251222 01:08;P;;;;;;
D;084;3507129;3;20251222 01:08;V;;;;;;
B;084;4178139;4;20251222 01:08;;105;28;DUMARESQ ST;GORDON;2072;120;M;20251114;20251212;800000;;R;RESIDENCE;8;;;;AV708171;
C;084;4178139;4;20251222 01:08;8/SP98278;
D;084;4178139;4;20251222 01:08;P;;;;;;
D;084;4178139;4;20251222 01:08;P;;;;;;
D;084;4178139;4;20251222 01:08;V;;;;;;
B;084;6031658;5;20251222 01:08;;3;85;DOUGLAS ST;ST IVES;2075;272;M;20210322;20251216;1838000;;R;RESIDENCE;3;;;;AV723667;
C;084;6031658;5;20251222 01:08;3/SP109925;
D;084;6031658;5;20251222 01:08;P;;;;;;
D;084;6031658;5;20251222 01:08;P;;;;;;
D;084;6031658;5;20251222 01:08;V;;;;;;
