A;RTSALEDATA;526;20251229 01:09;VALNET;
B;526;422595;1;20251229 01:09;;;227;GOULBURN ST;CROOKWELL;2583;328.8;M;20251209;20251219;390000;R2;R;RESIDENCE;;CCR;;;AV742660;
C;526;422595;1;20251229 01:09;34/1561;
D;526;422595;1;20251229 01:09;P;;;;;;
D;526;422595;1;20251229 01:09;V;;;;;;
B;526;423517;2;20251229 01:09;;;;KIALLA RD;CROOKWELL;2583;19.33;H;20251211;20251219;750000;RU1;R;RESIDENCE;;UMA;;;AV745045;
C;526;423517;2;20251229 01:09;2/882942;
D;526;423517;2;20251229 01:09;P;;;;;;
D;526;423517;2;20251229 01:09;P;;;;;;
D;526;423517;2;20251229 01:09;V;;;;;;
B;526;6024715;3;20251229 01:09;;;;JERRONG RD;WIARBOROUGH;2580;13.96;H;20250916;20251028;370000;RU2;3;;;UEB;;;AV554236;
C;526;6024715;3;20251229 01:09;191/753065;
D;526;6024715;3;20251229 01:09;P;;;;;;
D;526;6024715;3;20251229 01:09;P;;;;;;
D;526;6024715;3;20251229 01:09;V;;;;;;
D;526;6024715;3;20251229 01:09;V;;;;;;
B;526;6010074;4;20251229 01:09;;1;1;HOLBOROW ST;CROOKWELL;2583;1886;M;20231222;20251217;225000;R2;R;RESIDENCE;;UEL;;;AV732627;
C;526;6010074;4;20251229 01:09;5/1303284;
D;526;6010074;4;20251229 01:09;P;;;;;;
D;526;6010074;4;20251229 01:09;P;;;;;;
D;526;6010074;4;20251229 01:09;V;;;;;;
B;526;6010077;5;20251229 01:09;;;6;TAIT ST;CROOKWELL;2583;817.4;M;20210504;20251219;169000;R2;V;VACANT LAND;;UEL;;;AV750188;
C;526;6010077;5;20251229 01:09;8/1303284;
D;526;6010077;5;20251229 01:09;P;;;;;;
D;526;6010077;5;20251229 01:09;P;;;;;;
D;526;6010077;5;20251229 01:09;V;;;;;;
B;526;6034791;6;20251229 01:09;;;1518;BANNABY RD;BANNABY;2580;70.37;H;20251120;20251216;627000;;3;FARM;;;;;AV721793;
C;526;6034791;6;20251229 01:09;1, 2/1310739;
D;526;6034791;6;20251229 01:09;P;;;;;;
D;526;6034791;6;20251229 01:09;V;;;;;;
B;526;421850;7;20251229 01:09;;;1702;BINDA RD;BINDA;2583;86.3;H;20251107;20251219;1510000;RU2;R;RESIDENCE;;ONB;;;AV742007;
C;526;421850;7;20251229 01:09;35, 55, 89, 113, 211/753012;
D;526;421850;7;20251229 01:09;P;;;;;;
D;526;421850;7;20251229 01:09;V;;;;;;
B;526;439726;8;20251229 01:09;;;81;YASS ST;GUNNING;2581;423.6;M;20251222;20251222;500000;RU5;R;RESIDENCE;;VGC;;;AV752305;
C;526;439726;8;20251229 01:09;1/770562;
D;526;439726;8;20251229 01:09;P;;;;;;
D;526;439726;8;20251229 01:09;V;;;;;;
B;526;2949363;9;20251229 01:09;;;5518;TARALGA RD;RICHLANDS;2580;14.88;H;20251128;20251219;1750000;RU2;R;RESIDENCE;;UEB;;;AV744136;
C;526;2949363;9;20251229 01:09;2/1046667;
D;526;2949363;9;20251229 01:09;P;;;;;;
D;526;2949363;9;20251229 01:09;P;;;;;;
D;526;2949363;9;20251229 01:09;V;;;;;;
D;526;2949363;9;20251229 01:09;V;;;;;;
B;526;3726821;10;20251229 01:09;;;74;RESERVOIR RD;CROOKWELL;2583;2.004;H;20251106;20251219;1325000;R5;R;RESIDENCE;;UNS;;;AV748611;
C;526;3726821;10;20251229 01:09;3/1189076;
D;526;3726821;10;20251229 01:09;P;;;;;;
D;526;3726821;10;20251229 01:09;P;;;;;;
D;526;3726821;10;20251229 01:09;V;;;;;;
D;526;3726821;10;20251229 01:09;V;;;;;;
B;526;3833386;11;20251229 01:09;;;1922;PEELWOOD RD;LIMERICK;2583;743.559;H;20251023;20251219;8500000;RU2;3;FARM;;GEB;;;AV747969;
C;526;3833386;11;20251229 01:09;1/604030 47, 52, 73/753025 12, 13, 14, 15, 16, 17, 18, 53, 56, 85, 89/;
C;526;3833386;11;20251229 01:09;753055 7, 10, 12/849037 1/870334;
D;526;3833386;11;20251229 01:09;P;;;;;;
D;526;3833386;11;20251229 01:09;V;;;;;;
B;526;4346598;12;20251229 01:09;;;16;PRELL ST;CROOKWELL;2583;978;M;20251107;20251219;930000;R2;R;RESIDENCE;;CNR;;;AV748634;
C;526;4346598;12;20251229 01:09;59/1270792;
D;526;4346598;12;20251229 01:09;P;;;;;;
D;526;4346598;12;20251229 01:09;P;;;;;;
D;526;4346598;12;20251229 01:09;V;;;;;;
D;526;4346598;12;20251229 01:09;V;;;;;;
Z;62;12;13;35;
