A;RTSALEDATA;238;20251229 01:08;VALNET;
B;238;2633269;1;20251229 01:08;;;31;NASH ST;COONAMBLE;2829;1265;M;20251121;20251219;290000;R1;R;RESIDENCE;;AAA;;;AV746385;
C;238;2633269;1;20251229 01:08;2/100524;
D;238;2633269;1;20251229 01:08;P;;;;;;
D;238;2633269;1;20251229 01:08;P;;;;;;
D;238;2633269;1;20251229 01:08;V;;;;;;
D;238;2633269;1;20251229 01:08;V;;;;;;
B;238;2633760;2;20251229 01:08;GABBRILEE ESTATE;;53;BLUEYS LANE;COONAMBLE;2829;4.704;H;20251121;20251219;500000;R5;R;RESIDENCE;;RRB;;;AV746279;
C;238;2633760;2;20251229 01:08;94/754199;
D;238;2633760;2;20251229 01:08;P;;;;;;
D;238;2633760;2;20251229 01:08;P;;;;;;
D;238;2633760;2;20251229 01:08;V;;;;;;
Z;13;2;2;7;
