A;RTSALEDATA;251;20251222 01:10;VALNET;
B;251;2674788;1;20251222 01:10;;;221;DANDALOO ST;NARROMINE;2821;1177;M;20251113;20251217;550000;R1;R;RESIDENCE;;NRS;;;AV728004;
C;251;2674788;1;20251222 01:10;1/814530;
D;251;2674788;1;20251222 01:10;P;;;;;;
D;251;2674788;1;20251222 01:10;P;;;;;;
D;251;2674788;1;20251222 01:10;V;;;;;;
B;251;2675003;2;20251222 01:10;;;103;FOURTH AVE;NARROMINE;2821;841.27;M;20251111;20251218;480500;R1;R;RESIDENCE;;NRS;;;AV737500;
C;251;2675003;2;20251222 01:10;1B/401658;
D;251;2675003;2;20251222 01:10;P;;;;;;
D;251;2675003;2;20251222 01:10;V;;;;;;
B;251;2672704;3;20251222 01:10;KOOMPARTOO;;;MOMO RD;TOMINGLEY;2869;762.9;H;20251128;20251215;1000000;RU1;3;FARM;;RGG;;;AV716709;
C;251;2672704;3;20251222 01:10;1/512356 15, 16, 28/755091;
D;251;2672704;3;20251222 01:10;P;;;;;;
D;251;2672704;3;20251222 01:10;V;;;;;;
B;251;2675414;4;20251222 01:10;;;137 A;MINORE ST;NARROMINE;2821;619.7;M;20251114;20251212;440000;R1;R;RESIDENCE;;NRS;;;AV712664;
C;251;2675414;4;20251222 01:10;712/535886;
D;251;2675414;4;20251222 01:10;P;;;;;;
D;251;2675414;4;20251222 01:10;P;;;;;;
D;251;2675414;4;20251222 01:10;V;;;;;;
B;251;2675587;5;20251222 01:10;;;103;PEGALE PL;NARROMINE;2821;910.1;M;20251210;20251215;250000;R1;R;RESIDENCE;;NRK;;;AV720614;
C;251;2675587;5;20251222 01:10;13/260946;
D;251;2675587;5;20251222 01:10;P;;;;;;
D;251;2675587;5;20251222 01:10;V;;;;;;
D;251;2675587;5;20251222 01:10;V;;;;;;
D;251;2675587;5;20251222 01:10;V;;;;;;
B;251;2675681;6;20251222 01:10;;;181;TANCRED ST;NARROMINE;2821;720.8;M;20251104;20251216;450000;R1;R;RESIDENCE;;NRS;;;AV724793;
C;251;2675681;6;20251222 01:10;18/38/244259;
D;251;2675681;6;20251222 01:10;P;;;;;;
D;251;2675681;6;20251222 01:10;V;;;;;;
B;251;2675873;7;20251222 01:10;;;118;THIRD AVE S;NARROMINE;2821;1121;M;20251105;20251217;525000;R1;R;RESIDENCE;;NRS;;;AV728232;
C;251;2675873;7;20251222 01:10;22/623342;
D;251;2675873;7;20251222 01:10;P;;;;;;
D;251;2675873;7;20251222 01:10;V;;;;;;
B;251;2673527;8;20251222 01:10;;;2493;TANTITHA RD;TOMINGLEY;2869;40.31;H;20251121;20251215;1100000;RU1;R;RESIDENCE;;HOS;;;AV717641;
C;251;2673527;8;20251222 01:10;10/772054;
D;251;2673527;8;20251222 01:10;P;;;;;;
D;251;2673527;8;20251222 01:10;P;;;;;;
D;251;2673527;8;20251222 01:10;V;;;;;;
B;251;2673682;9;20251222 01:10;;;119;DANDALOO ST;TRANGIE;2823;2023;M;20251118;20251218;360000;R1;R;RESIDENCE;;TRR;;;AV736516;
C;251;2673682;9;20251222 01:10;1/4/758993;
D;251;2673682;9;20251222 01:10;P;;;;;;
D;251;2673682;9;20251222 01:10;V;;;;;;
D;251;2673682;9;20251222 01:10;V;;;;;;
B;251;4348727;10;20251222 01:10;;;9;NANCY BIRD-WALTON DR;NARROMINE;2821;2025;M;20251121;20251215;225000;R1;V;VACANT LAND;;SPK;;;AV719043;
C;251;4348727;10;20251222 01:10;47/1271467;
D;251;4348727;10;20251222 01:10;P;;;;;;
D;251;4348727;10;20251222 01:10;V;;;;;;
D;251;4348727;10;20251222 01:10;V;;;;;;
Z;49;10;10;27;
