A;RTSALEDATA;301;20251229 01:09;VALNET;
B;301;1879810;1;20251229 01:09;FITZROY;;142;FITZROY ST;QUIRINDI;2343;4022;M;20251114;20251219;720000;R1;R;RESIDENCE;;AQG;;;AV745871;
C;301;1879810;1;20251229 01:09;288/751026;
D;301;1879810;1;20251229 01:09;P;;;;;;
D;301;1879810;1;20251229 01:09;P;;;;;;
D;301;1879810;1;20251229 01:09;V;;;;;;
B;301;3715603;2;20251229 01:09;;;2 B;CHURCH ST;QUIRINDI;2343;2023;M;20251202;20251222;95800;R1;V;VACANT LAND;;AQW;;;AV752313;
C;301;3715603;2;20251229 01:09;12/4/758863;
D;301;3715603;2;20251229 01:09;P;;;;;;
D;301;3715603;2;20251229 01:09;V;;;;;;
Z;11;2;2;5;
