A;RTSALEDATA;139;20251229 01:07;VALNET;
B;139;3477786;1;20251229 01:07;;509;19;SHORELINE DR;RHODES;2138;;;20251202;20251219;1000000;;R;RESIDENCE;206;;;;AV745135;
C;139;3477786;1;20251229 01:07;206/SP82779;
D;139;3477786;1;20251229 01:07;P;;;;;;
D;139;3477786;1;20251229 01:07;P;;;;;;
D;139;3477786;1;20251229 01:07;V;;;;;;
D;139;3477786;1;20251229 01:07;V;;;;;;
B;139;6008970;2;20251229 01:07;;;4 A;CURTIN AVE;ABBOTSFORD;;265;M;20251107;20251219;3550000;;R;RESIDENCE;2;;;;AV746015;
C;139;6008970;2;20251229 01:07;2/SP108326;
D;139;6008970;2;20251229 01:07;P;;;;;;
D;139;6008970;2;20251229 01:07;P;;;;;;
D;139;6008970;2;20251229 01:07;V;;;;;;
D;139;6008970;2;20251229 01:07;V;;;;;;
D;139;6008970;2;20251229 01:07;V;;;;;;
B;139;6024959;3;20251229 01:07;;;1;DRAKE ST;CONCORD;2137;432.1;M;20251114;20251219;5150000;R2;R;RESIDENCE;;EKK;;;AV751092;
C;139;6024959;3;20251229 01:07;1/1321410;
D;139;6024959;3;20251229 01:07;P;;;;;;
D;139;6024959;3;20251229 01:07;P;;;;;;
D;139;6024959;3;20251229 01:07;V;;;;;;
B;139;6024960;4;20251229 01:07;;;41;BRAYS RD;CONCORD;2137;431.8;M;20251114;20251219;5500000;R2;R;RESIDENCE;;EKK;;;AV751101;
C;139;6024960;4;20251229 01:07;2/1321410;
D;139;6024960;4;20251229 01:07;P;;;;;;
D;139;6024960;4;20251229 01:07;V;;;;;;
B;139;3299316;5;20251229 01:07;;30 E;10;MARQUET ST;RHODES;2138;;;20251121;20251223;710000;;R;RESIDENCE;30;;;;AV757724;
C;139;3299316;5;20251229 01:07;30/SP85279;
D;139;3299316;5;20251229 01:07;P;;;;;;
D;139;3299316;5;20251229 01:07;P;;;;;;
D;139;3299316;5;20251229 01:07;V;;;;;;
D;139;3299316;5;20251229 01:07;V;;;;;;
B;139;4588920;6;20251229 01:07;;;35;JANET ST;RUSSELL LEA;2046;384.1;M;20251125;20251223;5900000;R2;R;RESIDENCE;;RSS;;;AV758354;
C;139;4588920;6;20251229 01:07;1/1282719;
D;139;4588920;6;20251229 01:07;P;;;;;;
D;139;4588920;6;20251229 01:07;V;;;;;;
B;139;4589709;7;20251229 01:07;;2305;35;MARQUET ST;RHODES;2138;60;M;20251110;20251222;680000;;R;RESIDENCE;32;;;;AV753615;
C;139;4589709;7;20251229 01:07;32/SP107954;
D;139;4589709;7;20251229 01:07;P;;;;;;
D;139;4589709;7;20251229 01:07;V;;;;;;
B;139;4587350;8;20251229 01:07;;908;35;MARQUET ST;RHODES;2138;131;M;20251110;20251222;1366000;;R;RESIDENCE;46;;;;AV756063;
C;139;4587350;8;20251229 01:07;46/SP108635;
D;139;4587350;8;20251229 01:07;P;;;;;;
D;139;4587350;8;20251229 01:07;V;;;;;;
B;139;1452149;9;20251229 01:07;;;24;FREDERICK ST;CONCORD;2137;497.65;M;20250920;20251219;4025000;R2;R;RESIDENCE;;EKK;;;AV747905;
C;139;1452149;9;20251229 01:07;60/7924;
D;139;1452149;9;20251229 01:07;P;;;;;;
D;139;1452149;9;20251229 01:07;P;;;;;;
D;139;1452149;9;20251229 01:07;V;;;;;;
D;139;1452149;9;20251229 01:07;V;;;;;;
B;139;1449795;10;20251229 01:07;;;8;CAVELL AVE;RHODES;2138;1429;M;20240418;20251218;8250000;R4;R;RESIDENCE;;RRE;;;AV736450;
C;139;1449795;10;20251229 01:07;E/391493;
D;139;1449795;10;20251229 01:07;P;;;;;;
D;139;1449795;10;20251229 01:07;V;;;;;;
