A;RTSALEDATA;303;20251229 01:09;VALNET;
B;303;1725174;1;20251229 01:09;;;48;WHARF ST;SOUTH GRAFTON;2460;1047;M;20251209;20251219;160000;E2;R;RESIDENCE;;ECC;;;AV742066;
C;303;1725174;1;20251229 01:09;6A/362375;
D;303;1725174;1;20251229 01:09;P;;;;;;
D;303;1725174;1;20251229 01:09;V;;;;;;
D;303;1725174;1;20251229 01:09;V;;;;;;
B;303;1723200;2;20251229 01:09;;;68;POWELL ST;GRAFTON;2460;463.7;M;20251110;20251219;545000;R1;R;RESIDENCE;;EBB;;;AV744372;
C;303;1723200;2;20251229 01:09;231/873089;
D;303;1723200;2;20251229 01:09;P;;;;;;
D;303;1723200;2;20251229 01:09;V;;;;;;
B;303;1716184;3;20251229 01:09;;;46;GRAFTON ST;COPMANHURST;2460;1896;M;20251125;20251219;415000;R2;R;RESIDENCE;;CYY;;;AV748102;
C;303;1716184;3;20251229 01:09;8/12/758290;
D;303;1716184;3;20251229 01:09;P;;;;;;
D;303;1716184;3;20251229 01:09;V;;;;;;
D;303;1716184;3;20251229 01:09;V;;;;;;
B;303;1721762;4;20251229 01:09;;;379;OLD LILYPOOL RD;SOUTH GRAFTON;2460;10;H;20250919;20251222;820000;RU2;R;RESIDENCE;;RSA;;;AV752221;
C;303;1721762;4;20251229 01:09;3/790880;
D;303;1721762;4;20251229 01:09;P;;;;;;
D;303;1721762;4;20251229 01:09;V;;;;;;
B;303;1724531;5;20251229 01:09;;;80;THROUGH ST;SOUTH GRAFTON;2460;872.6;M;20251103;20251223;820000;E2;R;RESIDENCE;;ECC;;;AV756558;
C;303;1724531;5;20251229 01:09;1/86939;
D;303;1724531;5;20251229 01:09;P;;;;;;
D;303;1724531;5;20251229 01:09;V;;;;;;
B;303;1724588;6;20251229 01:09;;;12;TURF ST;GRAFTON;2460;1012;M;20251203;20251219;422500;E4;R;RESIDENCE;;EIC;;;AV741974;
C;303;1724588;6;20251229 01:09;1/997078;
D;303;1724588;6;20251229 01:09;P;;;;;;
D;303;1724588;6;20251229 01:09;V;;;;;;
D;303;1724588;6;20251229 01:09;V;;;;;;
B;303;1719304;7;20251229 01:09;;5;31;BRUCE ST;GRAFTON;2460;;;20251127;20251219;420000;;R;RESIDENCE;16;;;;AV743973;
C;303;1719304;7;20251229 01:09;16/SP37596;
D;303;1719304;7;20251229 01:09;P;;;;;;
D;303;1719304;7;20251229 01:09;V;;;;;;
B;303;1765304;8;20251229 01:09;;;20;ISLAY ST;MACLEAN;2463;975;M;20250822;20251222;200000;R2;V;VACANT LAND;;LMM;;;AV752300;
C;303;1765304;8;20251229 01:09;2/869528;
D;303;1765304;8;20251229 01:09;P;;;;;;
D;303;1765304;8;20251229 01:09;V;;;;;;
B;303;1770954;9;20251229 01:09;;;54;YAMBA ST;YAMBA;2464;322.5;M;20251208;20251219;1850000;R3;R;RESIDENCE;;AUC;;;AV747977;
C;303;1770954;9;20251229 01:09;4/1722;
D;303;1770954;9;20251229 01:09;P;;;;;;
D;303;1770954;9;20251229 01:09;V;;;;;;
D;303;1770954;9;20251229 01:09;V;;;;;;
B;303;1769650;10;20251229 01:09;;6;2;BEACHSIDE WAY;YAMBA;2464;;;20251128;20251219;710000;;R;RESIDENCE;44;;;;AV742908;
C;303;1769650;10;20251229 01:09;44/SP63359;
D;303;1769650;10;20251229 01:09;P;;;;;;
D;303;1769650;10;20251229 01:09;V;;;;;;
D;303;1769650;10;20251229 01:09;V;;;;;;
B;303;1767146;11;20251229 01:09;;;6;RIDGE ST;ILARWILL;2463;425.6;M;20251204;20251219;530000;R2;R;RESIDENCE;;VDD;;;AV741037;
C;303;1767146;11;20251229 01:09;4/246486;
D;303;1767146;11;20251229 01:09;P;;;;;;
D;303;1767146;11;20251229 01:09;P;;;;;;
D;303;1767146;11;20251229 01:09;V;;;;;;
B;303;3544548;12;20251229 01:09;;;14;SUNSET CL;ASHBY;2463;1.145;H;20250926;20251223;2200000;R5;R;RESIDENCE;;KNN;;;AV757525;
C;303;3544548;12;20251229 01:09;23/1056728;
D;303;3544548;12;20251229 01:09;P;;;;;;
D;303;3544548;12;20251229 01:09;V;;;;;;
B;303;3608189;13;20251229 01:09;;3;14;CLARENCE ST;YAMBA;2464;;;20251120;20251219;640000;;3;COMMERCIAL;3;;;;AV748455;
C;303;3608189;13;20251229 01:09;3/SP85789;
D;303;3608189;13;20251229 01:09;P;;;;;;
D;303;3608189;13;20251229 01:09;V;;;;;;
D;303;3608189;13;20251229 01:09;V;;;;;;
D;303;3608189;13;20251229 01:09;V;;;;;;
D;303;3608189;13;20251229 01:09;V;;;;;;
B;303;4612701;14;20251229 01:09;;;19;THOROLD WAY;JUNCTION HILL;2460;800;M;20251121;20251219;330000;R1;V;VACANT LAND;;EBB;;;AV742410;
C;303;4612701;14;20251229 01:09;84/1309246;
D;303;4612701;14;20251229 01:09;P;;;;;;
D;303;4612701;14;20251229 01:09;P;;;;;;
D;303;4612701;14;20251229 01:09;V;;;;;;
B;303;4574875;15;20251229 01:09;;;50;DELLA PL;YAMBA;2464;741;M;20251219;20251219;800000;R2;R;RESIDENCE;;AHH;;;AV742598;
C;303;4574875;15;20251229 01:09;401/1309667;
D;303;4574875;15;20251229 01:09;P;;;;;;
D;303;4574875;15;20251229 01:09;V;;;;;;
B;303;4574904;16;20251229 01:09;;;9;ROMIAKA CT;YAMBA;2464;625.7;M;20251110;20251219;965000;R2;V;VACANT LAND;;AHC;;;AV744539;
C;303;4574904;16;20251229 01:09;430/1309667;
D;303;4574904;16;20251229 01:09;P;;;;;;
D;303;4574904;16;20251229 01:09;V;;;;;;
B;303;4579693;17;20251229 01:09;;;;EWINGAR RD;BULLDOG;2469;45.4;H;20251209;20251219;330000;RU2;R;RESIDENCE;;CLE;;;AV744715;
C;303;4579693;17;20251229 01:09;11/1310522 Part Araluen Wildlife Refuge No 362;
D;303;4579693;17;20251229 01:09;P;;;;;;
D;303;4579693;17;20251229 01:09;V;;;;;;
B;303;1765182;18;20251229 01:09;;;4;EMERALD PL;TOWNSEND;2463;805;M;20251117;20251219;595000;R2;R;RESIDENCE;;LLL;;;AV743618;
C;303;1765182;18;20251229 01:09;27/263873;
D;303;1765182;18;20251229 01:09;P;;;;;;
D;303;1765182;18;20251229 01:09;P;;;;;;
D;303;1765182;18;20251229 01:09;V;;;;;;
D;303;1765182;18;20251229 01:09;V;;;;;;
B;303;1765190;19;20251229 01:09;;;7;GRAFTON ST;MACLEAN;2463;792;M;20251204;20251219;653000;R2;R;RESIDENCE;;LMM;;;AV743006;
