A;RTSALEDATA;098;20251229 01:07;VALNET;
B;098;3518530;1;20251229 01:07;;;6;HEADLAND DR;GERROA;2534;281.5;M;20251201;20251219;1800000;R2;R;RESIDENCE;;GAG;;;AV747044;
C;098;3518530;1;20251229 01:07;1/1151810;
D;098;3518530;1;20251229 01:07;P;;;;;;
D;098;3518530;1;20251229 01:07;P;;;;;;
D;098;3518530;1;20251229 01:07;V;;;;;;
B;098;1029140;2;20251229 01:07;;;93;RENFREW RD;WERRI BEACH;2534;999.1;M;20251107;20251219;3500000;R2;R;RESIDENCE;;WAL;;;AV745929;
C;098;1029140;2;20251229 01:07;230/14188;
D;098;1029140;2;20251229 01:07;P;;;;;;
D;098;1029140;2;20251229 01:07;V;;;;;;
D;098;1029140;2;20251229 01:07;V;;;;;;
B;098;1029352;3;20251229 01:07;;;49;ROSE VALLEY RD;ROSE VALLEY;2534;4000;M;20251127;20251222;2300000;RU1;R;RESIDENCE;;KRA;;;AV753598;
C;098;1029352;3;20251229 01:07;101/811659;
D;098;1029352;3;20251229 01:07;P;;;;;;
D;098;1029352;3;20251229 01:07;V;;;;;;
B;098;1024369;4;20251229 01:07;;;19;CROFT PL;GERRINGONG;2534;640.1;M;20251120;20251219;1307000;R2;R;RESIDENCE;;GAL;;;AV741473;
C;098;1024369;4;20251229 01:07;207/803562;
D;098;1024369;4;20251229 01:07;P;;;;;;
D;098;1024369;4;20251229 01:07;P;;;;;;
D;098;1024369;4;20251229 01:07;V;;;;;;
D;098;1024369;4;20251229 01:07;V;;;;;;
B;098;1027246;5;20251229 01:07;;12;118;MANNING ST;KIAMA;2533;85.6;M;20251126;20251217;745000;;R;RESIDENCE;12;;;;AV729512;
C;098;1027246;5;20251229 01:07;12/SP7224;
D;098;1027246;5;20251229 01:07;P;;;;;;
D;098;1027246;5;20251229 01:07;V;;;;;;
B;098;1027246;6;20251229 01:07;;12;118;MANNING ST;KIAMA;2533;31;M;20251126;20251217;745000;;R;RESIDENCE;38;;;;AV729512;
C;098;1027246;6;20251229 01:07;38/SP7224;
D;098;1027246;6;20251229 01:07;P;;;;;;
D;098;1027246;6;20251229 01:07;V;;;;;;
B;098;1027901;7;20251229 01:07;;5;70;MINNAMURRA ST;KIAMA;2533;;;20251215;20251219;750000;;R;RESIDENCE;5;;;;AV741790;
C;098;1027901;7;20251229 01:07;5/SP16065;
D;098;1027901;7;20251229 01:07;P;;;;;;
D;098;1027901;7;20251229 01:07;V;;;;;;
B;098;3223920;8;20251229 01:07;;;8;SCOTIA ST;GERRINGONG;2534;461.1;M;20251219;20251222;1225000;R2;R;RESIDENCE;;GAL;;;AV752527;
C;098;3223920;8;20251229 01:07;405/1088899;
D;098;3223920;8;20251229 01:07;P;;;;;;
D;098;3223920;8;20251229 01:07;V;;;;;;
Z;38;8;8;20;
