A;RTSALEDATA;102;20251222 01:09;VALNET;
B;102;2977128;1;20251222 01:09;;;12;ELLA ST;HILL TOP;2575;1000;M;20251113;20251216;1130000;R2;R;RESIDENCE;;CGA;;;AV721711;
C;102;2977128;1;20251222 01:09;2/1050438;
D;102;2977128;1;20251222 01:09;P;;;;;;
D;102;2977128;1;20251222 01:09;V;;;;;;
B;102;4244454;2;20251222 01:09;;;18;PEPPERMINT DR;MOSS VALE;2577;4016;M;20251103;20251215;725000;R5;R;RESIDENCE;;SAA;;;AV714070;
C;102;4244454;2;20251222 01:09;18/1252867;
D;102;4244454;2;20251222 01:09;P;;;;;;
D;102;4244454;2;20251222 01:09;P;;;;;;
D;102;4244454;2;20251222 01:09;V;;;;;;
D;102;4244454;2;20251222 01:09;V;;;;;;
B;102;6031991;3;20251222 01:09;;;2;AMOS LANE;BUNDANOON;2578;829.7;M;20240325;20251217;800000;R2;R;RESIDENCE;;QAA;;;AV731440;
C;102;6031991;3;20251222 01:09;103/1322916;
D;102;6031991;3;20251222 01:09;P;;;;;;
D;102;6031991;3;20251222 01:09;P;;;;;;
D;102;6031991;3;20251222 01:09;V;;;;;;
B;102;6006080;4;20251222 01:09;;2;17;SUTTOR RD;MOSS VALE;2577;280;M;20251031;20251215;1075000;;R;RESIDENCE;2;;;;AV717830;
C;102;6006080;4;20251222 01:09;2/SP109434;
D;102;6006080;4;20251222 01:09;P;;;;;;
D;102;6006080;4;20251222 01:09;P;;;;;;
D;102;6006080;4;20251222 01:09;V;;;;;;
D;102;6006080;4;20251222 01:09;V;;;;;;
B;102;6027695;5;20251222 01:09;;;60;BUMBALLA RD;WINGELLO;2579;4016;M;20250930;20251218;610000;R5;R;RESIDENCE;;QXA;;;AV735462;
C;102;6027695;5;20251222 01:09;6/1312814;
D;102;6027695;5;20251222 01:09;P;;;;;;
D;102;6027695;5;20251222 01:09;V;;;;;;
B;102;4022891;6;20251222 01:09;;;559 A;ARGYLE ST;MOSS VALE;2577;700.8;M;20251029;20251212;465000;R3;R;RESIDENCE;;FCA;;;AV709278;
C;102;4022891;6;20251222 01:09;4/1229770;
D;102;4022891;6;20251222 01:09;P;;;;;;
D;102;4022891;6;20251222 01:09;V;;;;;;
B;102;4121054;7;20251222 01:09;;;59;BAKER ST;MOSS VALE;2577;641.8;M;20251017;20251212;1151250;R2;R;RESIDENCE;;ECA;;;AV707161;
C;102;4121054;7;20251222 01:09;4030/1242576;
D;102;4121054;7;20251222 01:09;P;;;;;;
D;102;4121054;7;20251222 01:09;P;;;;;;
D;102;4121054;7;20251222 01:09;V;;;;;;
D;102;4121054;7;20251222 01:09;V;;;;;;
B;102;4571356;8;20251222 01:09;;;36;ROSELLA AVE;MOSS VALE;2577;601.9;M;20251117;20251217;540000;R2;R;RESIDENCE;;EBA;;;AV730403;
C;102;4571356;8;20251222 01:09;1312/1286586;
D;102;4571356;8;20251222 01:09;P;;;;;;
D;102;4571356;8;20251222 01:09;P;;;;;;
D;102;4571356;8;20251222 01:09;V;;;;;;
B;102;4554474;9;20251222 01:09;;;7;VICKERY PL;MITTAGONG;2575;701;M;20251208;20251218;650000;R2;V;VACANT LAND;;DMA;;;AV739919;
C;102;4554474;9;20251222 01:09;26/1270508;
