A;RTSALEDATA;004;20251222 01:08;VALNET;
B;004;3393755;1;20251222 01:08;;;49;CAMELLIA ST;CARDIFF;2285;955.3;M;20251104;20251218;1225000;R2;R;RESIDENCE;;ACG;;;AV737539;
C;004;3393755;1;20251222 01:08;18/1118711;
D;004;3393755;1;20251222 01:08;P;;;;;;
D;004;3393755;1;20251222 01:08;V;;;;;;
D;004;3393755;1;20251222 01:08;V;;;;;;
B;004;3383662;2;20251222 01:08;;1;2;JUPITER CCT;CAMERON PARK;2285;;;20251106;20251218;770000;;R;RESIDENCE;1;;;;AV734333;
C;004;3383662;2;20251222 01:08;1/SP80646;
D;004;3383662;2;20251222 01:08;P;;;;;;
D;004;3383662;2;20251222 01:08;V;;;;;;
B;004;3443265;3;20251222 01:08;;2;20 A;HILLSBOROUGH RD;CHARLESTOWN;2290;;;20251106;20251218;770000;;R;RESIDENCE;2;;;;AV738692;
C;004;3443265;3;20251222 01:08;2/SP81985;
D;004;3443265;3;20251222 01:08;P;;;;;;
D;004;3443265;3;20251222 01:08;P;;;;;;
D;004;3443265;3;20251222 01:08;V;;;;;;
B;004;3461082;4;20251222 01:08;;7;4;CRAWFORD LANE;MOUNT HUTTON;2290;;;20251028;20251216;750000;;R;RESIDENCE;7;;;;AV723092;
C;004;3461082;4;20251222 01:08;7/SP82366;
D;004;3461082;4;20251222 01:08;P;;;;;;
D;004;3461082;4;20251222 01:08;V;;;;;;
D;004;3461082;4;20251222 01:08;V;;;;;;
B;004;3508980;5;20251222 01:08;;;12 A;FOURTH ST;BOOLAROO;2284;438.8;M;20251128;20251218;810000;R2;R;RESIDENCE;;LAA;;;AV737931;
C;004;3508980;5;20251222 01:08;72/1149880;
D;004;3508980;5;20251222 01:08;P;;;;;;
D;004;3508980;5;20251222 01:08;V;;;;;;
B;004;4193885;6;20251222 01:08;;;89;PITT ST;TERALBA;2284;296;M;20251205;20251218;1005000;R2;R;RESIDENCE;;AFA;;;AV737045;
C;004;4193885;6;20251222 01:08;2/1251194;
D;004;4193885;6;20251222 01:08;P;;;;;;
D;004;4193885;6;20251222 01:08;V;;;;;;
B;004;6014757;7;20251222 01:08;;11;41;ACCOLADE AVE;MORISSET;2264;298;H;20251124;20251216;857000;;3;FACTORY;11;;;;AV723077;
C;004;6014757;7;20251222 01:08;11/SP110196;
D;004;6014757;7;20251222 01:08;P;;;;;;
D;004;6014757;7;20251222 01:08;P;;;;;;
D;004;6014757;7;20251222 01:08;V;;;;;;
B;004;6017930;8;20251222 01:08;;;15;WOODLANDS AVE;BALMORAL;2283;477.9;M;20251105;20251217;800000;R2;R;RESIDENCE;;AMC;;;AV728801;
C;004;6017930;8;20251222 01:08;871/1320372;
D;004;6017930;8;20251222 01:08;P;;;;;;
D;004;6017930;8;20251222 01:08;P;;;;;;
D;004;6017930;8;20251222 01:08;V;;;;;;
B;004;6021494;9;20251222 01:08;;1;19;PIONEER DR;MORISSET;2264;319;M;20251003;20251216;825000;;R;RESIDENCE;1;;;;AV723791;
C;004;6021494;9;20251222 01:08;1/SP108575;
D;004;6021494;9;20251222 01:08;P;;;;;;
D;004;6021494;9;20251222 01:08;P;;;;;;
D;004;6021494;9;20251222 01:08;V;;;;;;
B;004;6021494;10;20251222 01:08;;2;19;PIONEER DR;MORISSET;2264;301;M;20251112;20251216;830000;;R;RESIDENCE;2;;;;AV723794;
C;004;6021494;10;20251222 01:08;2/SP108575;
