A;RTSALEDATA;081;20251222 01:08;VALNET;
B;081;607260;1;20251222 01:08;;8;75;OLD NORTHERN RD;BAULKHAM HILLS;2153;;;20251113;20251218;760000;;R;RESIDENCE;8;;;;AV735154;
C;081;607260;1;20251222 01:08;8/SP64084;
D;081;607260;1;20251222 01:08;P;;;;;;
D;081;607260;1;20251222 01:08;P;;;;;;
D;081;607260;1;20251222 01:08;V;;;;;;
B;081;607260;2;20251222 01:08;;19;75;OLD NORTHERN RD;BAULKHAM HILLS;2153;;;20251104;20251216;1205000;;R;RESIDENCE;14;;;;AV722006;
C;081;607260;2;20251222 01:08;14/SP64084;
D;081;607260;2;20251222 01:08;P;;;;;;
D;081;607260;2;20251222 01:08;P;;;;;;
D;081;607260;2;20251222 01:08;V;;;;;;
B;081;2904930;3;20251222 01:08;;17;35;PARSONAGE RD;CASTLE HILL;2154;;;20251110;20251215;1390000;;R;RESIDENCE;17;;;;AV716429;
C;081;2904930;3;20251222 01:08;17/SP67402;
D;081;2904930;3;20251222 01:08;P;;;;;;
D;081;2904930;3;20251222 01:08;P;;;;;;
D;081;2904930;3;20251222 01:08;V;;;;;;
B;081;2864700;4;20251222 01:08;;;1;SIRRIUS CL;BEAUMONT HILLS;2155;541.1;M;20251027;20251216;1608000;R3;R;RESIDENCE;;BKM;;;AV725505;
C;081;2864700;4;20251222 01:08;8/285685;
D;081;2864700;4;20251222 01:08;P;;;;;;
D;081;2864700;4;20251222 01:08;P;;;;;;
D;081;2864700;4;20251222 01:08;V;;;;;;
D;081;2864700;4;20251222 01:08;V;;;;;;
B;081;2880912;5;20251222 01:08;;;110 A;TUCKWELL RD;CASTLE HILL;2154;675.2;M;20251020;20251215;1785000;R2;R;RESIDENCE;;AFF;;;AV714088;
C;081;2880912;5;20251222 01:08;3/1036515;
D;081;2880912;5;20251222 01:08;P;;;;;;
D;081;2880912;5;20251222 01:08;P;;;;;;
D;081;2880912;5;20251222 01:08;V;;;;;;
D;081;2880912;5;20251222 01:08;V;;;;;;
B;081;2907563;6;20251222 01:08;;;94;PRESIDENT RD;KELLYVILLE;2155;450;M;20251107;20251212;1900000;R3;R;RESIDENCE;;KEM;;;AV711431;
C;081;2907563;6;20251222 01:08;105/1039462;
D;081;2907563;6;20251222 01:08;P;;;;;;
D;081;2907563;6;20251222 01:08;P;;;;;;
D;081;2907563;6;20251222 01:08;V;;;;;;
D;081;2907563;6;20251222 01:08;V;;;;;;
B;081;2900584;7;20251222 01:08;;;9;HOOP PINE PL;WEST PENNANT HILLS;2125;2050;M;20250718;20251216;6875000;C4;R;RESIDENCE;;LIV;;;AV724367;
C;081;2900584;7;20251222 01:08;14/1035681;
D;081;2900584;7;20251222 01:08;P;;;;;;
D;081;2900584;7;20251222 01:08;P;;;;;;
D;081;2900584;7;20251222 01:08;V;;;;;;
B;081;2989711;8;20251222 01:08;SOUTHWOOD CREST;2;1;SHERWIN AVE;CASTLE HILL;2154;;;20250918;20251217;935000;;R;RESIDENCE;34;;;;AV728862;
C;081;2989711;8;20251222 01:08;34/SP71012;
D;081;2989711;8;20251222 01:08;P;;;;;;
D;081;2989711;8;20251222 01:08;P;;;;;;
D;081;2989711;8;20251222 01:08;V;;;;;;
D;081;2989711;8;20251222 01:08;V;;;;;;
B;081;3387256;9;20251222 01:08;;;3;CONDINO WAY;CASTLE HILL;2154;292.5;M;20251101;20251212;1880000;R3;R;RESIDENCE;;CHM;;;AV709017;
C;081;3387256;9;20251222 01:08;41/270516;
D;081;3387256;9;20251222 01:08;P;;;;;;
D;081;3387256;9;20251222 01:08;V;;;;;;
D;081;3387256;9;20251222 01:08;V;;;;;;
B;081;3476625;10;20251222 01:08;;108;9;NORBRIK DR;BELLA VISTA;2153;151;M;20251205;20251212;1220000;;3;OFFICE;30;;;;AV710764;
C;081;3476625;10;20251222 01:08;30/SP82294;
D;081;3476625;10;20251222 01:08;P;;;;;;
D;081;3476625;10;20251222 01:08;V;;;;;;
B;081;4142531;11;20251222 01:08;;;14;LETOKEN WAY;BOX HILL;2765;336.1;M;20251101;20251212;1435000;R2;R;RESIDENCE;;BHR;;;AV711537;
C;081;4142531;11;20251222 01:08;1041/1226133;
D;081;4142531;11;20251222 01:08;P;;;;;;
D;081;4142531;11;20251222 01:08;P;;;;;;
D;081;4142531;11;20251222 01:08;V;;;;;;
D;081;4142531;11;20251222 01:08;V;;;;;;
B;081;4185483;12;20251222 01:08;;;4;ARKOSE RD;GABLES;2765;340;M;20251031;20251212;1155000;R3;R;RESIDENCE;;GBM;;;AV711345;
C;081;4185483;12;20251222 01:08;12/1244689;
D;081;4185483;12;20251222 01:08;P;;;;;;
D;081;4185483;12;20251222 01:08;P;;;;;;
D;081;4185483;12;20251222 01:08;V;;;;;;
D;081;4185483;12;20251222 01:08;V;;;;;;
B;081;4185895;13;20251222 01:08;;;170;RUTHERFORD AVE;KELLYVILLE;2155;335.2;M;20251105;20251215;1800000;R3;R;RESIDENCE;;KEM;;;AV715718;
C;081;4185895;13;20251222 01:08;108/1216957;
D;081;4185895;13;20251222 01:08;P;;;;;;
D;081;4185895;13;20251222 01:08;P;;;;;;
D;081;4185895;13;20251222 01:08;V;;;;;;
B;081;4188931;14;20251222 01:08;;;11;PURPLETOP DR;KELLYVILLE;2155;700.4;M;20251107;20251212;3352888;R2;R;RESIDENCE;;BRA;;;AV708676;
C;081;4188931;14;20251222 01:08;224/1224593;
D;081;4188931;14;20251222 01:08;P;;;;;;
D;081;4188931;14;20251222 01:08;V;;;;;;
D;081;4188931;14;20251222 01:08;V;;;;;;
B;081;4159921;15;20251222 01:08;;;9;BARWICK ST;NORTH KELLYVILLE;2155;403.6;M;20251106;20251216;1940000;R2;R;RESIDENCE;;NKR;;;AV725508;
C;081;4159921;15;20251222 01:08;105/1224836;
D;081;4159921;15;20251222 01:08;P;;;;;;
D;081;4159921;15;20251222 01:08;P;;;;;;
D;081;4159921;15;20251222 01:08;V;;;;;;
D;081;4159921;15;20251222 01:08;V;;;;;;
B;081;4156471;16;20251222 01:08;;;16;BELFORD AVE;NORTH KELLYVILLE;2155;360.4;M;20251010;20251215;1683000;R2;R;RESIDENCE;;NKU;;;AV713713;
C;081;4156471;16;20251222 01:08;2/1212423;
D;081;4156471;16;20251222 01:08;P;;;;;;
D;081;4156471;16;20251222 01:08;P;;;;;;
D;081;4156471;16;20251222 01:08;V;;;;;;
B;081;4198190;17;20251222 01:08;;;48;CHADWICK DR;GABLES;2765;500;M;20251103;20251215;1110000;R3;V;VACANT LAND;;GBM;;;AV719214;
C;081;4198190;17;20251222 01:08;254/1230475;
D;081;4198190;17;20251222 01:08;P;;;;;;
D;081;4198190;17;20251222 01:08;P;;;;;;
D;081;4198190;17;20251222 01:08;V;;;;;;
D;081;4198190;17;20251222 01:08;V;;;;;;
B;081;4180965;18;20251222 01:08;;;18;SELHURST RD;NORTH KELLYVILLE;2155;460.5;M;20250818;20251212;1955000;R2;R;RESIDENCE;;NKR;;;AV712827;
C;081;4180965;18;20251222 01:08;319/1229049;
D;081;4180965;18;20251222 01:08;P;;;;;;
D;081;4180965;18;20251222 01:08;V;;;;;;
D;081;4180965;18;20251222 01:08;V;;;;;;
B;081;4179648;19;20251222 01:08;;;303;STONE MASON DR;KELLYVILLE;2155;;;20251118;20251216;1310000;;R;RESIDENCE;1;;;;AV723797;
C;081;4179648;19;20251222 01:08;1/SP98805;
D;081;4179648;19;20251222 01:08;P;;;;;;
D;081;4179648;19;20251222 01:08;P;;;;;;
D;081;4179648;19;20251222 01:08;V;;;;;;
B;081;4183492;20;20251222 01:08;;;38;RAMORNIE DR;NORTH KELLYVILLE;2155;837.7;M;20250915;20251215;1970000;C4;R;RESIDENCE;;NKE;;;AV718844;
C;081;4183492;20;20251222 01:08;10/286817;
D;081;4183492;20;20251222 01:08;P;;;;;;
D;081;4183492;20;20251222 01:08;P;;;;;;
D;081;4183492;20;20251222 01:08;V;;;;;;
D;081;4183492;20;20251222 01:08;V;;;;;;
B;081;4183553;21;20251222 01:08;;;13;SELHURST RD;NORTH KELLYVILLE;2155;382.2;M;20251201;20251218;1400000;R2;R;RESIDENCE;;NKR;;;AV738676;
C;081;4183553;21;20251222 01:08;403/1230341;
D;081;4183553;21;20251222 01:08;P;;;;;;
D;081;4183553;21;20251222 01:08;P;;;;;;
D;081;4183553;21;20251222 01:08;V;;;;;;
B;081;4232156;22;20251222 01:08;;;22;BLAZER ST;BOX HILL;2765;323.6;M;20251125;20251218;41000;R2;R;RESIDENCE;;BHR;;;AV739566;
C;081;4232156;22;20251222 01:08;208/1240388;
D;081;4232156;22;20251222 01:08;P;;;;;;
D;081;4232156;22;20251222 01:08;P;;;;;;
D;081;4232156;22;20251222 01:08;V;;;;;;
D;081;4232156;22;20251222 01:08;V;;;;;;
D;081;4232156;22;20251222 01:08;V;;;;;;
B;081;4151149;23;20251222 01:08;;;4;LINDEMAN CL;KELLYVILLE;2155;760.2;M;20251217;20251217;2000000;C4;R;RESIDENCE;;NKE;;;AV731918;
C;081;4151149;23;20251222 01:08;15/286741;
D;081;4151149;23;20251222 01:08;P;;;;;;
D;081;4151149;23;20251222 01:08;V;;;;;;
B;081;6020716;24;20251222 01:08;;;36;HUTCHISON AVE;KELLYVILLE;2155;313.1;M;20251122;20251216;2010000;R4;R;RESIDENCE;;HDR;;;AV722602;
C;081;6020716;24;20251222 01:08;3/1311633;
D;081;6020716;24;20251222 01:08;P;;;;;;
D;081;6020716;24;20251222 01:08;P;;;;;;
D;081;6020716;24;20251222 01:08;V;;;;;;
B;081;6007638;25;20251222 01:08;;;6;SHETLAND ST;BOX HILL;2765;361;M;20250922;20251215;787500;R2;R;RESIDENCE;;BHR;;;AV720222;
C;081;6007638;25;20251222 01:08;4714/1259891;
D;081;6007638;25;20251222 01:08;P;;;;;;
D;081;6007638;25;20251222 01:08;V;;;;;;
B;081;6007640;26;20251222 01:08;;;10;SHETLAND ST;BOX HILL;2765;360.7;M;20251110;20251216;830000;R2;R;RESIDENCE;;BHR;;;AV724631;
C;081;6007640;26;20251222 01:08;4716/1259891;
D;081;6007640;26;20251222 01:08;P;;;;;;
D;081;6007640;26;20251222 01:08;V;;;;;;
B;081;6007642;27;20251222 01:08;;;14;SHETLAND ST;BOX HILL;2765;360.5;M;20251010;20251212;860000;R2;V;VACANT LAND;;BHR;;;AV710991;
C;081;6007642;27;20251222 01:08;4718/1259891;
D;081;6007642;27;20251222 01:08;P;;;;;;
D;081;6007642;27;20251222 01:08;P;;;;;;
