A;RTSALEDATA;257;20251229 01:08;VALNET;
B;257;3485405;1;20251229 01:08;;;12 C;HARDINGE ST;GUYRA;2365;503.2;M;20251212;20251222;495000;R1;R;RESIDENCE;;GAA;;;AV752594;
C;257;3485405;1;20251229 01:08;3/1144712;
D;257;3485405;1;20251229 01:08;P;;;;;;
D;257;3485405;1;20251229 01:08;V;;;;;;
D;257;3485405;1;20251229 01:08;V;;;;;;
B;257;4141798;2;20251229 01:08;;;27;YEOMANS RD;ARMIDALE;2350;1031;M;20251107;20251219;760000;R1;R;RESIDENCE;;AAA;;;AV748474;
C;257;4141798;2;20251229 01:08;706/1245127;
D;257;4141798;2;20251229 01:08;P;;;;;;
D;257;4141798;2;20251229 01:08;P;;;;;;
D;257;4141798;2;20251229 01:08;V;;;;;;
D;257;4141798;2;20251229 01:08;V;;;;;;
B;257;3061773;3;20251229 01:08;;;108;LYNLAND DR;ARMIDALE;2350;2.757;H;20251022;20251219;1470000;R5;R;RESIDENCE;;AEV;;;AV741667;
C;257;3061773;3;20251229 01:08;3/285837;
D;257;3061773;3;20251229 01:08;P;;;;;;
D;257;3061773;3;20251229 01:08;P;;;;;;
D;257;3061773;3;20251229 01:08;V;;;;;;
D;257;3061773;3;20251229 01:08;V;;;;;;
B;257;4015543;4;20251229 01:08;;;6;YEOMANS RD;ARMIDALE;2350;760.3;M;20251114;20251222;750000;R1;R;RESIDENCE;;AAA;;;AV754031;
C;257;4015543;4;20251229 01:08;602/1227787;
D;257;4015543;4;20251229 01:08;P;;;;;;
D;257;4015543;4;20251229 01:08;P;;;;;;
D;257;4015543;4;20251229 01:08;V;;;;;;
B;257;4527165;5;20251229 01:08;;;29;LINK RD;ARMIDALE;2350;746.2;M;20250808;20251219;720000;R1;R;RESIDENCE;;AAA;;;AV750882;
C;257;4527165;5;20251229 01:08;411/1301981;
D;257;4527165;5;20251229 01:08;P;;;;;;
D;257;4527165;5;20251229 01:08;P;;;;;;
D;257;4527165;5;20251229 01:08;V;;;;;;
B;257;1844131;6;20251229 01:08;BASS LODGE;;9829;KEMPSEY RD;LOWER CREEK;2440;1011;M;20251218;20251223;520000;RU1;R;RESIDENCE;;RSA;;;AV758233;
C;257;1844131;6;20251229 01:08;44/751439;
D;257;1844131;6;20251229 01:08;P;;;;;;
D;257;1844131;6;20251229 01:08;P;;;;;;
D;257;1844131;6;20251229 01:08;P;;;;;;
D;257;1844131;6;20251229 01:08;V;;;;;;
B;257;2643801;7;20251229 01:08;MT EMBY;;504;MOREDUN RD;BEN LOMOND;2365;401.8;H;20251107;20251219;25000000;RU1;3;FARM;;RRV;;;AV742548;
C;257;2643801;7;20251229 01:08;219/753665;
D;257;2643801;7;20251229 01:08;P;;;;;;
D;257;2643801;7;20251229 01:08;V;;;;;;
B;257;2752000;8;20251229 01:08;;;116;MARKHAM ST;ARMIDALE;2350;910.5;M;20251204;20251223;600000;MU1;3;COMMERCIAL;;MUS;;;AV757406;
C;257;2752000;8;20251229 01:08;F/161612;
D;257;2752000;8;20251229 01:08;P;;;;;;
D;257;2752000;8;20251229 01:08;P;;;;;;
D;257;2752000;8;20251229 01:08;V;;;;;;
B;257;2754874;9;20251229 01:08;;;24;WIGAN AVE;ARMIDALE;2350;734;M;20251119;20251219;516000;R1;R;RESIDENCE;;AAG;;;AV746376;
