A;RTSALEDATA;511;20251222 01:12;VALNET;
B;511;3403123;1;20251222 01:12;;;91;POLDING ST;MURRURUNDI;2338;1160;M;20251121;20251217;100000;R1;V;VACANT LAND;;AMR;;;AV728886;
C;511;3403123;1;20251222 01:12;26/14/984201;
D;511;3403123;1;20251222 01:12;P;;;;;;
D;511;3403123;1;20251222 01:12;P;;;;;;
D;511;3403123;1;20251222 01:12;V;;;;;;
B;511;3401421;2;20251222 01:12;;19;33;EVELEIGH CT;SCONE;2337;;;20251111;20251218;370000;;R;RESIDENCE;19;;;;AV736900;
C;511;3401421;2;20251222 01:12;19/SP79833;
D;511;3401421;2;20251222 01:12;P;;;;;;
D;511;3401421;2;20251222 01:12;V;;;;;;
D;511;3401421;2;20251222 01:12;V;;;;;;
B;511;3049680;3;20251222 01:12;;1;7 A;NYARRA ST;SCONE;2337;;;20251205;20251217;552000;;R;RESIDENCE;1;;;;AV729526;
C;511;3049680;3;20251222 01:12;1/SP71766;
D;511;3049680;3;20251222 01:12;P;;;;;;
D;511;3049680;3;20251222 01:12;V;;;;;;
B;511;4062220;4;20251222 01:12;;;793;STEWARTS BROOK RD;STEWARTS BROOK;2337;279.3;H;20251112;20251218;1325000;RU1;3;FARM;;RRE;;;AV734960;
C;511;4062220;4;20251222 01:12;110/1195350;
D;511;4062220;4;20251222 01:12;P;;;;;;
D;511;4062220;4;20251222 01:12;V;;;;;;
B;511;4584315;5;20251222 01:12;;;19 A;KELLY ST;SCONE;2337;1380;M;20251128;20251218;595000;R1;R;RESIDENCE;;AAW;;;AV736172;
C;511;4584315;5;20251222 01:12;202/1310953;
D;511;4584315;5;20251222 01:12;P;;;;;;
D;511;4584315;5;20251222 01:12;P;;;;;;
D;511;4584315;5;20251222 01:12;V;;;;;;
B;511;6003494;6;20251222 01:12;;;29;IBIS PL;SCONE;2337;2006;M;20250919;20251215;256000;R5;R;RESIDENCE;;RSE;;;AV715259;
C;511;6003494;6;20251222 01:12;618/1316531;
D;511;6003494;6;20251222 01:12;P;;;;;;
D;511;6003494;6;20251222 01:12;P;;;;;;
D;511;6003494;6;20251222 01:12;V;;;;;;
B;511;2651012;7;20251222 01:12;;;5250;GOLDEN HWY;MERRIWA;2329;290.6;H;20250919;20251212;3431000;RU1;3;FARM;;RWS;;;AV707578;
C;511;2651012;7;20251222 01:12;12/738299;
