A;RTSALEDATA;243;20251222 01:10;VALNET;
B;243;2841607;1;20251222 01:10;;;393;ALMA ST;HAY;2711;1265;M;20251114;20251212;475000;RU5;R;RESIDENCE;;RAA;;;AV707964;
C;243;2841607;1;20251222 01:10;9, 12/77622;
D;243;2841607;1;20251222 01:10;P;;;;;;
D;243;2841607;1;20251222 01:10;V;;;;;;
D;243;2841607;1;20251222 01:10;V;;;;;;
B;243;3396506;2;20251222 01:10;;;514;KEBLE ST;HAY;2711;1164;M;20251121;20251215;210000;RU5;R;RESIDENCE;;RAA;;;AV717629;
C;243;3396506;2;20251222 01:10;15/1125668;
D;243;3396506;2;20251222 01:10;P;;;;;;
D;243;3396506;2;20251222 01:10;P;;;;;;
D;243;3396506;2;20251222 01:10;V;;;;;;
D;243;3396506;2;20251222 01:10;V;;;;;;
D;243;3396506;2;20251222 01:10;V;;;;;;
B;243;4213896;3;20251222 01:10;;;234;BOURKE ST;HAY;2711;1652;M;20251124;20251212;680000;RU5;R;RESIDENCE;;RAA;;;AV709375;
C;243;4213896;3;20251222 01:10;217/1252805;
D;243;4213896;3;20251222 01:10;P;;;;;;
D;243;4213896;3;20251222 01:10;P;;;;;;
D;243;4213896;3;20251222 01:10;V;;;;;;
D;243;4213896;3;20251222 01:10;V;;;;;;
B;243;2645503;4;20251222 01:10;;;339;MOAMA ST;HAY SOUTH;2711;2100;M;20251114;20251212;800000;RU5;R;RESIDENCE;;RAS;;;AV709247;
C;243;2645503;4;20251222 01:10;101/714363;
D;243;2645503;4;20251222 01:10;P;;;;;;
D;243;2645503;4;20251222 01:10;P;;;;;;
D;243;2645503;4;20251222 01:10;V;;;;;;
B;243;2644884;5;20251222 01:10;;;465;CHURCH ST;HAY;2711;974;M;20251208;20251212;35000;RU5;R;RESIDENCE;;RAA;;;AV706878;
C;243;2644884;5;20251222 01:10;13/238583;
D;243;2644884;5;20251222 01:10;P;;;;;;
D;243;2644884;5;20251222 01:10;V;;;;;;
B;243;2644935;6;20251222 01:10;;;366;CHURCH ST;HAY;2711;1012;M;20241114;20251215;340000;RU5;R;RESIDENCE;;RAA;;;AV716472;
C;243;2644935;6;20251222 01:10;B/159685;
D;243;2644935;6;20251222 01:10;P;;;;;;
D;243;2644935;6;20251222 01:10;P;;;;;;
D;243;2644935;6;20251222 01:10;V;;;;;;
Z;34;6;6;20;
