A;RTSALEDATA;253;20251229 01:08;VALNET;
B;253;2680014;1;20251229 01:08;;;28;WINDLASS AVE;LIGHTNING RIDGE;2834;2620;M;20251122;20251223;545000;E4;3;COMMERCIAL;;EGL;;;AV757328;
C;253;2680014;1;20251229 01:08;14/263351;
D;253;2680014;1;20251229 01:08;P;;;;;;
D;253;2680014;1;20251229 01:08;V;;;;;;
D;253;2680014;1;20251229 01:08;V;;;;;;
B;253;2678938;2;20251229 01:08;;;6;BARWON ST;COLLARENEBRI;2833;1227;M;20251210;20251219;50000;RU5;R;RESIDENCE;;ZZA;;;AV744676;
C;253;2678938;2;20251229 01:08;A/438716;
D;253;2678938;2;20251229 01:08;P;;;;;;
D;253;2678938;2;20251229 01:08;P;;;;;;
D;253;2678938;2;20251229 01:08;V;;;;;;
D;253;2678938;2;20251229 01:08;V;;;;;;
D;253;2678938;2;20251229 01:08;V;;;;;;
Z;14;2;2;8;
