A;RTSALEDATA;090;20251222 01:08;VALNET;
B;090;2999329;1;20251222 01:08;;7;18;TERRY RD;EASTWOOD;2122;;;20251010;20251212;1550000;;R;RESIDENCE;7;;;;AV710361;
C;090;2999329;1;20251222 01:08;7/SP70688;
D;090;2999329;1;20251222 01:08;P;;;;;;
D;090;2999329;1;20251222 01:08;P;;;;;;
D;090;2999329;1;20251222 01:08;V;;;;;;
D;090;2999329;1;20251222 01:08;V;;;;;;
B;090;3369575;2;20251222 01:08;;4;1;NORMA AVE;EASTWOOD;2122;;;20251101;20251212;1500000;;R;RESIDENCE;4;;;;AV711956;
C;090;3369575;2;20251222 01:08;4/SP80309;
D;090;3369575;2;20251222 01:08;P;;;;;;
D;090;3369575;2;20251222 01:08;P;;;;;;
D;090;3369575;2;20251222 01:08;V;;;;;;
D;090;3369575;2;20251222 01:08;V;;;;;;
B;090;4205410;3;20251222 01:08;;607 A;6;NANCARROW AVE;RYDE;2112;;;20251211;20251217;645000;;R;RESIDENCE;248;;;;AV727941;
C;090;4205410;3;20251222 01:08;248/SP97600;
D;090;4205410;3;20251222 01:08;P;;;;;;
D;090;4205410;3;20251222 01:08;V;;;;;;
B;090;4170021;4;20251222 01:08;;2209;1;NETWORK PL;NORTH RYDE;2113;;;20251114;20251218;900000;;R;RESIDENCE;316;;;;AV736140;
C;090;4170021;4;20251222 01:08;316/SP98059;
D;090;4170021;4;20251222 01:08;P;;;;;;
D;090;4170021;4;20251222 01:08;V;;;;;;
B;090;4189627;5;20251222 01:08;;6;117;BOWDEN ST;MEADOWBANK;2114;58;M;20251125;20251217;550000;;R;RESIDENCE;6;;;;AV727750;
C;090;4189627;5;20251222 01:08;6/SP99037;
D;090;4189627;5;20251222 01:08;P;;;;;;
D;090;4189627;5;20251222 01:08;V;;;;;;
B;090;4136508;6;20251222 01:08;;202;261;MORRISON RD;RYDE;2112;104;M;20251121;20251218;1050000;;R;RESIDENCE;11;;;;AV738941;
C;090;4136508;6;20251222 01:08;11/SP97574;
D;090;4136508;6;20251222 01:08;P;;;;;;
D;090;4136508;6;20251222 01:08;V;;;;;;
D;090;4136508;6;20251222 01:08;V;;;;;;
B;090;4173612;7;20251222 01:08;;209;3;NETWORK PL;NORTH RYDE;2113;73;M;20251117;20251215;635000;;R;RESIDENCE;32;;;;AV717986;
C;090;4173612;7;20251222 01:08;32/SP98060;
D;090;4173612;7;20251222 01:08;P;;;;;;
D;090;4173612;7;20251222 01:08;V;;;;;;
B;090;6026354;8;20251222 01:08;;;18;RIVERSIDE AVE;PUTNEY;2112;303.9;M;20251015;20251215;3510888;R2;R;RESIDENCE;;ET2;;;AV720031;
C;090;6026354;8;20251222 01:08;101/1320770;
D;090;6026354;8;20251222 01:08;P;;;;;;
D;090;6026354;8;20251222 01:08;P;;;;;;
D;090;6026354;8;20251222 01:08;V;;;;;;
B;090;6023847;9;20251222 01:08;;;79 A;BRIDGE RD;RYDE;2112;466;M;20251106;20251218;2750000;R2;R;RESIDENCE;;EA2;;;AV734482;
C;090;6023847;9;20251222 01:08;1/1320457;
D;090;6023847;9;20251222 01:08;P;;;;;;
D;090;6023847;9;20251222 01:08;P;;;;;;
D;090;6023847;9;20251222 01:08;V;;;;;;
B;090;6029203;10;20251222 01:08;;;15 A;ANTHONY RD;WEST RYDE;2114;548;M;20251024;20251215;3500000;R2;R;RESIDENCE;;EL2;;;AV714192;
C;090;6029203;10;20251222 01:08;1/1308810;
D;090;6029203;10;20251222 01:08;P;;;;;;
D;090;6029203;10;20251222 01:08;V;;;;;;
D;090;6029203;10;20251222 01:08;V;;;;;;
D;090;6029203;10;20251222 01:08;V;;;;;;
D;090;6029203;10;20251222 01:08;V;;;;;;
B;090;6030224;11;20251222 01:08;;;5 A;PIDDING RD;RYDE;2112;375.4;M;20251107;20251217;2510000;R2;R;RESIDENCE;;EF2;;;AV729292;
C;090;6030224;11;20251222 01:08;2/1322114;
D;090;6030224;11;20251222 01:08;P;;;;;;
D;090;6030224;11;20251222 01:08;P;;;;;;
D;090;6030224;11;20251222 01:08;V;;;;;;
B;090;6021034;12;20251222 01:08;;;5 A;NORTHCOTT ST;NORTH RYDE;2113;378.2;M;20251031;20251212;2384000;R2;R;RESIDENCE;;EA2;;;AV710158;
C;090;6021034;12;20251222 01:08;2/1319864;
D;090;6021034;12;20251222 01:08;P;;;;;;
D;090;6021034;12;20251222 01:08;P;;;;;;
D;090;6021034;12;20251222 01:08;V;;;;;;
B;090;879430;13;20251222 01:08;;;33;LINTON AVE;WEST RYDE;2114;650.21;M;20251023;20251218;2525000;R2;R;RESIDENCE;;EG2;;;AV739551;
C;090;879430;13;20251222 01:08;24/8097;
D;090;879430;13;20251222 01:08;P;;;;;;
D;090;879430;13;20251222 01:08;V;;;;;;
D;090;879430;13;20251222 01:08;V;;;;;;
B;090;863288;14;20251222 01:08;;;9;BRIAN ST;RYDE;2112;512.2;M;20251124;20251215;2230000;R2;R;RESIDENCE;;EA2;;;AV714434;
C;090;863288;14;20251222 01:08;15/28281;
D;090;863288;14;20251222 01:08;P;;;;;;
D;090;863288;14;20251222 01:08;V;;;;;;
B;090;866090;15;20251222 01:08;;;58;COBHAM AVE;MELROSE PARK;2114;577.81;M;20250927;20251215;2725000;R2;R;RESIDENCE;;EQ1;;;AV715841;
C;090;866090;15;20251222 01:08;166/15965;
D;090;866090;15;20251222 01:08;P;;;;;;
D;090;866090;15;20251222 01:08;P;;;;;;
D;090;866090;15;20251222 01:08;V;;;;;;
D;090;866090;15;20251222 01:08;V;;;;;;
B;090;868795;16;20251222 01:08;;4;59 D;DARVALL RD;WEST RYDE;2114;;;20251128;20251204;300000;;R;RESIDENCE;4;;;;AV679417;
C;090;868795;16;20251222 01:08;4/SP33785;
D;090;868795;16;20251222 01:08;P;;;;;;
D;090;868795;16;20251222 01:08;P;;;;;;
D;090;868795;16;20251222 01:08;V;;;;;;
D;090;868795;16;20251222 01:08;V;;;;;;
D;090;868795;16;20251222 01:08;V;;;;;;
B;090;863530;17;20251222 01:08;;14;7;BRUNTON PL;MARSFIELD;2122;;;20251126;20251215;1100000;;R;RESIDENCE;14;;;;AV714480;
C;090;863530;17;20251222 01:08;14/SP18910;
D;090;863530;17;20251222 01:08;P;;;;;;
