A;RTSALEDATA;087;20251222 01:08;VALNET;
B;087;758123;1;20251222 01:08;HEYDON GROVE SELF CARE UNITS;29;17;HEYDON ST;MOSMAN;2088;;;20250924;20251218;1450000;;R;RESIDENCE;29;;;;AV735070;
C;087;758123;1;20251222 01:08;29/SP31285;
D;087;758123;1;20251222 01:08;P;;;;;;
D;087;758123;1;20251222 01:08;V;;;;;;
D;087;758123;1;20251222 01:08;V;;;;;;
B;087;760996;2;20251222 01:08;;1;11;MORUBEN RD;MOSMAN;2088;;;20251203;20251218;1650000;;R;RESIDENCE;7;;;;AV734304;
C;087;760996;2;20251222 01:08;7/SP58316;
D;087;760996;2;20251222 01:08;P;;;;;;
D;087;760996;2;20251222 01:08;V;;;;;;
B;087;755682;3;20251222 01:08;;27;2 C;BRADY ST;MOSMAN;2088;;;20251107;20251212;2200000;;R;RESIDENCE;101;;;;AV706720;
C;087;755682;3;20251222 01:08;101/SP54664;
D;087;755682;3;20251222 01:08;P;;;;;;
D;087;755682;3;20251222 01:08;V;;;;;;
D;087;755682;3;20251222 01:08;V;;;;;;
D;087;755682;3;20251222 01:08;V;;;;;;
B;087;763822;4;20251222 01:08;;5;82;RAGLAN ST;MOSMAN;2088;;;20251103;20251215;780000;;R;RESIDENCE;5;;;;AV715759;
C;087;763822;4;20251222 01:08;5/SP14414;
D;087;763822;4;20251222 01:08;P;;;;;;
D;087;763822;4;20251222 01:08;V;;;;;;
D;087;763822;4;20251222 01:08;V;;;;;;
B;087;766497;5;20251222 01:08;;8;34;STANTON RD;MOSMAN;2088;;;20251028;20251212;1260000;;R;RESIDENCE;8;;;;AV708717;
C;087;766497;5;20251222 01:08;8/SP1994;
D;087;766497;5;20251222 01:08;P;;;;;;
D;087;766497;5;20251222 01:08;P;;;;;;
D;087;766497;5;20251222 01:08;V;;;;;;
D;087;766497;5;20251222 01:08;V;;;;;;
B;087;758594;6;20251222 01:08;;;37;KARDINIA RD;MOSMAN;2088;1079;M;20240627;20251215;18500000;R2;R;RESIDENCE;;RAA;;;AV718910;
C;087;758594;6;20251222 01:08;1/307565;
D;087;758594;6;20251222 01:08;P;;;;;;
D;087;758594;6;20251222 01:08;V;;;;;;
D;087;758594;6;20251222 01:08;V;;;;;;
B;087;766650;7;20251222 01:08;;5;45;STANTON RD;MOSMAN;2088;;;20251105;20251217;1325000;;R;RESIDENCE;5;;;;AV727375;
C;087;766650;7;20251222 01:08;5/SP4534;
D;087;766650;7;20251222 01:08;P;;;;;;
D;087;766650;7;20251222 01:08;V;;;;;;
D;087;766650;7;20251222 01:08;V;;;;;;
B;087;756141;8;20251222 01:08;;3;108;CABRAMATTA RD;MOSMAN;2088;;;20251205;20251218;225000;;R;RESIDENCE;3;;;;AV734782;
C;087;756141;8;20251222 01:08;3/SP295;
D;087;756141;8;20251222 01:08;P;;;;;;
D;087;756141;8;20251222 01:08;V;;;;;;
