A;RTSALEDATA;082;20251229 01:06;VALNET;
B;082;2899404;1;20251229 01:06;;;329;MALTON RD;NORTH EPPING;2121;639;M;20251025;20251219;2900000;R2;R;RESIDENCE;;REJ;;;AV748706;
C;082;2899404;1;20251229 01:06;1/1038756;
D;082;2899404;1;20251229 01:06;P;;;;;;
D;082;2899404;1;20251229 01:06;V;;;;;;
D;082;2899404;1;20251229 01:06;V;;;;;;
B;082;2822956;2;20251229 01:06;;81;14;THOMAS ST;WAITARA;2077;;;20251202;20251223;840000;;R;RESIDENCE;81;;;;AV757838;
C;082;2822956;2;20251229 01:06;81/SP67930;
D;082;2822956;2;20251229 01:06;P;;;;;;
D;082;2822956;2;20251229 01:06;V;;;;;;
D;082;2822956;2;20251229 01:06;V;;;;;;
B;082;2932847;3;20251229 01:06;;;508;GALSTON RD;DURAL;2158;2;H;20251106;20251219;5900000;RU2;R;RESIDENCE;;RRL;;;AV745608;
C;082;2932847;3;20251229 01:06;1/1044462;
D;082;2932847;3;20251229 01:06;P;;;;;;
D;082;2932847;3;20251229 01:06;V;;;;;;
D;082;2932847;3;20251229 01:06;V;;;;;;
B;082;3383916;4;20251229 01:06;;15;17;HALDANE ST;ASQUITH;2077;;;20251120;20251222;1170000;;R;RESIDENCE;15;;;;AV752076;
C;082;3383916;4;20251229 01:06;15/SP80341;
D;082;3383916;4;20251229 01:06;P;;;;;;
D;082;3383916;4;20251229 01:06;V;;;;;;
D;082;3383916;4;20251229 01:06;V;;;;;;
B;082;4164330;5;20251229 01:06;;;14;BOUVARDIA ST;ASQUITH;2077;;;20250906;20251219;600000;;R;RESIDENCE;33;;;;AV743063;
C;082;4164330;5;20251229 01:06;33/SP94210;
D;082;4164330;5;20251229 01:06;P;;;;;;
D;082;4164330;5;20251229 01:06;V;;;;;;
B;082;4201115;6;20251229 01:06;;;51;COBA POINT;BEROWRA WATERS;2082;806.2;M;20251128;20251212;254000;C4;V;VACANT LAND;;EEL;;;AV711583;
C;082;4201115;6;20251229 01:06;42/24236 Licence 598187;
D;082;4201115;6;20251229 01:06;P;;;;;;
D;082;4201115;6;20251229 01:06;V;;;;;;
B;082;4233009;7;20251229 01:06;;28;28;LORDS AVE;ASQUITH;2077;115;M;20251203;20251222;845000;;R;RESIDENCE;28;;;;AV752064;
C;082;4233009;7;20251229 01:06;28/SP99979;
D;082;4233009;7;20251229 01:06;P;;;;;;
D;082;4233009;7;20251229 01:06;P;;;;;;
D;082;4233009;7;20251229 01:06;V;;;;;;
B;082;4155860;8;20251229 01:06;;;3;PRETORIA PDE;HORNSBY;2077;;;20251121;20251219;787000;;R;RESIDENCE;41;;;;AV741812;
C;082;4155860;8;20251229 01:06;41/SP94005;
D;082;4155860;8;20251229 01:06;P;;;;;;
D;082;4155860;8;20251229 01:06;V;;;;;;
B;082;6025862;9;20251229 01:06;;;49 A;PENNANT HILLS RD;NORMANHURST;2076;632;M;20250417;20251219;1180000;;R;RESIDENCE;;;;;AV750591;
C;082;6025862;9;20251229 01:06;1/1321257;
