A;RTSALEDATA;537;20251229 01:09;VALNET;
B;537;1221237;1;20251229 01:09;;;;BANDULLA ST;MENDOORAN;2842;1.811;H;20251030;20251219;270000;RU5;R;RESIDENCE;;ZME;;;AV746097;
C;537;1221237;1;20251229 01:09;112/754971;
D;537;1221237;1;20251229 01:09;P;;;;;;
D;537;1221237;1;20251229 01:09;V;;;;;;
D;537;1221237;1;20251229 01:09;V;;;;;;
B;537;1221758;2;20251229 01:09;;;14317;GOLDEN HWY;DUNEDOO;2844;15.05;H;20251119;20251219;725000;RU1;R;RESIDENCE;;HFS;;;AV742973;
C;537;1221758;2;20251229 01:09;128/750766;
D;537;1221758;2;20251229 01:09;P;;;;;;
D;537;1221758;2;20251229 01:09;V;;;;;;
D;537;1221758;2;20251229 01:09;V;;;;;;
B;537;3419636;3;20251229 01:09;;;1613;SPRING RIDGE RD;COBBORA;2844;34.19;H;20251120;20251223;425000;RU1;R;RESIDENCE;;HFS;;;AV757561;
C;537;3419636;3;20251229 01:09;127/754305;
D;537;3419636;3;20251229 01:09;P;;;;;;
D;537;3419636;3;20251229 01:09;V;;;;;;
D;537;3419636;3;20251229 01:09;V;;;;;;
B;537;3462416;4;20251229 01:09;;;98;NAMOI ST;BARADINE;2396;2.428;H;20251208;20251219;400000;RU5;R;RESIDENCE;;ZBA;;;AV744712;
C;537;3462416;4;20251229 01:09;123/750246;
D;537;3462416;4;20251229 01:09;P;;;;;;
D;537;3462416;4;20251229 01:09;V;;;;;;
B;537;2629556;5;20251229 01:09;DERWENT PARK;;3846;GOOLHI RD;GOOLHI;2379;380.9;H;20251106;20251219;3100000;RU1;3;FARM;;RFE;;;AV745632;
C;537;2629556;5;20251229 01:09;334/755479;
D;537;2629556;5;20251229 01:09;P;;;;;;
D;537;2629556;5;20251229 01:09;P;;;;;;
D;537;2629556;5;20251229 01:09;V;;;;;;
B;537;2630131;6;20251229 01:09;;;81;CASSILIS ST;COONABARABRAN;2357;973.8;M;20251218;20251222;310000;R1;R;RESIDENCE;;ACN;;;AV752098;
C;537;2630131;6;20251229 01:09;B/302436;
D;537;2630131;6;20251229 01:09;P;;;;;;
D;537;2630131;6;20251229 01:09;V;;;;;;
D;537;2630131;6;20251229 01:09;V;;;;;;
B;537;2630779;7;20251229 01:09;;;3;KING ST;COONABARABRAN;2357;1005;M;20251128;20251222;400000;R1;R;RESIDENCE;;ACN;;;AV753624;
C;537;2630779;7;20251229 01:09;A/389019;
D;537;2630779;7;20251229 01:09;P;;;;;;
D;537;2630779;7;20251229 01:09;P;;;;;;
D;537;2630779;7;20251229 01:09;V;;;;;;
D;537;2630779;7;20251229 01:09;V;;;;;;
B;537;2630969;8;20251229 01:09;;;34;NANDI ST;COONABARABRAN;2357;847.3;M;20251205;20251222;370000;R1;R;RESIDENCE;;PCN;;;AV754158;
C;537;2630969;8;20251229 01:09;4/525765;
D;537;2630969;8;20251229 01:09;P;;;;;;
D;537;2630969;8;20251229 01:09;V;;;;;;
Z;41;8;8;23;
