A;RTSALEDATA;300;20251222 01:12;VALNET;
B;300;1842749;1;20251222 01:12;;;3;BYWONG ST;BINGARA;2404;695.6;M;20251118;20251216;310000;RU5;R;RESIDENCE;;ABB;;;AV723807;
C;300;1842749;1;20251222 01:12;B/416208;
D;300;1842749;1;20251222 01:12;P;;;;;;
D;300;1842749;1;20251222 01:12;P;;;;;;
D;300;1842749;1;20251222 01:12;V;;;;;;
B;300;1843623;2;20251222 01:12;;;711;WEARNES RD;BUNDARRA;2359;69.46;H;20251126;20251216;635000;RU1;R;RESIDENCE;;RRF;;;AV721250;
C;300;1843623;2;20251222 01:12;15/710373;
D;300;1843623;2;20251222 01:12;P;;;;;;
D;300;1843623;2;20251222 01:12;P;;;;;;
D;300;1843623;2;20251222 01:12;V;;;;;;
D;300;1843623;2;20251222 01:12;V;;;;;;
B;300;2688835;3;20251222 01:12;;;27;YETMAN ST;COOLATAI;2402;2023;M;20251117;20251215;30000;RU5;V;VACANT LAND;;VCT;;;AV714937;
C;300;2688835;3;20251222 01:12;72/751115;
D;300;2688835;3;20251222 01:12;P;;;;;;
D;300;2688835;3;20251222 01:12;V;;;;;;
B;300;2688852;4;20251222 01:12;;;;WARIALDA RD;COOLATAI;2402;16.39;H;20251106;20251218;42500;RU1;3;FARM;;RMF;;;AV738338;
C;300;2688852;4;20251222 01:12;114/751115;
D;300;2688852;4;20251222 01:12;P;;;;;;
D;300;2688852;4;20251222 01:12;P;;;;;;
D;300;2688852;4;20251222 01:12;V;;;;;;
B;300;2689563;5;20251222 01:12;;;116;LONG ST;WARIALDA;2402;1619;M;20251216;20251216;160000;RU5;R;RESIDENCE;;AMC;;;AV725446;
C;300;2689563;5;20251222 01:12;6/27/759052;
D;300;2689563;5;20251222 01:12;P;;;;;;
D;300;2689563;5;20251222 01:12;P;;;;;;
D;300;2689563;5;20251222 01:12;V;;;;;;
D;300;2689563;5;20251222 01:12;V;;;;;;
D;300;2689563;5;20251222 01:12;V;;;;;;
B;300;2689576;6;20251222 01:12;;;86;LONG ST;WARIALDA;2402;809.4;M;20251103;20251215;262000;RU5;R;RESIDENCE;;AMC;;;AV715788;
C;300;2689576;6;20251222 01:12;B/391190;
D;300;2689576;6;20251222 01:12;P;;;;;;
D;300;2689576;6;20251222 01:12;V;;;;;;
D;300;2689576;6;20251222 01:12;V;;;;;;
B;300;2689728;7;20251222 01:12;;;12927;GWYDIR HWY;WARIALDA;2402;5226;M;20251103;20251215;170000;RU5;R;RESIDENCE;;AMC;;;AV715809;
C;300;2689728;7;20251222 01:12;1/833944;
D;300;2689728;7;20251222 01:12;P;;;;;;
D;300;2689728;7;20251222 01:12;V;;;;;;
B;300;2689759;8;20251222 01:12;;;91;QUEEN ST;WARIALDA;2402;1102;M;20251103;20251215;270000;RU5;R;RESIDENCE;;AMC;;;AV715276;
C;300;2689759;8;20251222 01:12;1/788841;
D;300;2689759;8;20251222 01:12;P;;;;;;
D;300;2689759;8;20251222 01:12;V;;;;;;
D;300;2689759;8;20251222 01:12;V;;;;;;
B;300;2689933;9;20251222 01:12;;;16;HILL ST;WARIALDA RAIL;2402;6070;M;20251107;20251216;254000;RU5;R;RESIDENCE;;VWR;;;AV723271;
C;300;2689933;9;20251222 01:12;6, 7, 8/F/5723;
D;300;2689933;9;20251222 01:12;P;;;;;;
D;300;2689933;9;20251222 01:12;V;;;;;;
B;300;4299506;10;20251222 01:12;;;1361;UPPER BINGARA RD;DINOGA;2404;8094;M;20251210;20251217;258000;RU1;R;RESIDENCE;;ROV;;;AV729228;
C;300;4299506;10;20251222 01:12;25/754842;
D;300;4299506;10;20251222 01:12;P;;;;;;
D;300;4299506;10;20251222 01:12;V;;;;;;
Z;51;10;10;29;
