A;RTSALEDATA;171;20251222 01:09;VALNET;
B;171;2887456;1;20251222 01:09;;;5;BENAUD PL;POTTSVILLE;2489;849.8;M;20251017;20251217;1605000;R2;R;RESIDENCE;;AJK;;;AV727161;
C;171;2887456;1;20251222 01:09;205/1037521;
D;171;2887456;1;20251222 01:09;P;;;;;;
D;171;2887456;1;20251222 01:09;P;;;;;;
D;171;2887456;1;20251222 01:09;V;;;;;;
D;171;2887456;1;20251222 01:09;V;;;;;;
B;171;2940755;2;20251222 01:09;;;181;BOTANICAL CCT;BANORA POINT;2486;639.7;M;20251107;20251218;1362000;R2;R;RESIDENCE;;AHR;;;AV736359;
C;171;2940755;2;20251222 01:09;440/1043544;
D;171;2940755;2;20251222 01:09;P;;;;;;
D;171;2940755;2;20251222 01:09;P;;;;;;
D;171;2940755;2;20251222 01:09;V;;;;;;
B;171;3396744;3;20251222 01:09;;1;5;PENINSULA ST;HASTINGS POINT;2489;;;20251127;20251212;905000;;R;RESIDENCE;1;;;;AV711081;
C;171;3396744;3;20251222 01:09;1/SP80894;
D;171;3396744;3;20251222 01:09;P;;;;;;
D;171;3396744;3;20251222 01:09;P;;;;;;
D;171;3396744;3;20251222 01:09;V;;;;;;
B;171;4252317;4;20251222 01:09;;10;56;CYLINDERS DR;KINGSCLIFF;2487;;;20250911;20251215;1660000;;R;RESIDENCE;10;;;;AV716981;
C;171;4252317;4;20251222 01:09;10/SP100349;
D;171;4252317;4;20251222 01:09;P;;;;;;
D;171;4252317;4;20251222 01:09;V;;;;;;
D;171;4252317;4;20251222 01:09;V;;;;;;
B;171;4096139;5;20251222 01:09;;;25;OCEAN AVE;KINGSCLIFF;2487;142;M;20251119;20251218;1355000;;R;RESIDENCE;10;;;;AV736686;
C;171;4096139;5;20251222 01:09;10/SP98274;
D;171;4096139;5;20251222 01:09;P;;;;;;
D;171;4096139;5;20251222 01:09;P;;;;;;
D;171;4096139;5;20251222 01:09;V;;;;;;
B;171;4219638;6;20251222 01:09;;206;11;ENID ST;TWEED HEADS;2485;124;M;20251114;20251215;1155000;;R;RESIDENCE;6;;;;AV718310;
C;171;4219638;6;20251222 01:09;6/SP97735;
D;171;4219638;6;20251222 01:09;P;;;;;;
D;171;4219638;6;20251222 01:09;P;;;;;;
D;171;4219638;6;20251222 01:09;V;;;;;;
B;171;6033913;7;20251222 01:09;;;;OLD LISMORE RD;BYANGUM;2484;2.024;H;20251107;20251208;570000;;V;VACANT LAND;;;;;AV688298;
C;171;6033913;7;20251222 01:09;23, 24/755754;
D;171;6033913;7;20251222 01:09;P;;;;;;
D;171;6033913;7;20251222 01:09;V;;;;;;
B;171;2985927;8;20251222 01:09;;;9;BALLINA ST;POTTSVILLE;2489;646;M;20251125;20251215;1380000;R2;R;RESIDENCE;;AJL;;;AV718339;
C;171;2985927;8;20251222 01:09;303/1048762;
D;171;2985927;8;20251222 01:09;P;;;;;;
D;171;2985927;8;20251222 01:09;P;;;;;;
D;171;2985927;8;20251222 01:09;V;;;;;;
D;171;2985927;8;20251222 01:09;V;;;;;;
B;171;3030920;9;20251222 01:09;;2;3;CEDARWOOD CT;CASUARINA;2487;;;20251128;20251217;820000;;R;RESIDENCE;2;;;;AV731538;
C;171;3030920;9;20251222 01:09;2/SP70892;
D;171;3030920;9;20251222 01:09;P;;;;;;
D;171;3030920;9;20251222 01:09;V;;;;;;
B;171;3120224;10;20251222 01:09;;2;12;SUFFOLK PDE;POTTSVILLE;2489;;;20251017;20251217;1065000;;R;RESIDENCE;2;;;;AV727160;
C;171;3120224;10;20251222 01:09;2/SP73505;
D;171;3120224;10;20251222 01:09;P;;;;;;
D;171;3120224;10;20251222 01:09;P;;;;;;
D;171;3120224;10;20251222 01:09;V;;;;;;
B;171;4535308;11;20251222 01:09;;;46;BOWEN LOOP;CUDGEN;2487;519;M;20251210;20251218;850000;R1;R;RESIDENCE;;AJZ;;;AV734140;
C;171;4535308;11;20251222 01:09;18/1295758;
D;171;4535308;11;20251222 01:09;P;;;;;;
D;171;4535308;11;20251222 01:09;P;;;;;;
D;171;4535308;11;20251222 01:09;V;;;;;;
D;171;4535308;11;20251222 01:09;V;;;;;;
B;171;4563929;12;20251222 01:09;;3;66;PHILLIPS LANE;TWEED HEADS;2485;210;M;20251104;20251215;1597000;;R;RESIDENCE;3;;;;AV716507;
C;171;4563929;12;20251222 01:09;3/SP108259;
D;171;4563929;12;20251222 01:09;P;;;;;;
D;171;4563929;12;20251222 01:09;V;;;;;;
B;171;4591417;13;20251222 01:09;;;658;CUDGEN RD;CUDGEN;2487;1006;M;20251111;20251217;1175000;R2;V;VACANT LAND;;AJD;;;AV727554;
C;171;4591417;13;20251222 01:09;14/1307463;
D;171;4591417;13;20251222 01:09;P;;;;;;
D;171;4591417;13;20251222 01:09;P;;;;;;
D;171;4591417;13;20251222 01:09;V;;;;;;
B;171;1807561;14;20251222 01:09;;;114;BOOKA RD;UPPER CRYSTAL CREEK;2484;2.021;H;20251013;20251218;1375000;RU2;R;RESIDENCE;;RRH;;;AV737022;
C;171;1807561;14;20251222 01:09;3/700871;
D;171;1807561;14;20251222 01:09;P;;;;;;
D;171;1807561;14;20251222 01:09;V;;;;;;
D;171;1807561;14;20251222 01:09;V;;;;;;
B;171;1807840;15;20251222 01:09;;;243;BURRINGBAR RD;BURRINGBAR;2483;3.325;H;20251203;20251212;1100000;RU2;R;RESIDENCE;;RRB;;;AV706864;
C;171;1807840;15;20251222 01:09;1/882972;
D;171;1807840;15;20251222 01:09;P;;;;;;
D;171;1807840;15;20251222 01:09;P;;;;;;
D;171;1807840;15;20251222 01:09;V;;;;;;
B;171;1805336;16;20251222 01:09;;504;53;BAY ST;TWEED HEADS;2485;;;20251017;20251215;1530000;;R;RESIDENCE;19;;;;AV718369;
C;171;1805336;16;20251222 01:09;19/SP20856;
D;171;1805336;16;20251222 01:09;P;;;;;;
D;171;1805336;16;20251222 01:09;P;;;;;;
D;171;1805336;16;20251222 01:09;V;;;;;;
B;171;1805336;17;20251222 01:09;;504;53;BAY ST;TWEED HEADS;2485;;;20251017;20251215;1530000;;R;RESIDENCE;107;;;;AV718369;
C;171;1805336;17;20251222 01:09;107/SP20856;
D;171;1805336;17;20251222 01:09;P;;;;;;
D;171;1805336;17;20251222 01:09;P;;;;;;
D;171;1805336;17;20251222 01:09;V;;;;;;
B;171;1805610;18;20251222 01:09;;2;16;BEACH ST;KINGSCLIFF;2487;129;M;20251125;20251218;940000;;R;RESIDENCE;2;;;;AV733912;
C;171;1805610;18;20251222 01:09;2/SP39379;
D;171;1805610;18;20251222 01:09;P;;;;;;
D;171;1805610;18;20251222 01:09;P;;;;;;
D;171;1805610;18;20251222 01:09;V;;;;;;
B;171;1805799;19;20251222 01:09;;;33;BERYL ST;TWEED HEADS;2485;594.4;M;20251107;20251216;1650000;E2;R;RESIDENCE;;ECB;;;AV725183;
C;171;1805799;19;20251222 01:09;8/5/4043;
D;171;1805799;19;20251222 01:09;P;;;;;;
D;171;1805799;19;20251222 01:09;V;;;;;;
B;171;1809250;20;20251222 01:09;;;5;CHARLES ST;MURWILLUMBAH;2484;607;M;20251031;20251217;950000;R2;R;RESIDENCE;;AJR;;;AV728037;
C;171;1809250;20;20251222 01:09;17/21815;
D;171;1809250;20;20251222 01:09;P;;;;;;
D;171;1809250;20;20251222 01:09;V;;;;;;
B;171;1806957;21;20251222 01:09;;6;28;BOUNDARY ST;TWEED HEADS;2485;129.6;M;20251211;20251218;975000;;R;RESIDENCE;6;;;;AV736342;
C;171;1806957;21;20251222 01:09;6/SP5584;
D;171;1806957;21;20251222 01:09;P;;;;;;
D;171;1806957;21;20251222 01:09;P;;;;;;
