A;RTSALEDATA;002;20251222 01:08;VALNET;
B;002;4225309;1;20251222 01:08;;;132;BOATFALLS DR;CLARENCE TOWN;2321;9992;M;20251027;20251212;1125000;R5;R;RESIDENCE;;ABC;;;AV709653;
C;002;4225309;1;20251222 01:08;147/1247268;
D;002;4225309;1;20251222 01:08;P;;;;;;
D;002;4225309;1;20251222 01:08;P;;;;;;
D;002;4225309;1;20251222 01:08;V;;;;;;
D;002;4225309;1;20251222 01:08;V;;;;;;
B;002;24779;2;20251222 01:08;;;19;ERRINGHI ST;CLARENCE TOWN;2321;1.043;H;20251118;20251212;950000;R5;R;RESIDENCE;;ABC;;;AV712517;
C;002;24779;2;20251222 01:08;37/262192;
D;002;24779;2;20251222 01:08;P;;;;;;
D;002;24779;2;20251222 01:08;V;;;;;;
B;002;22463;3;20251222 01:08;;;59;DURHAM RD;EAST GRESFORD;2311;1618.6;M;20251110;20251217;708000;RU5;R;RESIDENCE;;RAB;;;AV730687;
C;002;22463;3;20251222 01:08;15, 16/995908;
D;002;22463;3;20251222 01:08;P;;;;;;
D;002;22463;3;20251222 01:08;P;;;;;;
D;002;22463;3;20251222 01:08;V;;;;;;
D;002;22463;3;20251222 01:08;V;;;;;;
B;002;25102;4;20251222 01:08;;;731;GLEN WILLIAM RD;GLEN WILLIAM;2321;10.74;H;20251107;20251215;1535000;RU1;R;RESIDENCE;;RAG;;;AV716833;
C;002;25102;4;20251222 01:08;421/736501;
D;002;25102;4;20251222 01:08;P;;;;;;
D;002;25102;4;20251222 01:08;P;;;;;;
D;002;25102;4;20251222 01:08;P;;;;;;
D;002;25102;4;20251222 01:08;P;;;;;;
D;002;25102;4;20251222 01:08;V;;;;;;
D;002;25102;4;20251222 01:08;V;;;;;;
B;002;22590;5;20251222 01:08;;;767;GRESFORD RD;VACY;2421;1201;M;20251124;20251217;430000;RU5;R;RESIDENCE;;RAB;;;AV728769;
C;002;22590;5;20251222 01:08;9/15187;
D;002;22590;5;20251222 01:08;P;;;;;;
D;002;22590;5;20251222 01:08;V;;;;;;
B;002;23630;6;20251222 01:08;;;320;FISHERS HILL RD;FISHERS HILL;2421;29.8;H;20251126;20251217;1260000;RU1;R;RESIDENCE;;RAG;;;AV729814;
C;002;23630;6;20251222 01:08;30/834452;
D;002;23630;6;20251222 01:08;P;;;;;;
D;002;23630;6;20251222 01:08;P;;;;;;
D;002;23630;6;20251222 01:08;V;;;;;;
D;002;23630;6;20251222 01:08;V;;;;;;
B;002;21173;7;20251222 01:08;;;67;RUSSELL ST;CLARENCE TOWN;2321;1062;M;20251118;20251212;820000;R1;R;RESIDENCE;;AAB;;;AV712456;
C;002;21173;7;20251222 01:08;20/868245;
D;002;21173;7;20251222 01:08;P;;;;;;
D;002;21173;7;20251222 01:08;V;;;;;;
D;002;21173;7;20251222 01:08;V;;;;;;
B;002;21728;8;20251222 01:08;;;83;HOOKE ST;DUNGOG;2420;1214;M;20251104;20251212;900000;R1;R;RESIDENCE;;AAA;;;AV707222;
C;002;21728;8;20251222 01:08;1/996389;
D;002;21728;8;20251222 01:08;P;;;;;;
D;002;21728;8;20251222 01:08;P;;;;;;
D;002;21728;8;20251222 01:08;V;;;;;;
B;002;21902;9;20251222 01:08;;;64;LORD ST;DUNGOG;2420;632.3;M;20251112;20251218;700000;R1;R;RESIDENCE;;AAA;;;AV734132;
C;002;21902;9;20251222 01:08;1/995233;
D;002;21902;9;20251222 01:08;P;;;;;;
D;002;21902;9;20251222 01:08;P;;;;;;
D;002;21902;9;20251222 01:08;V;;;;;;
D;002;21902;9;20251222 01:08;V;;;;;;
B;002;3659109;10;20251222 01:08;;;34;ROYSETON AVE;CLARENCE TOWN;2321;1.411;H;20251104;20251216;1850000;R5;R;RESIDENCE;;ABC;;;AV722650;
C;002;3659109;10;20251222 01:08;4/1176703;
D;002;3659109;10;20251222 01:08;P;;;;;;
D;002;3659109;10;20251222 01:08;P;;;;;;
D;002;3659109;10;20251222 01:08;V;;;;;;
D;002;3659109;10;20251222 01:08;V;;;;;;
B;002;4467024;11;20251222 01:08;;;11;BURRAWANG CL;EAST GRESFORD;2311;1.001;H;20251127;20251217;1145000;R5;R;RESIDENCE;;ABA;;;AV728210;
C;002;4467024;11;20251222 01:08;14/1262027;
D;002;4467024;11;20251222 01:08;P;;;;;;
D;002;4467024;11;20251222 01:08;P;;;;;;
D;002;4467024;11;20251222 01:08;V;;;;;;
Z;63;11;11;39;
