A;RTSALEDATA;001;20251229 01:06;VALNET;
B;001;2918435;1;20251229 01:06;;;64;KENT ST;GRETA;2334;1075;M;20251118;20251222;920000;R2;R;RESIDENCE;;AAJ;;;AV752139;
C;001;2918435;1;20251229 01:06;25/C/5904;
D;001;2918435;1;20251229 01:06;P;;;;;;
D;001;2918435;1;20251229 01:06;V;;;;;;
B;001;2961990;2;20251229 01:06;;;27;VERDALE CL;ROTHBURY;2320;728;M;20250916;20251223;700000;SP3;V;VACANT LAND;;SAV;;;AV759154;
C;001;2961990;2;20251229 01:06;19/270292;
D;001;2961990;2;20251229 01:06;P;;;;;;
D;001;2961990;2;20251229 01:06;V;;;;;;
D;001;2961990;2;20251229 01:06;V;;;;;;
B;001;6031427;3;20251229 01:06;;;39;FRAME DR;ABERMAIN;2326;2002;M;20250620;20251219;575000;R5;V;VACANT LAND;;AAG;;;AV750450;
C;001;6031427;3;20251229 01:06;1/1302474;
D;001;6031427;3;20251229 01:06;P;;;;;;
D;001;6031427;3;20251229 01:06;P;;;;;;
D;001;6031427;3;20251229 01:06;V;;;;;;
B;001;6031432;4;20251229 01:06;;;52;LILLY PL;ABERMAIN;2326;2007;M;20250908;20251219;575000;R5;V;VACANT LAND;;AAG;;;AV744790;
C;001;6031432;4;20251229 01:06;3/1302474;
D;001;6031432;4;20251229 01:06;P;;;;;;
D;001;6031432;4;20251229 01:06;P;;;;;;
D;001;6031432;4;20251229 01:06;V;;;;;;
B;001;6031436;5;20251229 01:06;;;44;LILLY PL;ABERMAIN;2326;2000;M;20250108;20251223;580000;R5;V;VACANT LAND;;AAG;;;AV757190;
C;001;6031436;5;20251229 01:06;5/1302474;
D;001;6031436;5;20251229 01:06;P;;;;;;
D;001;6031436;5;20251229 01:06;V;;;;;;
B;001;6031440;6;20251229 01:06;;;40;LILLY PL;ABERMAIN;2326;2097;M;20251104;20251219;525000;R5;V;VACANT LAND;;AAG;;;AV743723;
C;001;6031440;6;20251229 01:06;7/1302474;
D;001;6031440;6;20251229 01:06;P;;;;;;
D;001;6031440;6;20251229 01:06;P;;;;;;
D;001;6031440;6;20251229 01:06;V;;;;;;
B;001;6031441;7;20251229 01:06;;;38;LILLY PL;ABERMAIN;2326;2003;M;20250501;20251223;510000;R5;R;RESIDENCE;;AAG;;;AV757923;
C;001;6031441;7;20251229 01:06;8/1302474;
D;001;6031441;7;20251229 01:06;P;;;;;;
D;001;6031441;7;20251229 01:06;P;;;;;;
D;001;6031441;7;20251229 01:06;V;;;;;;
B;001;6031442;8;20251229 01:06;;;39;LILLY PL;ABERMAIN;2326;2004;M;20251112;20251222;525000;R5;V;VACANT LAND;;AAG;;;AV752271;
C;001;6031442;8;20251229 01:06;9/1302474;
D;001;6031442;8;20251229 01:06;P;;;;;;
D;001;6031442;8;20251229 01:06;P;;;;;;
D;001;6031442;8;20251229 01:06;V;;;;;;
B;001;6031443;9;20251229 01:06;;;49;LILLY PL;ABERMAIN;2326;2011;M;20240529;20251223;600000;R5;V;VACANT LAND;;AAG;;;AV756822;
C;001;6031443;9;20251229 01:06;10/1302474;
D;001;6031443;9;20251229 01:06;P;;;;;;
D;001;6031443;9;20251229 01:06;P;;;;;;
D;001;6031443;9;20251229 01:06;V;;;;;;
B;001;4082;10;20251229 01:06;;;271;WOLLOMBI RD;BELLBIRD HEIGHTS;2325;735.81;M;20251121;20251219;800000;R2;R;RESIDENCE;;AAC;;;AV745969;
C;001;4082;10;20251229 01:06;17/12366;
D;001;4082;10;20251229 01:06;P;;;;;;
D;001;4082;10;20251229 01:06;V;;;;;;
D;001;4082;10;20251229 01:06;V;;;;;;
B;001;8705;11;20251229 01:06;;;23;VIEW ST;CESSNOCK;2325;809.4;M;20251121;20251219;810000;R3;R;RESIDENCE;;MAA;;;AV743756;
C;001;8705;11;20251229 01:06;23/19/11480;
D;001;8705;11;20251229 01:06;P;;;;;;
D;001;8705;11;20251229 01:06;V;;;;;;
B;001;6552;12;20251229 01:06;;;5;EDITH ST;CESSNOCK;2325;809.43;M;20251201;20251219;740000;R3;R;RESIDENCE;;MAA;;;AV742500;
C;001;6552;12;20251229 01:06;8/B/5015;
D;001;6552;12;20251229 01:06;P;;;;;;
D;001;6552;12;20251229 01:06;P;;;;;;
D;001;6552;12;20251229 01:06;V;;;;;;
B;001;2451;13;20251229 01:06;;;165;HARLE ST;ABERMAIN;2326;765.1;M;20251121;20251219;625000;R2;R;RESIDENCE;;AAM;;;AV746541;
C;001;2451;13;20251229 01:06;4/F/4748;
D;001;2451;13;20251229 01:06;P;;;;;;
D;001;2451;13;20251229 01:06;P;;;;;;
D;001;2451;13;20251229 01:06;V;;;;;;
B;001;645;14;20251229 01:06;;;14;EDGEWORTH ST;CESSNOCK;2325;556.4;M;20251128;20251219;660000;R3;R;RESIDENCE;;MAA;;;AV744537;
C;001;645;14;20251229 01:06;1/1067593;
D;001;645;14;20251229 01:06;P;;;;;;
D;001;645;14;20251229 01:06;V;;;;;;
D;001;645;14;20251229 01:06;V;;;;;;
B;001;2847;15;20251229 01:06;;;11;POST OFFICE LANE;ABERNETHY;2325;1012;M;20251119;20251219;565000;RU5;R;RESIDENCE;;RAB;;;AV748800;
C;001;2847;15;20251229 01:06;4/4/758005;
D;001;2847;15;20251229 01:06;P;;;;;;
D;001;2847;15;20251229 01:06;V;;;;;;
D;001;2847;15;20251229 01:06;V;;;;;;
B;001;7351;16;20251229 01:06;;;63;LOVE ST;CESSNOCK;2325;809.43;M;20251118;20251219;690000;R2;R;RESIDENCE;;AAB;;;AV747521;
C;001;7351;16;20251229 01:06;5/11/5442;
D;001;7351;16;20251229 01:06;P;;;;;;
D;001;7351;16;20251229 01:06;P;;;;;;
D;001;7351;16;20251229 01:06;V;;;;;;
B;001;16893;17;20251229 01:06;;;1214;LEGGETTS DR;MOUNT VINCENT;2323;1.997;H;20251112;20251219;1800000;RU2;R;RESIDENCE;;RAH;;;AV745202;
C;001;16893;17;20251229 01:06;292/1002693;
D;001;16893;17;20251229 01:06;P;;;;;;
D;001;16893;17;20251229 01:06;V;;;;;;
D;001;16893;17;20251229 01:06;V;;;;;;
B;001;17258;18;20251229 01:06;;;5;WILDERNESS RD;ROTHBURY;2320;8.139;H;20251125;20251219;2125000;RU4;R;RESIDENCE;;RAO;;;AV744845;
C;001;17258;18;20251229 01:06;501/805468;
D;001;17258;18;20251229 01:06;P;;;;;;
D;001;17258;18;20251229 01:06;P;;;;;;
D;001;17258;18;20251229 01:06;V;;;;;;
B;001;9716;19;20251229 01:06;;;41;WATER ST;GRETA;2334;746.5;M;20251114;20251219;850000;R2;R;RESIDENCE;;AAJ;;;AV745550;
C;001;9716;19;20251229 01:06;204/852037;
D;001;9716;19;20251229 01:06;P;;;;;;
D;001;9716;19;20251229 01:06;V;;;;;;
B;001;12566;20;20251229 01:06;;;4;NEILLY ST;KURRI KURRI;2327;588;M;20251113;20251219;735000;R2;R;RESIDENCE;;AAO;;;AV745566;
C;001;12566;20;20251229 01:06;9/43365;
D;001;12566;20;20251229 01:06;P;;;;;;
D;001;12566;20;20251229 01:06;P;;;;;;
D;001;12566;20;20251229 01:06;V;;;;;;
B;001;15424;21;20251229 01:06;;;29;NINTH ST;WESTON;2326;809.4;M;20251124;20251219;641000;R2;R;RESIDENCE;;AAN;;;AV743637;
C;001;15424;21;20251229 01:06;18/26/979187;
D;001;15424;21;20251229 01:06;P;;;;;;
D;001;15424;21;20251229 01:06;P;;;;;;
D;001;15424;21;20251229 01:06;V;;;;;;
B;001;18024;22;20251229 01:06;;;2;QUORROBOLONG RD;CESSNOCK;2325;1125;M;20251114;20251219;550000;RU2;R;RESIDENCE;;RAL;;;AV746494;
C;001;18024;22;20251229 01:06;502/755215;
D;001;18024;22;20251229 01:06;P;;;;;;
D;001;18024;22;20251229 01:06;V;;;;;;
B;001;9997;23;20251229 01:06;;;73;ADAMS ST;HEDDON GRETA;2321;809.4;M;20251117;20251219;817000;R2;R;RESIDENCE;;AAP;;;AV742196;
C;001;9997;23;20251229 01:06;14/10/3816;
D;001;9997;23;20251229 01:06;P;;;;;;
D;001;9997;23;20251229 01:06;P;;;;;;
D;001;9997;23;20251229 01:06;V;;;;;;
D;001;9997;23;20251229 01:06;V;;;;;;
B;001;11147;24;20251229 01:06;;;59;BOUNDARY ST;KURRI KURRI;2327;842.86;M;20251121;20251219;955000;R2;R;RESIDENCE;;AAO;;;AV749997;
C;001;11147;24;20251229 01:06;2/12408;
D;001;11147;24;20251229 01:06;P;;;;;;
D;001;11147;24;20251229 01:06;V;;;;;;
D;001;11147;24;20251229 01:06;V;;;;;;
D;001;11147;24;20251229 01:06;V;;;;;;
B;001;19921;25;20251229 01:06;;;63;CONEY CREEK LANE;QUORROBOLONG;2325;20.13;H;20251112;20251215;1750000;RU2;R;RESIDENCE;;RAI;;;AV716929;
C;001;19921;25;20251229 01:06;3/240664;
D;001;19921;25;20251229 01:06;P;;;;;;
D;001;19921;25;20251229 01:06;V;;;;;;
B;001;3029751;26;20251229 01:06;GOLDEN DOOR HEALTH RETREAT AND SPA ELYSI;18;165;THOMPSONS RD;POKOLBIN;2320;;;20251111;20251222;200000;;R;RESIDENCE;22;;;;AV752014;
C;001;3029751;26;20251229 01:06;22/SP71079;
D;001;3029751;26;20251229 01:06;P;;;;;;
D;001;3029751;26;20251229 01:06;V;;;;;;
B;001;3029751;27;20251229 01:06;GOLDEN DOOR HEALTH RETREAT AND SPA ELYSI;28;165;THOMPSONS RD;POKOLBIN;2320;;;20251212;20251219;292000;;R;RESIDENCE;32;;;;AV743613;
C;001;3029751;27;20251229 01:06;32/SP71079;
D;001;3029751;27;20251229 01:06;P;;;;;;
D;001;3029751;27;20251229 01:06;P;;;;;;
D;001;3029751;27;20251229 01:06;V;;;;;;
B;001;3559337;28;20251229 01:06;;;8;CORNISH ST;CESSNOCK;2325;695.6;M;20251216;20251219;705000;R2;R;RESIDENCE;;AAB;;;AV749828;
C;001;3559337;28;20251229 01:06;10/B/10101;
D;001;3559337;28;20251229 01:06;P;;;;;;
D;001;3559337;28;20251229 01:06;V;;;;;;
B;001;4131098;29;20251229 01:06;;;14;DIANELLA CRES;PAXTON;2325;858.8;M;20251121;20251219;765000;RU5;R;RESIDENCE;;RAB;;;AV748838;
C;001;4131098;29;20251229 01:06;127/1243665;
D;001;4131098;29;20251229 01:06;P;;;;;;
D;001;4131098;29;20251229 01:06;V;;;;;;
D;001;4131098;29;20251229 01:06;V;;;;;;
B;001;4557899;30;20251229 01:06;;;21;FLAGSTONE WAY;NORTH ROTHBURY;2335;230.4;M;20251107;20251219;250000;MU1;R;RESIDENCE;;MUR;;;AV741986;
C;001;4557899;30;20251229 01:06;217/1271509;
D;001;4557899;30;20251229 01:06;P;;;;;;
D;001;4557899;30;20251229 01:06;P;;;;;;
D;001;4557899;30;20251229 01:06;V;;;;;;
B;001;4549036;31;20251229 01:06;;;56;ACADEMY ST;NORTH ROTHBURY;2335;255;M;20251119;20251223;859000;MU1;R;RESIDENCE;;MUR;;;AV758121;
C;001;4549036;31;20251229 01:06;146/1271508;
D;001;4549036;31;20251229 01:06;P;;;;;;
D;001;4549036;31;20251229 01:06;V;;;;;;
B;001;4549038;32;20251229 01:06;;;52;ACADEMY ST;NORTH ROTHBURY;2335;255;M;20250925;20251222;849000;MU1;R;RESIDENCE;;MUR;;;AV753763;
C;001;4549038;32;20251229 01:06;148/1271508;
D;001;4549038;32;20251229 01:06;P;;;;;;
D;001;4549038;32;20251229 01:06;P;;;;;;
D;001;4549038;32;20251229 01:06;V;;;;;;
B;001;4596827;33;20251229 01:06;;;86;ABBOTSFORD ST;BELLBIRD;2325;595;M;20251127;20251219;393888;R2;R;RESIDENCE;;AAC;;;AV742003;
C;001;4596827;33;20251229 01:06;1014/1278222;
D;001;4596827;33;20251229 01:06;P;;;;;;
D;001;4596827;33;20251229 01:06;P;;;;;;
D;001;4596827;33;20251229 01:06;V;;;;;;
B;001;4596843;34;20251229 01:06;;;5;AROMA AVE;BELLBIRD;2325;648.1;M;20251121;20251219;428888;R2;V;VACANT LAND;;AAC;;;AV741256;
C;001;4596843;34;20251229 01:06;1030/1278222;
D;001;4596843;34;20251229 01:06;P;;;;;;
D;001;4596843;34;20251229 01:06;P;;;;;;
D;001;4596843;34;20251229 01:06;V;;;;;;
B;001;4612560;35;20251229 01:06;;;68;CAPHILLY PKWY;NORTH ROTHBURY;2335;300;M;20251117;20251222;330000;MU1;R;RESIDENCE;;MUR;;;AV753192;
C;001;4612560;35;20251229 01:06;219/1289937;
D;001;4612560;35;20251229 01:06;P;;;;;;
D;001;4612560;35;20251229 01:06;P;;;;;;
D;001;4612560;35;20251229 01:06;V;;;;;;
B;001;4586394;36;20251229 01:06;;;21;BRANDY WAY;BELLBIRD;2325;727.3;M;20251121;20251219;520888;R2;V;VACANT LAND;;AAC;;;AV747517;
C;001;4586394;36;20251229 01:06;528/1278223;
