A;RTSALEDATA;083;20251222 01:08;VALNET;
B;083;4218599;1;20251222 01:08;;;35;AUBURN ST;HUNTERS HILL;2110;761.6;M;20251119;20251218;6100000;R2;R;RESIDENCE;;EAH;;;AV738806;
C;083;4218599;1;20251222 01:08;1/1253157;
D;083;4218599;1;20251222 01:08;P;;;;;;
D;083;4218599;1;20251222 01:08;P;;;;;;
D;083;4218599;1;20251222 01:08;V;;;;;;
B;083;680232;2;20251222 01:08;;;55;HIGH ST;HUNTERS HILL;2110;473.7;M;20251108;20251212;3490000;R2;R;RESIDENCE;;EAH;;;AV708824;
C;083;680232;2;20251222 01:08;4/12286;
D;083;680232;2;20251222 01:08;P;;;;;;
D;083;680232;2;20251222 01:08;P;;;;;;
D;083;680232;2;20251222 01:08;V;;;;;;
B;083;678973;3;20251222 01:08;;;30 A;BLAXLAND ST;HUNTERS HILL;2110;379.4;M;20251030;20251212;3130000;R2;R;RESIDENCE;;EAH;;;AV707507;
C;083;678973;3;20251222 01:08;2/840378;
D;083;678973;3;20251222 01:08;P;;;;;;
D;083;678973;3;20251222 01:08;P;;;;;;
D;083;678973;3;20251222 01:08;V;;;;;;
D;083;678973;3;20251222 01:08;V;;;;;;
B;083;680893;4;20251222 01:08;;12;12;MARGARET ST;WOOLWICH;2110;602;M;20251023;20251216;835000;;R;RESIDENCE;19;;;;AV724170;
C;083;680893;4;20251222 01:08;19/SP1029;
D;083;680893;4;20251222 01:08;P;;;;;;
D;083;680893;4;20251222 01:08;V;;;;;;
D;083;680893;4;20251222 01:08;V;;;;;;
B;083;681352;5;20251222 01:08;;;13;WARUDA PL;HUNTLEYS COVE;2111;;;20251105;20251218;3950000;;R;RESIDENCE;50;;;;AV738808;
C;083;681352;5;20251222 01:08;50/SP62248;
D;083;681352;5;20251222 01:08;P;;;;;;
D;083;681352;5;20251222 01:08;V;;;;;;
B;083;681913;6;20251222 01:08;;;2;ROCHER AVE;HUNTERS HILL;2110;695.6;M;20251031;20251212;3860000;R2;R;RESIDENCE;;EAH;;;AV711752;
C;083;681913;6;20251222 01:08;1/224608;
D;083;681913;6;20251222 01:08;P;;;;;;
D;083;681913;6;20251222 01:08;V;;;;;;
D;083;681913;6;20251222 01:08;V;;;;;;
B;083;682133;7;20251222 01:08;;;111;RYDE RD;HUNTERS HILL;2110;471.4;M;20251115;20251215;3580000;R2;R;RESIDENCE;;EAH;;;AV714064;
C;083;682133;7;20251222 01:08;6/8490;
D;083;682133;7;20251222 01:08;P;;;;;;
D;083;682133;7;20251222 01:08;V;;;;;;
D;083;682133;7;20251222 01:08;V;;;;;;
B;083;679459;8;20251222 01:08;;10;15;DICK ST;HENLEY;2111;197;M;20250920;20251215;3030000;;R;RESIDENCE;10;;;;AV716942;
C;083;679459;8;20251222 01:08;10/SP65630;
D;083;679459;8;20251222 01:08;P;;;;;;
D;083;679459;8;20251222 01:08;P;;;;;;
D;083;679459;8;20251222 01:08;V;;;;;;
D;083;679459;8;20251222 01:08;V;;;;;;
B;083;4013137;9;20251222 01:08;;;94 A;HIGH ST;HUNTERS HILL;2110;;;20251105;20251215;3500000;;R;RESIDENCE;1;;;;AV714228;
C;083;4013137;9;20251222 01:08;1/SP92412;
D;083;4013137;9;20251222 01:08;P;;;;;;
D;083;4013137;9;20251222 01:08;V;;;;;;
D;083;4013137;9;20251222 01:08;V;;;;;;
Z;48;9;9;28;
