A;RTSALEDATA;247;20251229 01:08;VALNET;
B;247;2657759;1;20251229 01:08;;;19;BARWAN ST;NARRABRI;2390;512.2;M;20251022;20251224;440000;E1;R;RESIDENCE;;ELN;;;AV760739;
C;247;2657759;1;20251229 01:08;Y/322087;
D;247;2657759;1;20251229 01:08;P;;;;;;
D;247;2657759;1;20251229 01:08;V;;;;;;
B;247;2658620;2;20251229 01:08;;;27;GOOBAR ST;NARRABRI;2390;1012;M;20251009;20251120;332500;R1;R;RESIDENCE;;AND;;;AV630676;
C;247;2658620;2;20251229 01:08;10/867864;
D;247;2658620;2;20251229 01:08;P;;;;;;
D;247;2658620;2;20251229 01:08;V;;;;;;
B;247;2658919;3;20251229 01:08;;9;7;JENKINS ST;NARRABRI;2390;;;20251203;20251219;260000;;R;RESIDENCE;9;;;;AV744516;
C;247;2658919;3;20251229 01:08;9/SP30481;
D;247;2658919;3;20251229 01:08;P;;;;;;
D;247;2658919;3;20251229 01:08;V;;;;;;
D;247;2658919;3;20251229 01:08;V;;;;;;
B;247;2659063;4;20251229 01:08;;;26;LLOYD ST;NARRABRI;2390;1012;M;20251216;20251222;520000;R1;R;RESIDENCE;;ANA;;;AV754091;
C;247;2659063;4;20251229 01:08;1/959029;
D;247;2659063;4;20251229 01:08;P;;;;;;
D;247;2659063;4;20251229 01:08;P;;;;;;
D;247;2659063;4;20251229 01:08;V;;;;;;
B;247;2659441;5;20251229 01:08;;;37;NAMOI ST;NARRABRI;2390;7.805;H;20251124;20251223;580000;RU1;R;RESIDENCE;;RNF;;;AV759855;
C;247;2659441;5;20251229 01:08;1/119994;
D;247;2659441;5;20251229 01:08;P;;;;;;
D;247;2659441;5;20251229 01:08;V;;;;;;
B;247;2660085;6;20251229 01:08;;;5;WANDI PL;NARRABRI;2390;1798;M;20251210;20251219;972000;R1;R;RESIDENCE;;ANC;;;AV749272;
C;247;2660085;6;20251229 01:08;271/855525;
D;247;2660085;6;20251229 01:08;P;;;;;;
D;247;2660085;6;20251229 01:08;V;;;;;;
B;247;4460973;7;20251229 01:08;;;3983;GRAIN VALLEY RD;BOGGABRI;2382;100.6;H;20251213;20251223;1010000;RU1;3;FARM;;RRC;;;AV757052;
C;247;4460973;7;20251229 01:08;1/1277737;
D;247;4460973;7;20251229 01:08;P;;;;;;
D;247;4460973;7;20251229 01:08;V;;;;;;
Z;32;7;7;16;
