A;RTSALEDATA;010;20251229 01:06;VALNET;
B;010;2960957;1;20251229 01:06;;4;15;KRAIT CL;NELSON BAY;2315;;;20251117;20251222;1130000;;R;RESIDENCE;4;;;;AV752774;
C;010;2960957;1;20251229 01:06;4/SP69254;
D;010;2960957;1;20251229 01:06;P;;;;;;
D;010;2960957;1;20251229 01:06;P;;;;;;
D;010;2960957;1;20251229 01:06;V;;;;;;
D;010;2960957;1;20251229 01:06;V;;;;;;
B;010;2984520;2;20251229 01:06;;;42 A;ALBACORE DR;CORLETTE;2315;355.6;M;20251118;20251219;1000000;R2;R;RESIDENCE;;AAE;;;AV750044;
C;010;2984520;2;20251229 01:06;2/1052276;
D;010;2984520;2;20251229 01:06;P;;;;;;
D;010;2984520;2;20251229 01:06;V;;;;;;
B;010;6034515;3;20251229 01:06;;;10;LONGWORTH RD;KARUAH;2324;500;M;20251113;20251219;280000;;R;RESIDENCE;;;;;AV746656;
C;010;6034515;3;20251229 01:06;305/1318841;
D;010;6034515;3;20251229 01:06;P;;;;;;
D;010;6034515;3;20251229 01:06;P;;;;;;
D;010;6034515;3;20251229 01:06;V;;;;;;
D;010;6034515;3;20251229 01:06;V;;;;;;
D;010;6034515;3;20251229 01:06;V;;;;;;
B;010;3014584;4;20251229 01:06;THE GIBBERS;11;4;BLANCH ST;LEMON TREE PASSAGE;2319;;;20251117;20251219;550000;;R;RESIDENCE;11;;;;AV741677;
C;010;3014584;4;20251229 01:06;11/SP46224;
D;010;3014584;4;20251229 01:06;P;;;;;;
D;010;3014584;4;20251229 01:06;P;;;;;;
D;010;3014584;4;20251229 01:06;V;;;;;;
B;010;3143603;5;20251229 01:06;;5;18;KURRAWA CL;NELSON BAY;2315;;;20251118;20251219;2425000;;R;RESIDENCE;5;;;;AV740998;
C;010;3143603;5;20251229 01:06;5/SP74160;
D;010;3143603;5;20251229 01:06;P;;;;;;
D;010;3143603;5;20251229 01:06;V;;;;;;
D;010;3143603;5;20251229 01:06;V;;;;;;
B;010;263597;6;20251229 01:06;;;4;MARGARET ST;ANNA BAY;2316;550.1;M;20251113;20251219;815000;R2;R;RESIDENCE;;AAN;;;AV741019;
C;010;263597;6;20251229 01:06;394/13134;
D;010;263597;6;20251229 01:06;P;;;;;;
D;010;263597;6;20251229 01:06;P;;;;;;
D;010;263597;6;20251229 01:06;V;;;;;;
D;010;263597;6;20251229 01:06;V;;;;;;
D;010;263597;6;20251229 01:06;V;;;;;;
B;010;267670;7;20251229 01:06;;;20;LENTARA ST;FINGAL BAY;2315;505.9;M;20251203;20251219;1625000;R2;V;VACANT LAND;;AAA;;;AV747637;
C;010;267670;7;20251229 01:06;11/240953;
D;010;267670;7;20251229 01:06;P;;;;;;
D;010;267670;7;20251229 01:06;P;;;;;;
D;010;267670;7;20251229 01:06;V;;;;;;
D;010;267670;7;20251229 01:06;V;;;;;;
B;010;272990;8;20251229 01:06;;5;49;MAGNUS ST;NELSON BAY;2315;;;20251113;20251218;660000;;R;RESIDENCE;5;;;;AV735754;
C;010;272990;8;20251229 01:06;5/SP12872;
D;010;272990;8;20251229 01:06;P;;;;;;
D;010;272990;8;20251229 01:06;P;;;;;;
D;010;272990;8;20251229 01:06;V;;;;;;
B;010;272990;9;20251229 01:06;;20;49;MAGNUS ST;NELSON BAY;2315;;;20251113;20251218;660000;;R;RESIDENCE;20;;;;AV735754;
C;010;272990;9;20251229 01:06;20/SP12872;
D;010;272990;9;20251229 01:06;P;;;;;;
D;010;272990;9;20251229 01:06;P;;;;;;
D;010;272990;9;20251229 01:06;V;;;;;;
B;010;270969;10;20251229 01:06;;;110;BAGNALL BEACH RD;CORLETTE;2315;643.4;M;20251115;20251222;1170000;R2;R;RESIDENCE;;AAE;;;AV756142;
C;010;270969;10;20251229 01:06;749/873006;
D;010;270969;10;20251229 01:06;P;;;;;;
D;010;270969;10;20251229 01:06;V;;;;;;
D;010;270969;10;20251229 01:06;V;;;;;;
B;010;265797;11;20251229 01:06;;;18;KARWIN RD;MEDOWIE;2318;4302;M;20251111;20251219;1020000;R5;R;RESIDENCE;;ABB;;;AV747745;
C;010;265797;11;20251229 01:06;1413/603667;
D;010;265797;11;20251229 01:06;P;;;;;;
D;010;265797;11;20251229 01:06;V;;;;;;
D;010;265797;11;20251229 01:06;V;;;;;;
B;010;271566;12;20251229 01:06;;;15;DONALD ST;NELSON BAY;2315;887.8;M;20251105;20251215;2530000;R3;V;VACANT LAND;;MAB;;;AV720209;
C;010;271566;12;20251229 01:06;54/15998;
D;010;271566;12;20251229 01:06;P;;;;;;
D;010;271566;12;20251229 01:06;V;;;;;;
B;010;271567;13;20251229 01:06;;;17;DONALD ST;NELSON BAY;2315;887.8;M;20251105;20251215;2530000;R3;V;VACANT LAND;;MAB;;;AV720209;
C;010;271567;13;20251229 01:06;55/15998;
D;010;271567;13;20251229 01:06;P;;;;;;
D;010;271567;13;20251229 01:06;V;;;;;;
B;010;269168;14;20251229 01:06;;;13;ELIZABETH AVE;LEMON TREE PASSAGE;2319;556.4;M;20251127;20251219;710000;R2;R;RESIDENCE;;AAP;;;AV742045;
C;010;269168;14;20251229 01:06;78/229011;
D;010;269168;14;20251229 01:06;P;;;;;;
D;010;269168;14;20251229 01:06;P;;;;;;
D;010;269168;14;20251229 01:06;V;;;;;;
D;010;269168;14;20251229 01:06;V;;;;;;
B;010;269600;15;20251229 01:06;;;4;JOHN PDE;LEMON TREE PASSAGE;2319;600.7;M;20251124;20251222;710000;R2;R;RESIDENCE;;AAP;;;AV753873;
C;010;269600;15;20251229 01:06;50/223671;
D;010;269600;15;20251229 01:06;P;;;;;;
D;010;269600;15;20251229 01:06;P;;;;;;
D;010;269600;15;20251229 01:06;V;;;;;;
B;010;274992;16;20251229 01:06;;1;9;WALLAWA RD;NELSON BAY;2315;;;20251211;20251219;1100000;;R;RESIDENCE;1;;;;AV742470;
C;010;274992;16;20251229 01:06;1/SP20270;
D;010;274992;16;20251229 01:06;P;;;;;;
D;010;274992;16;20251229 01:06;P;;;;;;
D;010;274992;16;20251229 01:06;V;;;;;;
D;010;274992;16;20251229 01:06;V;;;;;;
B;010;275119;17;20251229 01:06;;3;8;WEATHERLY CL;NELSON BAY;2315;;;20251117;20251222;1100000;;R;RESIDENCE;3;;;;AV753605;
C;010;275119;17;20251229 01:06;3/SP38012;
D;010;275119;17;20251229 01:06;P;;;;;;
D;010;275119;17;20251229 01:06;V;;;;;;
D;010;275119;17;20251229 01:06;V;;;;;;
B;010;281753;18;20251229 01:06;;7;51;RONALD AVE;SHOAL BAY;2315;;;20251115;20251222;1230000;;R;RESIDENCE;7;;;;AV753442;
C;010;281753;18;20251229 01:06;7/SP8015;
D;010;281753;18;20251229 01:06;P;;;;;;
D;010;281753;18;20251229 01:06;P;;;;;;
D;010;281753;18;20251229 01:06;V;;;;;;
D;010;281753;18;20251229 01:06;V;;;;;;
B;010;284355;19;20251229 01:06;;9;1;MITCHELL ST;SOLDIERS POINT;2317;;;20251114;20251219;730000;;R;RESIDENCE;9;;;;AV746076;
C;010;284355;19;20251229 01:06;9/SP17261;
D;010;284355;19;20251229 01:06;P;;;;;;
D;010;284355;19;20251229 01:06;V;;;;;;
B;010;279141;20;20251229 01:06;;;31;ADELAIDE ST;RAYMOND TERRACE;2324;512.2;M;20251121;20251219;571000;R2;R;RESIDENCE;;ABE;;;AV751285;
C;010;279141;20;20251229 01:06;1/31817;
D;010;279141;20;20251229 01:06;P;;;;;;
D;010;279141;20;20251229 01:06;V;;;;;;
B;010;276556;21;20251229 01:06;;;59;CLYDE CCT;RAYMOND TERRACE;2324;700.5;M;20251201;20251219;755000;R2;R;RESIDENCE;;ABE;;;AV745075;
C;010;276556;21;20251229 01:06;32/263872;
D;010;276556;21;20251229 01:06;P;;;;;;
D;010;276556;21;20251229 01:06;V;;;;;;
D;010;276556;21;20251229 01:06;V;;;;;;
B;010;281994;22;20251229 01:06;;14;25;SHOAL BAY RD;SHOAL BAY;2315;;;20251107;20251222;880000;;R;RESIDENCE;14;;;;AV753089;
C;010;281994;22;20251229 01:06;14/SP10173;
D;010;281994;22;20251229 01:06;P;;;;;;
D;010;281994;22;20251229 01:06;P;;;;;;
D;010;281994;22;20251229 01:06;V;;;;;;
D;010;281994;22;20251229 01:06;V;;;;;;
B;010;284686;23;20251229 01:06;;2;13;REDMAN PL;SOLDIERS POINT;2317;;;20251107;20251219;875000;;R;RESIDENCE;2;;;;AV744667;
C;010;284686;23;20251229 01:06;2/SP54698;
D;010;284686;23;20251229 01:06;P;;;;;;
D;010;284686;23;20251229 01:06;P;;;;;;
D;010;284686;23;20251229 01:06;V;;;;;;
B;010;282156;24;20251229 01:06;;;82;TOMAREE RD;SHOAL BAY;2315;834.7;M;20251118;20251219;1450000;R2;R;RESIDENCE;;AAB;;;AV750041;
C;010;282156;24;20251229 01:06;309/24131;
