A;RTSALEDATA;255;20251222 01:10;VALNET;
B;255;3484981;1;20251222 01:10;;;17;WENTWORTH ST;WENTWORTH;2648;720;M;20251107;20251215;545000;RU5;R;RESIDENCE;;AL1;;;AV717700;
C;255;3484981;1;20251222 01:10;2/1142808;
D;255;3484981;1;20251222 01:10;P;;;;;;
D;255;3484981;1;20251222 01:10;V;;;;;;
D;255;3484981;1;20251222 01:10;V;;;;;;
B;255;4228905;2;20251222 01:10;;;12;WILLIAM ST;GOL GOL;2738;662;M;20251031;20251218;602000;RU5;R;RESIDENCE;;AV1;;;AV738894;
C;255;4228905;2;20251222 01:10;3/1251938;
D;255;4228905;2;20251222 01:10;P;;;;;;
D;255;4228905;2;20251222 01:10;V;;;;;;
D;255;4228905;2;20251222 01:10;V;;;;;;
B;255;6026458;3;20251222 01:10;;;;POMONA RD;WENTWORTH;2648;5.1;H;20250820;20251218;245000;C4;V;VACANT LAND;;RC4;;;AV737794;
C;255;6026458;3;20251222 01:10;17/1319104;
D;255;6026458;3;20251222 01:10;P;;;;;;
D;255;6026458;3;20251222 01:10;P;;;;;;
D;255;6026458;3;20251222 01:10;V;;;;;;
B;255;6026459;4;20251222 01:10;;;;POMONA RD;WENTWORTH;2648;5.11;H;20250619;20251215;245000;C4;V;VACANT LAND;;RC4;;;AV715396;
C;255;6026459;4;20251222 01:10;18/1319104;
D;255;6026459;4;20251222 01:10;P;;;;;;
D;255;6026459;4;20251222 01:10;P;;;;;;
D;255;6026459;4;20251222 01:10;V;;;;;;
B;255;4614774;5;20251222 01:10;;;;WOOLSHED DR;WENTWORTH;2648;1210;M;20251010;20251212;165000;RU5;V;VACANT LAND;;AL1;;;AV710333;
C;255;4614774;5;20251222 01:10;9/1297691;
D;255;4614774;5;20251222 01:10;P;;;;;;
D;255;4614774;5;20251222 01:10;P;;;;;;
D;255;4614774;5;20251222 01:10;V;;;;;;
D;255;4614774;5;20251222 01:10;V;;;;;;
B;255;4573868;6;20251222 01:10;;;4;CIELO CT;GOL GOL;2738;1576;M;20251201;20251218;220000;RU5;R;RESIDENCE;;AV1;;;AV740185;
C;255;4573868;6;20251222 01:10;18/1300407;
D;255;4573868;6;20251222 01:10;P;;;;;;
D;255;4573868;6;20251222 01:10;V;;;;;;
B;255;4508406;7;20251222 01:10;;;7;WOODSIDE DR;GOL GOL;2738;927;M;20251111;20251212;210000;RU5;V;VACANT LAND;;AV1;;;AV706445;
C;255;4508406;7;20251222 01:10;17/1298329;
D;255;4508406;7;20251222 01:10;P;;;;;;
D;255;4508406;7;20251222 01:10;V;;;;;;
B;255;4508415;8;20251222 01:10;;;11;WOODSIDE DR;GOL GOL;2738;927;M;20251112;20251212;895000;RU5;R;RESIDENCE;;AV1;;;AV713214;
C;255;4508415;8;20251222 01:10;26/1298329;
D;255;4508415;8;20251222 01:10;P;;;;;;
D;255;4508415;8;20251222 01:10;P;;;;;;
D;255;4508415;8;20251222 01:10;V;;;;;;
B;255;4533166;9;20251222 01:10;;;25;MELALEUCA ST;BURONGA;2739;913;M;20251119;20251218;193000;RU5;R;RESIDENCE;;AA1;;;AV737715;
C;255;4533166;9;20251222 01:10;8/1300121;
D;255;4533166;9;20251222 01:10;P;;;;;;
D;255;4533166;9;20251222 01:10;P;;;;;;
D;255;4533166;9;20251222 01:10;V;;;;;;
B;255;2685840;10;20251222 01:10;;;57;PITMAN AVE;BURONGA;2739;4386;M;20251114;20251215;727000;RU5;R;RESIDENCE;;AA1;;;AV714946;
C;255;2685840;10;20251222 01:10;2/840576;
D;255;2685840;10;20251222 01:10;P;;;;;;
D;255;2685840;10;20251222 01:10;P;;;;;;
D;255;2685840;10;20251222 01:10;V;;;;;;
B;255;2686050;11;20251222 01:10;;;57;SUMMER DR;BURONGA;2739;882;M;20251113;20251215;597000;RU5;R;RESIDENCE;;AA1;;;AV718608;
C;255;2686050;11;20251222 01:10;22/1005640;
D;255;2686050;11;20251222 01:10;P;;;;;;
D;255;2686050;11;20251222 01:10;P;;;;;;
D;255;2686050;11;20251222 01:10;V;;;;;;
B;255;2686218;12;20251222 01:10;;;16;MITCHELL AVE;DARETON;2717;948.5;M;20251117;20251217;300000;RU5;R;RESIDENCE;;AJ1;;;AV727962;
C;255;2686218;12;20251222 01:10;3/89959;
D;255;2686218;12;20251222 01:10;P;;;;;;
D;255;2686218;12;20251222 01:10;V;;;;;;
D;255;2686218;12;20251222 01:10;V;;;;;;
B;255;2687537;13;20251222 01:10;;;13;JACARANDA RD;COOMEALLA;2717;6832;M;20251202;20251217;440000;RU4;R;RESIDENCE;;AH2;;;AV730679;
C;255;2687537;13;20251222 01:10;1080/43249;
D;255;2687537;13;20251222 01:10;P;;;;;;
D;255;2687537;13;20251222 01:10;P;;;;;;
D;255;2687537;13;20251222 01:10;V;;;;;;
D;255;2687537;13;20251222 01:10;V;;;;;;
Z;67;13;13;39;
