A;RTSALEDATA;217;20251222 01:10;VALNET;
B;217;3470988;1;20251222 01:10;;;23;DELAWARE ST;SPRING FARM;2570;550;M;20251102;20251215;1265000;R1;R;RESIDENCE;;EAA;;;AV716412;
C;217;3470988;1;20251222 01:10;2138/1135488;
D;217;3470988;1;20251222 01:10;P;;;;;;
D;217;3470988;1;20251222 01:10;P;;;;;;
D;217;3470988;1;20251222 01:10;V;;;;;;
D;217;3470988;1;20251222 01:10;V;;;;;;
B;217;4146340;2;20251222 01:10;;;20;BURGMANN ST;ORAN PARK;2570;300.3;M;20251109;20251215;1090000;R1;R;RESIDENCE;;GCA;;;AV716896;
C;217;4146340;2;20251222 01:10;9662/1225754;
D;217;4146340;2;20251222 01:10;P;;;;;;
D;217;4146340;2;20251222 01:10;P;;;;;;
D;217;4146340;2;20251222 01:10;V;;;;;;
D;217;4146340;2;20251222 01:10;V;;;;;;
B;217;4169914;3;20251222 01:10;;;24;BLUESTONE AVE;GLEDSWOOD HILLS;2557;465;M;20251016;20251218;1550000;R1;R;RESIDENCE;;GHN;;;AV739786;
C;217;4169914;3;20251222 01:10;279/1230815;
D;217;4169914;3;20251222 01:10;P;;;;;;
D;217;4169914;3;20251222 01:10;V;;;;;;
D;217;4169914;3;20251222 01:10;V;;;;;;
B;217;4192983;4;20251222 01:10;;;5;WISTERIA RISE;COBBITTY;2570;450;M;20250927;20251212;1290000;R1;R;RESIDENCE;;COB;;;AV708983;
C;217;4192983;4;20251222 01:10;734/1231306;
D;217;4192983;4;20251222 01:10;P;;;;;;
D;217;4192983;4;20251222 01:10;P;;;;;;
D;217;4192983;4;20251222 01:10;V;;;;;;
D;217;4192983;4;20251222 01:10;V;;;;;;
B;217;4168289;5;20251222 01:10;;;60;FIREWHEEL CCT;GREGORY HILLS;2557;280;M;20250916;20251215;1116000;;R;RESIDENCE;1;;;;AV718100;
C;217;4168289;5;20251222 01:10;1/SP97015;
D;217;4168289;5;20251222 01:10;P;;;;;;
D;217;4168289;5;20251222 01:10;P;;;;;;
D;217;4168289;5;20251222 01:10;V;;;;;;
B;217;4268914;6;20251222 01:10;;;20;MAYFIELD PL;GLEDSWOOD HILLS;2557;5489;M;20251216;20251218;550000;R5;R;RESIDENCE;;RAA;;;AV733936;
C;217;4268914;6;20251222 01:10;1/1237308;
D;217;4268914;6;20251222 01:10;P;;;;;;
D;217;4268914;6;20251222 01:10;P;;;;;;
D;217;4268914;6;20251222 01:10;V;;;;;;
D;217;4268914;6;20251222 01:10;V;;;;;;
B;217;4268915;7;20251222 01:10;;;18;MAYFIELD PL;GLEDSWOOD HILLS;2557;4000;M;20251216;20251218;420000;R5;V;VACANT LAND;;RAA;;;AV733989;
C;217;4268915;7;20251222 01:10;2/1237308;
D;217;4268915;7;20251222 01:10;P;;;;;;
D;217;4268915;7;20251222 01:10;P;;;;;;
D;217;4268915;7;20251222 01:10;V;;;;;;
D;217;4268915;7;20251222 01:10;V;;;;;;
B;217;4268916;8;20251222 01:10;;;16;MAYFIELD PL;GLEDSWOOD HILLS;2557;4003;M;20251216;20251218;420000;R5;V;VACANT LAND;;RAA;;;AV733960;
C;217;4268916;8;20251222 01:10;3/1237308;
D;217;4268916;8;20251222 01:10;P;;;;;;
D;217;4268916;8;20251222 01:10;P;;;;;;
D;217;4268916;8;20251222 01:10;V;;;;;;
D;217;4268916;8;20251222 01:10;V;;;;;;
B;217;4230635;9;20251222 01:10;;;58 A;EWING LOOP;ORAN PARK;2570;350;M;20251201;20251215;1050000;R1;R;RESIDENCE;;GCA;;;AV714820;
C;217;4230635;9;20251222 01:10;1/1249155;
D;217;4230635;9;20251222 01:10;P;;;;;;
D;217;4230635;9;20251222 01:10;P;;;;;;
D;217;4230635;9;20251222 01:10;V;;;;;;
B;217;4209646;10;20251222 01:10;;;14;CABALLO ST;GLEDSWOOD HILLS;2557;476.1;M;20251016;20251218;1490000;R1;R;RESIDENCE;;GHS;;;AV739330;
C;217;4209646;10;20251222 01:10;4141/1243919;
D;217;4209646;10;20251222 01:10;P;;;;;;
D;217;4209646;10;20251222 01:10;V;;;;;;
D;217;4209646;10;20251222 01:10;V;;;;;;
B;217;4219583;11;20251222 01:10;;;19;CUTHBERT ST;SPRING FARM;2570;300;M;20251211;20251215;333333;R1;R;RESIDENCE;;EAA;;;AV720471;
C;217;4219583;11;20251222 01:10;7150/1248065;
D;217;4219583;11;20251222 01:10;P;;;;;;
D;217;4219583;11;20251222 01:10;P;;;;;;
D;217;4219583;11;20251222 01:10;V;;;;;;
D;217;4219583;11;20251222 01:10;V;;;;;;
D;217;4219583;11;20251222 01:10;V;;;;;;
B;217;4162831;12;20251222 01:10;;;3;STERN RD;SPRING FARM;2570;390;M;20251112;20251217;1080000;R1;R;RESIDENCE;;EAA;;;AV731363;
C;217;4162831;12;20251222 01:10;4504/1221504;
D;217;4162831;12;20251222 01:10;P;;;;;;
D;217;4162831;12;20251222 01:10;P;;;;;;
D;217;4162831;12;20251222 01:10;V;;;;;;
B;217;6029107;13;20251222 01:10;;;23;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20240918;20251212;682000;R2;V;VACANT LAND;;LEW;;;AV710972;
C;217;6029107;13;20251222 01:10;2/1305236;
D;217;6029107;13;20251222 01:10;P;;;;;;
D;217;6029107;13;20251222 01:10;P;;;;;;
D;217;6029107;13;20251222 01:10;V;;;;;;
B;217;6029121;14;20251222 01:10;;;44;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20250510;20251217;725000;R2;R;RESIDENCE;;LEW;;;AV727453;
C;217;6029121;14;20251222 01:10;16/1305236;
D;217;6029121;14;20251222 01:10;P;;;;;;
D;217;6029121;14;20251222 01:10;P;;;;;;
D;217;6029121;14;20251222 01:10;V;;;;;;
B;217;6029128;15;20251222 01:10;;;58;LEATHERWOOD AVE;LEPPINGTON;2179;300;M;20251119;20251212;725000;R2;V;VACANT LAND;;LEW;;;AV710951;
C;217;6029128;15;20251222 01:10;23/1305236;
D;217;6029128;15;20251222 01:10;P;;;;;;
D;217;6029128;15;20251222 01:10;P;;;;;;
D;217;6029128;15;20251222 01:10;V;;;;;;
B;217;6029146;16;20251222 01:10;;;9;LURIE CL;LEPPINGTON;2179;382.9;M;20251112;20251212;851400;R2;R;RESIDENCE;;LEW;;;AV708806;
C;217;6029146;16;20251222 01:10;41/1305236;
D;217;6029146;16;20251222 01:10;P;;;;;;
D;217;6029146;16;20251222 01:10;P;;;;;;
D;217;6029146;16;20251222 01:10;P;;;;;;
D;217;6029146;16;20251222 01:10;V;;;;;;
B;217;6029153;17;20251222 01:10;;;4;MALLOW AVE;LEPPINGTON;2179;300;M;20240628;20251212;720000;R2;V;VACANT LAND;;LEW;;;AV711827;
C;217;6029153;17;20251222 01:10;48/1305236;
D;217;6029153;17;20251222 01:10;P;;;;;;
D;217;6029153;17;20251222 01:10;V;;;;;;
B;217;6029155;18;20251222 01:10;;;8;MALLOW AVE;LEPPINGTON;2179;300.6;M;20241002;20251212;741000;R2;V;VACANT LAND;;LEW;;;AV712513;
C;217;6029155;18;20251222 01:10;50/1305236;
D;217;6029155;18;20251222 01:10;P;;;;;;
D;217;6029155;18;20251222 01:10;V;;;;;;
B;217;6029156;19;20251222 01:10;;;31;LEATHERWOOD AVE;LEPPINGTON;2179;308.8;M;20251013;20251212;700000;R2;R;RESIDENCE;;LEW;;;AV706833;
C;217;6029156;19;20251222 01:10;51/1305236;
D;217;6029156;19;20251222 01:10;P;;;;;;
D;217;6029156;19;20251222 01:10;P;;;;;;
D;217;6029156;19;20251222 01:10;V;;;;;;
B;217;6029160;20;20251222 01:10;;;39;LEATHERWOOD AVE;LEPPINGTON;2179;300.2;M;20251114;20251212;705000;R2;V;VACANT LAND;;LEW;;;AV711845;
C;217;6029160;20;20251222 01:10;55/1305236;
D;217;6029160;20;20251222 01:10;P;;;;;;
D;217;6029160;20;20251222 01:10;P;;;;;;
D;217;6029160;20;20251222 01:10;V;;;;;;
B;217;6031468;21;20251222 01:10;;;7;ATHENS ST;GREGORY HILLS;2557;305;M;20240912;20251218;585000;;V;VACANT LAND;;;;;AV737827;
C;217;6031468;21;20251222 01:10;310/1300185;
D;217;6031468;21;20251222 01:10;P;;;;;;
D;217;6031468;21;20251222 01:10;P;;;;;;
D;217;6031468;21;20251222 01:10;V;;;;;;
B;217;6031484;22;20251222 01:10;;;11;STANDISH AVE;GREGORY HILLS;2557;320;M;20251031;20251216;610000;;V;VACANT LAND;;;;;AV725422;
C;217;6031484;22;20251222 01:10;324/1300185;
D;217;6031484;22;20251222 01:10;P;;;;;;
D;217;6031484;22;20251222 01:10;P;;;;;;
D;217;6031484;22;20251222 01:10;V;;;;;;
B;217;6031487;23;20251222 01:10;;;7;STANDISH AVE;GREGORY HILLS;2557;320;M;20251119;20251218;610000;;V;VACANT LAND;;;;;AV737478;
C;217;6031487;23;20251222 01:10;326/1300185;
D;217;6031487;23;20251222 01:10;P;;;;;;
D;217;6031487;23;20251222 01:10;P;;;;;;
D;217;6031487;23;20251222 01:10;V;;;;;;
