A;RTSALEDATA;137;20251229 01:07;VALNET;
B;137;2847119;1;20251229 01:07;;5;9;GROSVENOR ST;CROYDON;2132;;;20251127;20251219;830000;;R;RESIDENCE;5;;;;AV745572;
C;137;2847119;1;20251229 01:07;5/SP67700;
D;137;2847119;1;20251229 01:07;P;;;;;;
D;137;2847119;1;20251229 01:07;V;;;;;;
B;137;4204621;2;20251229 01:07;;302;8;BURWOOD RD;BURWOOD;2134;126;M;20251124;20251222;985000;;R;RESIDENCE;14;;;;AV752888;
C;137;4204621;2;20251229 01:07;14/SP99300;
D;137;4204621;2;20251229 01:07;P;;;;;;
D;137;4204621;2;20251229 01:07;P;;;;;;
D;137;4204621;2;20251229 01:07;V;;;;;;
B;137;4048102;3;20251229 01:07;;;;PARNELL ST;STRATHFIELD;2135;;;20251124;20251222;822000;;R;RESIDENCE;20;;;;AV752131;
C;137;4048102;3;20251229 01:07;20/SP95532;
D;137;4048102;3;20251229 01:07;P;;;;;;
D;137;4048102;3;20251229 01:07;V;;;;;;
B;137;4063892;4;20251229 01:07;;14;33;GEORGES RIVER RD;CROYDON PARK;2133;103;M;20251110;20251222;822000;;R;RESIDENCE;14;;;;AV751961;
C;137;4063892;4;20251229 01:07;14/SP93372;
D;137;4063892;4;20251229 01:07;P;;;;;;
D;137;4063892;4;20251229 01:07;P;;;;;;
D;137;4063892;4;20251229 01:07;V;;;;;;
B;137;4618717;5;20251229 01:07;;208;50;BELMORE ST;BURWOOD;2134;;;20251205;20251219;1500000;;R;RESIDENCE;8;;;;AV750670;
C;137;4618717;5;20251229 01:07;8/SP109387;
D;137;4618717;5;20251229 01:07;P;;;;;;
D;137;4618717;5;20251229 01:07;V;;;;;;
B;137;1388670;6;20251229 01:07;;;46;AUSTIN AVE;CROYDON;2132;613.3;M;20250927;20251222;3560000;R2;R;RESIDENCE;;EFG;;;AV754873;
C;137;1388670;6;20251229 01:07;23/11258;
D;137;1388670;6;20251229 01:07;P;;;;;;
D;137;1388670;6;20251229 01:07;P;;;;;;
D;137;1388670;6;20251229 01:07;V;;;;;;
D;137;1388670;6;20251229 01:07;V;;;;;;
B;137;1393693;7;20251229 01:07;;;340;LIVERPOOL RD;ENFIELD;2136;196;M;20250627;20251219;1675000;E1;3;COMMERCIAL;;BEE;;;AV749264;
C;137;1393693;7;20251229 01:07;2/556226;
D;137;1393693;7;20251229 01:07;P;;;;;;
D;137;1393693;7;20251229 01:07;V;;;;;;
D;137;1393693;7;20251229 01:07;V;;;;;;
B;137;1391390;8;20251229 01:07;;;29;CROYDON AVE;CROYDON;2132;594.51;M;20251113;20251223;2710000;R3;R;RESIDENCE;;EDM;;;AV758342;
C;137;1391390;8;20251229 01:07;2/311471;
D;137;1391390;8;20251229 01:07;P;;;;;;
D;137;1391390;8;20251229 01:07;P;;;;;;
D;137;1391390;8;20251229 01:07;V;;;;;;
D;137;1391390;8;20251229 01:07;V;;;;;;
B;137;1389258;9;20251229 01:07;;94;28 A;BELMORE ST;BURWOOD;2134;;;20251122;20251222;1280000;;R;RESIDENCE;94;;;;AV753220;
C;137;1389258;9;20251229 01:07;94/SP62559;
D;137;1389258;9;20251229 01:07;P;;;;;;
D;137;1389258;9;20251229 01:07;V;;;;;;
B;137;1391793;10;20251229 01:07;;;20;EVERTON RD;STRATHFIELD;2135;298.8;M;20251110;20251222;2700000;R1;3;COMMERCIAL;;MHD;;;AV754490;
C;137;1391793;10;20251229 01:07;2/561666;
D;137;1391793;10;20251229 01:07;P;;;;;;
D;137;1391793;10;20251229 01:07;V;;;;;;
D;137;1391793;10;20251229 01:07;V;;;;;;
B;137;1394399;11;20251229 01:07;;;9;MACGREGOR ST;CROYDON;2132;556.4;M;20251108;20251219;3691000;R2;R;RESIDENCE;;EJJ;;;AV742308;
C;137;1394399;11;20251229 01:07;5/3/369;
