A;RTSALEDATA;124;20251222 01:09;VALNET;
B;124;1268868;1;20251222 01:09;;;2;COACH-HOUSE PL;ORANGE;2800;1.424;H;20251120;20251218;950000;R5;R;RESIDENCE;;RHF;;;AV734582;
C;124;1268868;1;20251222 01:09;17/263613;
D;124;1268868;1;20251222 01:09;P;;;;;;
D;124;1268868;1;20251222 01:09;P;;;;;;
D;124;1268868;1;20251222 01:09;V;;;;;;
B;124;1276958;2;20251222 01:09;;;153;PHILLIP ST;ORANGE;2800;1435;M;20251211;20251218;805000;R1;R;RESIDENCE;;AGP;;;AV735458;
C;124;1276958;2;20251222 01:09;21/510196;
D;124;1276958;2;20251222 01:09;P;;;;;;
D;124;1276958;2;20251222 01:09;P;;;;;;
D;124;1276958;2;20251222 01:09;V;;;;;;
B;124;1271830;3;20251222 01:09;;;68;ICELY RD;ORANGE;2800;958.6;M;20251009;20251218;780000;R1;R;RESIDENCE;;AGE;;;AV734148;
C;124;1271830;3;20251222 01:09;398/623344;
D;124;1271830;3;20251222 01:09;P;;;;;;
D;124;1271830;3;20251222 01:09;P;;;;;;
D;124;1271830;3;20251222 01:09;V;;;;;;
D;124;1271830;3;20251222 01:09;V;;;;;;
B;124;1266409;4;20251222 01:09;;;346;ANSON ST;ORANGE;2800;619.7;M;20251031;20251212;650000;R1;R;RESIDENCE;;AGM;;;AV706561;
C;124;1266409;4;20251222 01:09;4/21737;
D;124;1266409;4;20251222 01:09;P;;;;;;
D;124;1266409;4;20251222 01:09;P;;;;;;
D;124;1266409;4;20251222 01:09;V;;;;;;
B;124;1271907;5;20251222 01:09;;;99;ICELY RD;ORANGE;2800;866.2;M;20251117;20251218;640000;R2;R;RESIDENCE;;ALH;;;AV735581;
C;124;1271907;5;20251222 01:09;18/238935;
D;124;1271907;5;20251222 01:09;P;;;;;;
D;124;1271907;5;20251222 01:09;P;;;;;;
D;124;1271907;5;20251222 01:09;V;;;;;;
D;124;1271907;5;20251222 01:09;V;;;;;;
B;124;3439654;6;20251222 01:09;;;57;BOWMAN AVE;ORANGE;2800;1549;M;20251113;20251212;1225000;R2;R;RESIDENCE;;ALW;;;AV708794;
C;124;3439654;6;20251222 01:09;509/1133681;
D;124;3439654;6;20251222 01:09;P;;;;;;
D;124;3439654;6;20251222 01:09;P;;;;;;
D;124;3439654;6;20251222 01:09;V;;;;;;
B;124;3462616;7;20251222 01:09;;;55;LISBON CCT;ORANGE;2800;1507;M;20251126;20251218;220000;R2;R;RESIDENCE;;ALC;;;AV734568;
C;124;3462616;7;20251222 01:09;113/1138870;
D;124;3462616;7;20251222 01:09;P;;;;;;
D;124;3462616;7;20251222 01:09;V;;;;;;
D;124;3462616;7;20251222 01:09;V;;;;;;
B;124;4151444;8;20251222 01:09;;;107;CLINTON ST;ORANGE;2800;793.9;M;20251127;20251218;910000;R1;R;RESIDENCE;;AGC;;;AV736563;
C;124;4151444;8;20251222 01:09;100/1245511;
D;124;4151444;8;20251222 01:09;P;;;;;;
D;124;4151444;8;20251222 01:09;P;;;;;;
D;124;4151444;8;20251222 01:09;V;;;;;;
B;124;6026971;9;20251222 01:09;;;23;COVELLI PL;ORANGE;2800;731.1;M;20250526;20251215;350000;R1;V;VACANT LAND;;AGN;;;AV716200;
C;124;6026971;9;20251222 01:09;301/1313049;
D;124;6026971;9;20251222 01:09;P;;;;;;
D;124;6026971;9;20251222 01:09;P;;;;;;
D;124;6026971;9;20251222 01:09;V;;;;;;
D;124;6026971;9;20251222 01:09;V;;;;;;
B;124;6026975;10;20251222 01:09;;;31;COVELLI PL;ORANGE;2800;1183;M;20251208;20251215;385000;R1;V;VACANT LAND;;AGN;;;AV714758;
C;124;6026975;10;20251222 01:09;305/1313049;
D;124;6026975;10;20251222 01:09;P;;;;;;
D;124;6026975;10;20251222 01:09;V;;;;;;
D;124;6026975;10;20251222 01:09;V;;;;;;
B;124;6024644;11;20251222 01:09;;;4;RIFLE RANGE RD;ORANGE;2800;703.7;M;20251208;20251215;360000;R1;V;VACANT LAND;;ARS;;;AV718667;
C;124;6024644;11;20251222 01:09;5111/1318199;
D;124;6024644;11;20251222 01:09;P;;;;;;
D;124;6024644;11;20251222 01:09;V;;;;;;
D;124;6024644;11;20251222 01:09;V;;;;;;
B;124;1272189;12;20251222 01:09;;;32;JUBILEE AVE;ORANGE;2800;1157;M;20251110;20251218;620000;R1;R;RESIDENCE;;AGM;;;AV735068;
C;124;1272189;12;20251222 01:09;9/31789;
D;124;1272189;12;20251222 01:09;P;;;;;;
D;124;1272189;12;20251222 01:09;P;;;;;;
D;124;1272189;12;20251222 01:09;V;;;;;;
D;124;1272189;12;20251222 01:09;V;;;;;;
B;124;1274902;13;20251222 01:09;;;123;MATTHEWS AVE;ORANGE;2800;973.8;M;20251103;20251215;720000;R1;R;RESIDENCE;;AGM;;;AV715721;
C;124;1274902;13;20251222 01:09;A/387912;
D;124;1274902;13;20251222 01:09;P;;;;;;
D;124;1274902;13;20251222 01:09;P;;;;;;
D;124;1274902;13;20251222 01:09;V;;;;;;
B;124;1277627;14;20251222 01:09;;;15;JAMES RYAN AVE;ORANGE;2800;804.4;M;20251112;20251217;670000;R2;R;RESIDENCE;;ALH;;;AV730068;
C;124;1277627;14;20251222 01:09;136/810681;
D;124;1277627;14;20251222 01:09;P;;;;;;
D;124;1277627;14;20251222 01:09;V;;;;;;
D;124;1277627;14;20251222 01:09;V;;;;;;
B;124;1277662;15;20251222 01:09;;;8;RODD PL;ORANGE;2800;643.2;M;20251119;20251218;722000;R1;R;RESIDENCE;;AGP;;;AV734590;
C;124;1277662;15;20251222 01:09;86/1006809;
D;124;1277662;15;20251222 01:09;P;;;;;;
D;124;1277662;15;20251222 01:09;P;;;;;;
D;124;1277662;15;20251222 01:09;V;;;;;;
B;124;1277682;16;20251222 01:09;;;14;ROSE AVE;ORANGE;2800;756.1;M;20251209;20251218;650000;R1;R;RESIDENCE;;AGE;;;AV736190;
C;124;1277682;16;20251222 01:09;13/245401;
D;124;1277682;16;20251222 01:09;P;;;;;;
D;124;1277682;16;20251222 01:09;P;;;;;;
D;124;1277682;16;20251222 01:09;V;;;;;;
D;124;1277682;16;20251222 01:09;V;;;;;;
B;124;1269775;17;20251222 01:09;;4;119;EDWARD ST;ORANGE;2800;;;20251209;20251217;445000;;R;RESIDENCE;4;;;;AV730461;
C;124;1269775;17;20251222 01:09;4/SP55913;
D;124;1269775;17;20251222 01:09;P;;;;;;
D;124;1269775;17;20251222 01:09;V;;;;;;
B;124;1267164;18;20251222 01:09;;;9;BENVIEW AVE;ORANGE;2800;733.5;M;20251127;20251218;1450000;R1;R;RESIDENCE;;AGM;;;AV736362;
C;124;1267164;18;20251222 01:09;1/368461;
D;124;1267164;18;20251222 01:09;P;;;;;;
D;124;1267164;18;20251222 01:09;V;;;;;;
B;124;1269924;19;20251222 01:09;;;5;ELOC PL;ORANGE;2800;967.5;M;20251110;20251218;785000;R1;R;RESIDENCE;;AGM;;;AV735066;
