A;RTSALEDATA;270;20251222 01:12;VALNET;
B;270;2866019;1;20251222 01:12;;;53;BARWIDGEE BVD;DARLINGTON POINT;2706;1010;M;20251126;20251215;440000;RU5;R;RESIDENCE;;RVP;;;AV718364;
C;270;2866019;1;20251222 01:12;44/1014775;
D;270;2866019;1;20251222 01:12;P;;;;;;
D;270;2866019;1;20251222 01:12;P;;;;;;
D;270;2866019;1;20251222 01:12;V;;;;;;
D;270;2866019;1;20251222 01:12;V;;;;;;
D;270;2866019;1;20251222 01:12;V;;;;;;
B;270;2866028;2;20251222 01:12;;;42;BARWIDGEE BVD;DARLINGTON POINT;2706;1313;M;20251127;20251216;580000;RU5;R;RESIDENCE;;RVP;;;AV723764;
C;270;2866028;2;20251222 01:12;53/1014775;
D;270;2866028;2;20251222 01:12;P;;;;;;
D;270;2866028;2;20251222 01:12;P;;;;;;
D;270;2866028;2;20251222 01:12;V;;;;;;
B;270;6034070;3;20251222 01:12;;;;KENNEDY ST;JERILDERIE;2716;4047;M;20250912;20251013;65000;;V;VACANT LAND;;;;;AV504011;
C;270;6034070;3;20251222 01:12;17/756426;
D;270;6034070;3;20251222 01:12;P;;;;;;
D;270;6034070;3;20251222 01:12;V;;;;;;
B;270;3517492;4;20251222 01:12;;;30 A;NOWRANIE ST;JERILDERIE;2716;915.2;M;20251125;20251215;150000;E4;R;RESIDENCE;;ZL1;;;AV714157;
C;270;3517492;4;20251222 01:12;21/1151920;
D;270;3517492;4;20251222 01:12;P;;;;;;
D;270;3517492;4;20251222 01:12;V;;;;;;
B;270;4046797;5;20251222 01:12;;;9;BUNYOLA BVD;JERILDERIE;2716;935;M;20251112;20251212;85000;RU5;R;RESIDENCE;;ZA1;;;AV707095;
C;270;4046797;5;20251222 01:12;50/1225744;
D;270;4046797;5;20251222 01:12;P;;;;;;
D;270;4046797;5;20251222 01:12;V;;;;;;
B;270;547149;6;20251222 01:12;;;8;DARLINGTON ST;DARLINGTON POINT;2706;2023;M;20251201;20251215;380000;RU5;R;RESIDENCE;;RVP;;;AV714148;
C;270;547149;6;20251222 01:12;4/1/758340;
D;270;547149;6;20251222 01:12;P;;;;;;
D;270;547149;6;20251222 01:12;V;;;;;;
B;270;547192;7;20251222 01:12;;;20;URI ST;DARLINGTON POINT;2706;2023;M;20251128;20251217;140000;RU5;V;VACANT LAND;;RVP;;;AV732286;
C;270;547192;7;20251222 01:12;8/9/758340;
D;270;547192;7;20251222 01:12;P;;;;;;
D;270;547192;7;20251222 01:12;P;;;;;;
D;270;547192;7;20251222 01:12;V;;;;;;
D;270;547192;7;20251222 01:12;V;;;;;;
B;270;547425;8;20251222 01:12;;;5;CURLEW CRES;COLEAMBALLY;2707;1796;M;20251110;20251217;800000;RU5;R;RESIDENCE;;RAA;;;AV727967;
C;270;547425;8;20251222 01:12;426/862112;
D;270;547425;8;20251222 01:12;P;;;;;;
D;270;547425;8;20251222 01:12;P;;;;;;
D;270;547425;8;20251222 01:12;V;;;;;;
D;270;547425;8;20251222 01:12;V;;;;;;
B;270;547490;9;20251222 01:12;;;2;CORELLA ST;COLEAMBALLY;2707;1098;M;20251126;20251216;465000;RU5;R;RESIDENCE;;RAA;;;AV723283;
C;270;547490;9;20251222 01:12;227/247624;
D;270;547490;9;20251222 01:12;P;;;;;;
D;270;547490;9;20251222 01:12;P;;;;;;
D;270;547490;9;20251222 01:12;V;;;;;;
B;270;548028;10;20251222 01:12;;;;CLARK ST;DARLINGTON POINT;2706;1619;M;20251208;20251217;18000;RU1;V;VACANT LAND;;HDP;;;AV727478;
C;270;548028;10;20251222 01:12;10/1/759030;
D;270;548028;10;20251222 01:12;P;;;;;;
D;270;548028;10;20251222 01:12;V;;;;;;
B;270;548029;11;20251222 01:12;;;;CLARK ST;DARLINGTON POINT;2706;2023;M;20251114;20251216;18888;RU1;V;VACANT LAND;;HDP;;;AV726317;
C;270;548029;11;20251222 01:12;9/1/759030;
D;270;548029;11;20251222 01:12;P;;;;;;
D;270;548029;11;20251222 01:12;V;;;;;;
Z;55;11;11;31;
