A;RTSALEDATA;150;20251229 01:07;VALNET;
B;150;1667483;1;20251229 01:07;;;73;BUTLER ST;BYRON BAY;2481;613.4;M;20251118;20251215;2550000;R2;R;RESIDENCE;;AKG;;;AV720429;
C;150;1667483;1;20251229 01:07;3/38981;
D;150;1667483;1;20251229 01:07;P;;;;;;
D;150;1667483;1;20251229 01:07;P;;;;;;
D;150;1667483;1;20251229 01:07;P;;;;;;
D;150;1667483;1;20251229 01:07;V;;;;;;
B;150;1678086;2;20251229 01:07;;;1;WARINA PL;MULLUMBIMBY;2482;574.5;M;20251118;20251224;1005000;R2;R;RESIDENCE;;AHD;;;AV760938;
C;150;1678086;2;20251229 01:07;16/247061;
D;150;1678086;2;20251229 01:07;P;;;;;;
D;150;1678086;2;20251229 01:07;V;;;;;;
D;150;1678086;2;20251229 01:07;V;;;;;;
B;150;1673016;3;20251229 01:07;;2;16;MARATTIA PL;SUFFOLK PARK;2481;;;20250922;20251219;1260000;;R;RESIDENCE;2;;;;AV746485;
C;150;1673016;3;20251229 01:07;2/SP46401;
D;150;1673016;3;20251229 01:07;P;;;;;;
D;150;1673016;3;20251229 01:07;P;;;;;;
D;150;1673016;3;20251229 01:07;V;;;;;;
B;150;1676024;4;20251229 01:07;;;22;ROYAL AVE;SOUTH GOLDEN BEACH;2483;733.5;M;20251031;20251219;1395000;R2;R;RESIDENCE;;AHZ;;;AV746336;
C;150;1676024;4;20251229 01:07;212/31166;
D;150;1676024;4;20251229 01:07;P;;;;;;
D;150;1676024;4;20251229 01:07;V;;;;;;
D;150;1676024;4;20251229 01:07;V;;;;;;
B;150;1676063;5;20251229 01:07;;2;24;RUSH CT;MULLUMBIMBY;2482;;;20250925;20251219;815000;;R;RESIDENCE;2;;;;AV741429;
C;150;1676063;5;20251229 01:07;2/SP39560;
D;150;1676063;5;20251229 01:07;P;;;;;;
D;150;1676063;5;20251229 01:07;P;;;;;;
D;150;1676063;5;20251229 01:07;V;;;;;;
B;150;1671052;6;20251229 01:07;;;25;JAMES LANE;MYOCUM;2481;6929;M;20251219;20251219;2850000;RU1;R;RESIDENCE;;RRD;;;AV751057;
C;150;1671052;6;20251229 01:07;1/606372;
D;150;1671052;6;20251229 01:07;P;;;;;;
D;150;1671052;6;20251229 01:07;V;;;;;;
B;150;1676543;7;20251229 01:07;;2;53;SHIRLEY ST;BYRON BAY;2481;;;20250911;20251222;1195000;;R;RESIDENCE;2;;;;AV755629;
C;150;1676543;7;20251229 01:07;2/SP61675;
D;150;1676543;7;20251229 01:07;P;;;;;;
D;150;1676543;7;20251229 01:07;V;;;;;;
D;150;1676543;7;20251229 01:07;V;;;;;;
B;150;1674223;8;20251229 01:07;;4;5;OLD BANGALOW RD;BYRON BAY;2481;;;20251115;20251219;875000;;R;RESIDENCE;4;;;;AV744526;
C;150;1674223;8;20251229 01:07;4/SP62113;
D;150;1674223;8;20251229 01:07;P;;;;;;
D;150;1674223;8;20251229 01:07;V;;;;;;
B;150;1666663;9;20251229 01:07;;;33;BOOYUN ST;BRUNSWICK HEADS;2483;674.5;M;20251127;20251219;2200000;R2;R;RESIDENCE;;AHB;;;AV748583;
C;150;1666663;9;20251229 01:07;A/357962;
D;150;1666663;9;20251229 01:07;P;;;;;;
D;150;1666663;9;20251229 01:07;V;;;;;;
B;150;1671871;10;20251229 01:07;;;73;LAGOON DR;MYOCUM;2481;3.785;H;20251003;20251219;1725000;R5;R;RESIDENCE;;RRS;;;AV746840;
C;150;1671871;10;20251229 01:07;21/809822;
D;150;1671871;10;20251229 01:07;P;;;;;;
D;150;1671871;10;20251229 01:07;V;;;;;;
B;150;3385570;11;20251229 01:07;;2;54;RAJAH RD;OCEAN SHORES;2483;;;20251205;20251219;940000;;R;RESIDENCE;2;;;;AV744552;
C;150;3385570;11;20251229 01:07;2/SP80693;
D;150;3385570;11;20251229 01:07;P;;;;;;
D;150;3385570;11;20251229 01:07;P;;;;;;
D;150;3385570;11;20251229 01:07;V;;;;;;
B;150;3541955;12;20251229 01:07;;;143;TWEED ST;BRUNSWICK HEADS;2483;1469;M;20251113;20251219;2350000;R2;R;RESIDENCE;;AHC;;;AV745921;
C;150;3541955;12;20251229 01:07;3/1156453;
D;150;3541955;12;20251229 01:07;P;;;;;;
D;150;3541955;12;20251229 01:07;P;;;;;;
D;150;3541955;12;20251229 01:07;V;;;;;;
D;150;3541955;12;20251229 01:07;V;;;;;;
B;150;4360879;13;20251229 01:07;;;15;MAGNOLIA PL;EWINGSDALE;2481;8000;M;20251110;20251222;4000000;R5;R;RESIDENCE;;RRS;;;AV755472;
C;150;4360879;13;20251229 01:07;1/1255852;
D;150;4360879;13;20251229 01:07;P;;;;;;
D;150;4360879;13;20251229 01:07;V;;;;;;
Z;64;13;13;36;
