A;RTSALEDATA;265;20251229 01:09;VALNET;
B;265;420005;1;20251229 01:09;;;54;POOLE ST;COOTAMUNDRA;2590;630.9;M;20251211;20251219;435000;R1;R;RESIDENCE;;RCY;;;AV744808;
C;265;420005;1;20251229 01:09;1/565809;
D;265;420005;1;20251229 01:09;P;;;;;;
D;265;420005;1;20251229 01:09;V;;;;;;
D;265;420005;1;20251229 01:09;V;;;;;;
B;265;420584;2;20251229 01:09;;;43;THOMPSON ST;COOTAMUNDRA;2590;1112;M;20251120;20251218;650000;R1;R;RESIDENCE;;RCY;;;AV736611;
C;265;420584;2;20251229 01:09;1/591465;
D;265;420584;2;20251229 01:09;P;;;;;;
D;265;420584;2;20251229 01:09;P;;;;;;
D;265;420584;2;20251229 01:09;V;;;;;;
B;265;419539;3;20251229 01:09;;;6;MORRIS ST;COOTAMUNDRA;2590;569.1;M;20251201;20251219;350000;R1;R;RESIDENCE;;RCY;;;AV744042;
C;265;419539;3;20251229 01:09;B/319665;
D;265;419539;3;20251229 01:09;P;;;;;;
D;265;419539;3;20251229 01:09;V;;;;;;
D;265;419539;3;20251229 01:09;V;;;;;;
B;265;4589325;4;20251229 01:09;;;318;DIRNASEER RD;COOTAMUNDRA;2590;102;H;20251222;20251222;515000;RU1;3;FARM;;RMA;;;AV754879;
C;265;4589325;4;20251229 01:09;2/802927;
D;265;4589325;4;20251229 01:09;P;;;;;;
D;265;4589325;4;20251229 01:09;V;;;;;;
D;265;4589325;4;20251229 01:09;V;;;;;;
B;265;525208;5;20251229 01:09;;;57;FIRST AVE;GUNDAGAI;2722;1720;M;20251008;20251222;540000;R1;R;RESIDENCE;;AGA;;;AV753800;
C;265;525208;5;20251229 01:09;D/154754;
D;265;525208;5;20251229 01:09;P;;;;;;
D;265;525208;5;20251229 01:09;V;;;;;;
B;265;3670938;6;20251229 01:09;;;11;BANJO PATERSON PL;GUNDAGAI;2722;1648;M;20251208;20251222;650000;R1;R;RESIDENCE;;AGA;;;AV753533;
C;265;3670938;6;20251229 01:09;58/1173450;
D;265;3670938;6;20251229 01:09;P;;;;;;
D;265;3670938;6;20251229 01:09;V;;;;;;
B;265;3762928;7;20251229 01:09;;;128;BURRA RD;GUNDAGAI;2722;4.654;H;20251202;20251219;402000;RU1;V;VACANT LAND;;HPC;;;AV741968;
C;265;3762928;7;20251229 01:09;128/751421;
D;265;3762928;7;20251229 01:09;P;;;;;;
D;265;3762928;7;20251229 01:09;P;;;;;;
D;265;3762928;7;20251229 01:09;V;;;;;;
Z;35;7;7;19;
