A;RTSALEDATA;666;20251229 01:10;VALNET;
B;666;4201422;1;20251229 01:10;;;1027;ARMIDALE RD;NEMINGHA;2340;1.487;H;20251127;20251218;1180000;R1;R;RESIDENCE;;AAN;;;AV739595;
C;666;4201422;1;20251229 01:10;301/1241448;
D;666;4201422;1;20251229 01:10;P;;;;;;
D;666;4201422;1;20251229 01:10;V;;;;;;
B;666;4238680;2;20251229 01:10;;;37 B;HILLVUE RD;SOUTH TAMWORTH;2340;995.4;M;20251112;20251219;490000;R1;R;RESIDENCE;;AST;;;AV746083;
C;666;4238680;2;20251229 01:10;5811/1251342;
D;666;4238680;2;20251229 01:10;P;;;;;;
D;666;4238680;2;20251229 01:10;V;;;;;;
B;666;6032014;3;20251229 01:10;;;21;BRICKWORKS ST;WEST TAMWORTH;2340;600;M;20220228;20251219;147000;R1;R;RESIDENCE;;AAA;;;AV749322;
C;666;6032014;3;20251229 01:10;711/1278468;
D;666;6032014;3;20251229 01:10;P;;;;;;
D;666;6032014;3;20251229 01:10;V;;;;;;
B;666;3041006;4;20251229 01:10;;;3;MINNAMURRA CRES;HILLVUE;2340;717.7;M;20251020;20251219;550000;R1;R;RESIDENCE;;AAH;;;AV749988;
C;666;3041006;4;20251229 01:10;132/1061324;
D;666;3041006;4;20251229 01:10;P;;;;;;
D;666;3041006;4;20251229 01:10;P;;;;;;
D;666;3041006;4;20251229 01:10;V;;;;;;
D;666;3041006;4;20251229 01:10;V;;;;;;
B;666;3566473;5;20251229 01:10;WATERVIEW;;355;OGUNBIL RD;DUNGOWAN;2340;93.29;H;20251110;20251219;1275000;RU1;3;FARM;;RRG;;;AV746483;
C;666;3566473;5;20251229 01:10;1/747582 95/755337 1/1157777;
D;666;3566473;5;20251229 01:10;P;;;;;;
D;666;3566473;5;20251229 01:10;P;;;;;;
D;666;3566473;5;20251229 01:10;V;;;;;;
B;666;4515616;6;20251229 01:10;;2;46;PEAK DR;HILLVUE;2340;886.1;M;20251117;20251219;920000;R1;R;RESIDENCE;;ANH;;;AV741472;
C;666;4515616;6;20251229 01:10;2/287033;
D;666;4515616;6;20251229 01:10;P;;;;;;
D;666;4515616;6;20251229 01:10;V;;;;;;
B;666;4587818;7;20251229 01:10;;;;DEKALB ST;NORTH TAMWORTH;2340;1001;M;20251125;20251219;200000;R1;V;VACANT LAND;;ANT;;;AV741490;
C;666;4587818;7;20251229 01:10;5/43784;
D;666;4587818;7;20251229 01:10;P;;;;;;
D;666;4587818;7;20251229 01:10;V;;;;;;
D;666;4587818;7;20251229 01:10;V;;;;;;
B;666;4612889;8;20251229 01:10;;;117;WARRAH DR;CALALA;2340;751.4;M;20251124;20251218;240000;R1;V;VACANT LAND;;AAP;;;AV737427;
C;666;4612889;8;20251229 01:10;253/1300599;
D;666;4612889;8;20251229 01:10;P;;;;;;
D;666;4612889;8;20251229 01:10;V;;;;;;
B;666;4560066;9;20251229 01:10;NAMOI PARK;;857;HALLS CREEK RD;HALLS CREEK;2346;104.51;H;20251031;20251218;2005900;RU1;3;FARM;;RLR;;;AV737753;
C;666;4560066;9;20251229 01:10;4, 5/785042;
D;666;4560066;9;20251229 01:10;P;;;;;;
D;666;4560066;9;20251229 01:10;V;;;;;;
B;666;1874958;10;20251229 01:10;;;33;GILL ST;MOONBI;2353;2023;M;20251105;20251126;600000;RU5;V;VACANT LAND;;AZM;;;AV647433;
C;666;1874958;10;20251229 01:10;11/1/758701;
D;666;1874958;10;20251229 01:10;P;;;;;;
D;666;1874958;10;20251229 01:10;V;;;;;;
B;666;1875001;11;20251229 01:10;;;33;GILL ST;MOONBI;2353;2023;M;20251105;20251126;600000;RU5;V;VACANT LAND;;AZM;;;AV647433;
C;666;1875001;11;20251229 01:10;1/195904;
D;666;1875001;11;20251229 01:10;P;;;;;;
D;666;1875001;11;20251229 01:10;V;;;;;;
B;666;1872600;12;20251229 01:10;NOONANS;;;NOWENDOC RD;NIANGALA;2354;40.27;H;20251112;20251219;700000;RU1;3;FARM;;RGT;;;AV745195;
C;666;1872600;12;20251229 01:10;73, 74/755322;
D;666;1872600;12;20251229 01:10;P;;;;;;
D;666;1872600;12;20251229 01:10;P;;;;;;
D;666;1872600;12;20251229 01:10;V;;;;;;
B;666;3744078;13;20251229 01:10;;;40;RIVERVIEW ST;NORTH TAMWORTH;2340;644.9;M;20251208;20251219;610000;R1;R;RESIDENCE;;AOV;;;AV749633;
C;666;3744078;13;20251229 01:10;101/1189135;
D;666;3744078;13;20251229 01:10;P;;;;;;
D;666;3744078;13;20251229 01:10;P;;;;;;
D;666;3744078;13;20251229 01:10;V;;;;;;
D;666;3744078;13;20251229 01:10;V;;;;;;
D;666;3744078;13;20251229 01:10;V;;;;;;
B;666;3686767;14;20251229 01:10;SOUTHGATE SHOPPING CENTRE;;4;KATHLEEN ST;SOUTH TAMWORTH;2340;1.123;H;20251031;20251219;33400000;E1;3;COMMERCIAL;;ELT;;;AV746759;
C;666;3686767;14;20251229 01:10;1/563441 23/1179691;
D;666;3686767;14;20251229 01:10;P;;;;;;
D;666;3686767;14;20251229 01:10;V;;;;;;
B;666;2757200;15;20251229 01:10;;;4;CALEY CL;WESTDALE;2340;668.1;M;20251112;20251219;530000;R1;R;RESIDENCE;;AOV;;;AV745588;
C;666;2757200;15;20251229 01:10;97/815757;
D;666;2757200;15;20251229 01:10;P;;;;;;
D;666;2757200;15;20251229 01:10;P;;;;;;
D;666;2757200;15;20251229 01:10;V;;;;;;
D;666;2757200;15;20251229 01:10;V;;;;;;
B;666;2757305;16;20251229 01:10;;;35;CAMIRA CRES;HILLVUE;2340;717.5;M;20251121;20251219;650000;R1;R;RESIDENCE;;AAH;;;AV743479;
C;666;2757305;16;20251229 01:10;124/263109;
D;666;2757305;16;20251229 01:10;P;;;;;;
D;666;2757305;16;20251229 01:10;P;;;;;;
D;666;2757305;16;20251229 01:10;V;;;;;;
B;666;2757458;17;20251229 01:10;;;74;CARTHAGE ST;NORTH TAMWORTH;2340;860;M;20251107;20251219;850000;R1;R;RESIDENCE;;AET;;;AV742784;
C;666;2757458;17;20251229 01:10;D/340634;
D;666;2757458;17;20251229 01:10;P;;;;;;
D;666;2757458;17;20251229 01:10;V;;;;;;
D;666;2757458;17;20251229 01:10;V;;;;;;
B;666;2757472;18;20251229 01:10;;;98;CARTHAGE ST;EAST TAMWORTH;2340;1006;M;20251112;20251219;1875000;R1;R;RESIDENCE;;AET;;;AV750249;
C;666;2757472;18;20251229 01:10;1/251751;
D;666;2757472;18;20251229 01:10;P;;;;;;
D;666;2757472;18;20251229 01:10;V;;;;;;
D;666;2757472;18;20251229 01:10;V;;;;;;
B;666;2762941;19;20251229 01:10;;;64;JOHNSTON ST;NORTH TAMWORTH;2340;790.4;M;20251209;20251219;590000;R1;R;RESIDENCE;;AOV;;;AV742781;
C;666;2762941;19;20251229 01:10;14/27025;
D;666;2762941;19;20251229 01:10;P;;;;;;
D;666;2762941;19;20251229 01:10;P;;;;;;
D;666;2762941;19;20251229 01:10;V;;;;;;
D;666;2762941;19;20251229 01:10;V;;;;;;
D;666;2762941;19;20251229 01:10;V;;;;;;
D;666;2762941;19;20251229 01:10;V;;;;;;
B;666;2755551;20;20251229 01:10;;;983;ARMIDALE RD;NEMINGHA;2340;2428;M;20251219;20251222;600000;R1;R;RESIDENCE;;AAN;;;AV752373;
C;666;2755551;20;20251229 01:10;2/23372;
D;666;2755551;20;20251229 01:10;P;;;;;;
D;666;2755551;20;20251229 01:10;P;;;;;;
D;666;2755551;20;20251229 01:10;V;;;;;;
B;666;2763985;21;20251229 01:10;;;6;LAWSON PL;WESTDALE;2340;719.4;M;20251113;20251219;555000;R1;R;RESIDENCE;;AOV;;;AV747282;
C;666;2763985;21;20251229 01:10;19/264103;
D;666;2763985;21;20251229 01:10;P;;;;;;
D;666;2763985;21;20251229 01:10;V;;;;;;
B;666;2756063;22;20251229 01:10;;;13;BELL ST;SOUTH TAMWORTH;2340;733.5;M;20251119;20251222;580000;R1;R;RESIDENCE;;AST;;;AV753432;
C;666;2756063;22;20251229 01:10;W/416964;
D;666;2756063;22;20251229 01:10;P;;;;;;
D;666;2756063;22;20251229 01:10;V;;;;;;
