A;RTSALEDATA;159;20251222 01:09;VALNET;
B;159;3440765;1;20251222 01:09;;;38;DELORAINE RD;LISMORE HEIGHTS;2480;1386;M;20251027;20251215;275000;R1;V;VACANT LAND;;AGG;;;AV714160;
C;159;3440765;1;20251222 01:09;9/1136343;
D;159;3440765;1;20251222 01:09;P;;;;;;
D;159;3440765;1;20251222 01:09;V;;;;;;
B;159;4201642;2;20251222 01:09;;;34;LOMANDRA AVE;CANIABA;2480;965.1;M;20251128;20251216;1190000;RU5;R;RESIDENCE;;DCC;;;AV723375;
C;159;4201642;2;20251222 01:09;405/1250240;
D;159;4201642;2;20251222 01:09;P;;;;;;
D;159;4201642;2;20251222 01:09;P;;;;;;
D;159;4201642;2;20251222 01:09;V;;;;;;
B;159;4220442;3;20251222 01:09;;;8;FAIRFULL RD;NUMULGI;2480;6.266;H;20251105;20251215;925000;RU1;R;RESIDENCE;;RHN;;;AV716891;
C;159;4220442;3;20251222 01:09;1/869732;
D;159;4220442;3;20251222 01:09;P;;;;;;
D;159;4220442;3;20251222 01:09;P;;;;;;
D;159;4220442;3;20251222 01:09;V;;;;;;
B;159;4231371;4;20251222 01:09;;;3;ROCKVIEW CT;NIMBIN;2480;901.7;M;20251124;20251216;945000;RU5;R;RESIDENCE;;DNC;;;AV721587;
C;159;4231371;4;20251222 01:09;32/1253871;
D;159;4231371;4;20251222 01:09;P;;;;;;
D;159;4231371;4;20251222 01:09;V;;;;;;
B;159;6034037;5;20251222 01:09;;;;MUNRO WHARF RD;TUCKI TUCKI;2480;15.44;H;20251031;20251212;195000;;V;VACANT LAND;;;;;AV709364;
C;159;6034037;5;20251222 01:09;1/901268;
D;159;6034037;5;20251222 01:09;P;;;;;;
D;159;6034037;5;20251222 01:09;P;;;;;;
D;159;6034037;5;20251222 01:09;V;;;;;;
D;159;6034037;5;20251222 01:09;V;;;;;;
B;159;6029250;6;20251222 01:09;;;5 A;SPRING AVE;GOONELLABAH;2480;424.1;M;20251010;20251217;305000;R1;V;VACANT LAND;;AJJ;;;AV728494;
C;159;6029250;6;20251222 01:09;1/1321918;
D;159;6029250;6;20251222 01:09;P;;;;;;
D;159;6029250;6;20251222 01:09;V;;;;;;
B;159;1744873;7;20251222 01:09;;;166;BALLINA RD;LISMORE;2480;695.5;M;20251108;20251217;765000;R1;R;RESIDENCE;;ADD;;;AV727600;
C;159;1744873;7;20251222 01:09;22/48/758615;
D;159;1744873;7;20251222 01:09;P;;;;;;
D;159;1744873;7;20251222 01:09;V;;;;;;
B;159;1745314;8;20251222 01:09;;;70;BOOERIE CREEK RD;BOOERIE CREEK;2480;2;H;20251031;20251215;837000;RU1;R;RESIDENCE;;RHN;;;AV716893;
C;159;1745314;8;20251222 01:09;22/710682;
D;159;1745314;8;20251222 01:09;P;;;;;;
D;159;1745314;8;20251222 01:09;P;;;;;;
D;159;1745314;8;20251222 01:09;V;;;;;;
D;159;1745314;8;20251222 01:09;V;;;;;;
B;159;1745647;9;20251222 01:09;;;52;BRUXNER CRES;GOONELLABAH;2480;860;M;20251114;20251215;700000;R1;R;RESIDENCE;;APP;;;AV718593;
C;159;1745647;9;20251222 01:09;12/212023;
D;159;1745647;9;20251222 01:09;P;;;;;;
D;159;1745647;9;20251222 01:09;V;;;;;;
B;159;1745924;10;20251222 01:09;;2;7;CARINGAL CT;GOONELLABAH;2480;;;20251126;20251218;540000;;R;RESIDENCE;2;;;;AV739888;
C;159;1745924;10;20251222 01:09;2/SP17145;
D;159;1745924;10;20251222 01:09;P;;;;;;
D;159;1745924;10;20251222 01:09;P;;;;;;
D;159;1745924;10;20251222 01:09;V;;;;;;
B;159;1744727;11;20251222 01:09;;;459;BALLINA RD;GOONELLABAH;2480;556.4;M;20251120;20251216;609000;R1;R;RESIDENCE;;AJJ;;;AV723401;
C;159;1744727;11;20251222 01:09;10/25648;
D;159;1744727;11;20251222 01:09;P;;;;;;
D;159;1744727;11;20251222 01:09;V;;;;;;
B;159;1746269;12;20251222 01:09;;;46;CATHCART ST;GIRARDS HILL;2480;746.129;M;20251030;20251215;220000;R1;R;RESIDENCE;;AEE;;;AV717735;
C;159;1746269;12;20251222 01:09;1/72125;
D;159;1746269;12;20251222 01:09;P;;;;;;
D;159;1746269;12;20251222 01:09;V;;;;;;
B;159;1746297;13;20251222 01:09;;;3;CAVENDISH RD;GOONELLABAH;2480;828.9;M;20251121;20251212;1050000;R1;R;RESIDENCE;;APP;;;AV711740;
C;159;1746297;13;20251222 01:09;5/836973;
D;159;1746297;13;20251222 01:09;P;;;;;;
D;159;1746297;13;20251222 01:09;P;;;;;;
D;159;1746297;13;20251222 01:09;V;;;;;;
D;159;1746297;13;20251222 01:09;V;;;;;;
B;159;1746558;14;20251222 01:09;;;1;COLEMAN ST;LISMORE;2480;499.5;M;20251126;20251212;420000;MU1;R;RESIDENCE;;EMA;;;AV707296;
C;159;1746558;14;20251222 01:09;1/536704;
D;159;1746558;14;20251222 01:09;P;;;;;;
D;159;1746558;14;20251222 01:09;V;;;;;;
B;159;1749384;15;20251222 01:09;;;12;HIGHFIELD TCE;GOONELLABAH;2480;801;M;20251209;20251216;218000;R1;R;RESIDENCE;;AHH;;;AV724027;
C;159;1749384;15;20251222 01:09;202/838071;
D;159;1749384;15;20251222 01:09;P;;;;;;
D;159;1749384;15;20251222 01:09;V;;;;;;
D;159;1749384;15;20251222 01:09;V;;;;;;
B;159;1751920;16;20251222 01:09;;;27;MURRAY ST;EAST LISMORE;2480;929.5;M;20251126;20251217;665000;R1;R;RESIDENCE;;AEE;;;AV730052;
C;159;1751920;16;20251222 01:09;17/29813;
D;159;1751920;16;20251222 01:09;P;;;;;;
D;159;1751920;16;20251222 01:09;P;;;;;;
D;159;1751920;16;20251222 01:09;V;;;;;;
D;159;1751920;16;20251222 01:09;V;;;;;;
B;159;1751937;17;20251222 01:09;;;26;MURRAY ST;EAST LISMORE;2480;575.4;M;20251208;20251218;690000;R1;R;RESIDENCE;;AEE;;;AV734309;
C;159;1751937;17;20251222 01:09;35/29813;
D;159;1751937;17;20251222 01:09;P;;;;;;
D;159;1751937;17;20251222 01:09;P;;;;;;
D;159;1751937;17;20251222 01:09;V;;;;;;
D;159;1751937;17;20251222 01:09;V;;;;;;
D;159;1751937;17;20251222 01:09;V;;;;;;
B;159;1752214;18;20251222 01:09;;;5;NEWBRIDGE ST;SOUTH LISMORE;2480;1150.8;M;20241120;20251217;275000;R2;R;RESIDENCE;;ABB;;;AV727598;
C;159;1752214;18;20251222 01:09;16, 17/2/4372;
D;159;1752214;18;20251222 01:09;P;;;;;;
D;159;1752214;18;20251222 01:09;V;;;;;;
B;159;1754889;19;20251222 01:09;;;37;TRINITY DR;GOONELLABAH;2480;846.6;M;20251111;20251218;980000;R1;R;RESIDENCE;;APP;;;AV736288;
C;159;1754889;19;20251222 01:09;22/793412;
D;159;1754889;19;20251222 01:09;P;;;;;;
D;159;1754889;19;20251222 01:09;V;;;;;;
B;159;1754916;20;20251222 01:09;;;57;TWEED ST;NORTH LISMORE;2480;1012;M;20241014;20251215;375000;R2;R;RESIDENCE;;AAA;;;AV716889;
C;159;1754916;20;20251222 01:09;8, 9/3/975080;
D;159;1754916;20;20251222 01:09;P;;;;;;
D;159;1754916;20;20251222 01:09;V;;;;;;
D;159;1754916;20;20251222 01:09;V;;;;;;
B;159;1757620;21;20251222 01:09;;;181;MUNRO RD;DUNOON;2480;11.11;H;20251017;20251210;1119000;RU1;3;FARM;;RHN;;;AV698411;
C;159;1757620;21;20251222 01:09;5/786659;
D;159;1757620;21;20251222 01:09;P;;;;;;
D;159;1757620;21;20251222 01:09;P;;;;;;
D;159;1757620;21;20251222 01:09;V;;;;;;
B;159;1757701;22;20251222 01:09;;;110;RAYWARD RD;DUNOON;2480;5.9;H;20251128;20251217;800000;RU1;R;RESIDENCE;;RHN;;;AV729998;
C;159;1757701;22;20251222 01:09;15/635132;
D;159;1757701;22;20251222 01:09;P;;;;;;
D;159;1757701;22;20251222 01:09;V;;;;;;
B;159;1757739;23;20251222 01:09;;;49;JAMES ST;DUNOON;2480;1012;M;20251125;20251215;667000;RU5;R;RESIDENCE;;DCB;;;AV717143;
C;159;1757739;23;20251222 01:09;3/6532;
D;159;1757739;23;20251222 01:09;P;;;;;;
D;159;1757739;23;20251222 01:09;P;;;;;;
D;159;1757739;23;20251222 01:09;V;;;;;;
B;159;1746955;24;20251222 01:09;;;2;CUMBRAE AVE;LISMORE;2480;651.3;M;20251119;20251216;650000;R1;R;RESIDENCE;;AGG;;;AV722566;
C;159;1746955;24;20251222 01:09;1/22590;
D;159;1746955;24;20251222 01:09;P;;;;;;
D;159;1746955;24;20251222 01:09;V;;;;;;
B;159;1755075;25;20251222 01:09;;;188;UNION ST;SOUTH LISMORE;2480;550.1;M;20251009;20251217;440000;R2;R;RESIDENCE;;ABB;;;AV728111;
C;159;1755075;25;20251222 01:09;7/18327;
D;159;1755075;25;20251222 01:09;P;;;;;;
D;159;1755075;25;20251222 01:09;V;;;;;;
D;159;1755075;25;20251222 01:09;V;;;;;;
B;159;1757907;26;20251222 01:09;;;1078;KEERRONG RD;KEERRONG;2480;6;H;20251111;20251215;1000000;RU1;R;RESIDENCE;;RHW;;;AV716907;
C;159;1757907;26;20251222 01:09;1/612893;
D;159;1757907;26;20251222 01:09;P;;;;;;
D;159;1757907;26;20251222 01:09;P;;;;;;
D;159;1757907;26;20251222 01:09;V;;;;;;
B;159;1749883;27;20251222 01:09;;;178;INVERCAULD RD;GOONELLABAH;2480;960.6;M;20251203;20251215;600000;R1;R;RESIDENCE;;AHH;;;AV715153;
C;159;1749883;27;20251222 01:09;2/836838;
D;159;1749883;27;20251222 01:09;P;;;;;;
D;159;1749883;27;20251222 01:09;P;;;;;;
D;159;1749883;27;20251222 01:09;V;;;;;;
D;159;1749883;27;20251222 01:09;V;;;;;;
B;159;1758135;28;20251222 01:09;;;21;MUNRO RD;DUNOON;2480;26.58;H;20251017;20251210;1119000;RU1;3;FARM;;RUK;;;AV698411;
C;159;1758135;28;20251222 01:09;6/252901;
D;159;1758135;28;20251222 01:09;P;;;;;;
D;159;1758135;28;20251222 01:09;P;;;;;;
D;159;1758135;28;20251222 01:09;V;;;;;;
B;159;1750072;29;20251222 01:09;;;26;JAMES ST;GIRARDS HILL;2480;645;M;20251204;20251217;815000;R1;R;RESIDENCE;;AEE;;;AV727116;
C;159;1750072;29;20251222 01:09;1/782919;
D;159;1750072;29;20251222 01:09;P;;;;;;
D;159;1750072;29;20251222 01:09;V;;;;;;
B;159;1750102;30;20251222 01:09;;1;2;JANICE CT;GOONELLABAH;2480;;;20251128;20251216;530000;;R;RESIDENCE;1;;;;AV723367;
C;159;1750102;30;20251222 01:09;1/SP39552;
D;159;1750102;30;20251222 01:09;P;;;;;;
D;159;1750102;30;20251222 01:09;V;;;;;;
B;159;1750167;31;20251222 01:09;;;28;JOHN ST;GIRARDS HILL;2480;423.7;M;20251201;20251217;550000;R1;R;RESIDENCE;;AEE;;;AV729357;
C;159;1750167;31;20251222 01:09;4/17323;
D;159;1750167;31;20251222 01:09;P;;;;;;
D;159;1750167;31;20251222 01:09;V;;;;;;
B;159;1747771;32;20251222 01:09;;;32;DUDLEY DR;GOONELLABAH;2480;824.5;M;20251114;20251215;740000;R1;R;RESIDENCE;;ALL;;;AV719453;
C;159;1747771;32;20251222 01:09;161/811350;
D;159;1747771;32;20251222 01:09;P;;;;;;
D;159;1747771;32;20251222 01:09;P;;;;;;
D;159;1747771;32;20251222 01:09;V;;;;;;
D;159;1747771;32;20251222 01:09;V;;;;;;
B;159;1750534;33;20251222 01:09;;;244;KEEN ST;GIRARDS HILL;2480;849.8;M;20241213;20251216;350000;R1;R;RESIDENCE;;AEE;;;AV721258;
C;159;1750534;33;20251222 01:09;4/158560;
D;159;1750534;33;20251222 01:09;P;;;;;;
D;159;1750534;33;20251222 01:09;V;;;;;;
D;159;1750534;33;20251222 01:09;V;;;;;;
B;159;1753122;34;20251222 01:09;;;7;PETER ST;EAST LISMORE;2480;556.4;M;20251124;20251216;800000;R1;R;RESIDENCE;;AEE;;;AV722644;
C;159;1753122;34;20251222 01:09;72A/394124;
D;159;1753122;34;20251222 01:09;P;;;;;;
D;159;1753122;34;20251222 01:09;P;;;;;;
D;159;1753122;34;20251222 01:09;V;;;;;;
D;159;1753122;34;20251222 01:09;V;;;;;;
B;159;1755756;35;20251222 01:09;;;15;WYRALLAH RD;GIRARDS HILL;2480;913.5;M;20250814;20251216;820000;R1;R;RESIDENCE;;AEE;;;AV725805;
C;159;1755756;35;20251222 01:09;56/997207;
D;159;1755756;35;20251222 01:09;P;;;;;;
D;159;1755756;35;20251222 01:09;P;;;;;;
D;159;1755756;35;20251222 01:09;V;;;;;;
D;159;1755756;35;20251222 01:09;V;;;;;;
B;159;1761321;36;20251222 01:09;;;230;ROSEHILL RD;BLAKEBROOK;2480;2;H;20251126;20251215;880000;RU1;R;RESIDENCE;;RHW;;;AV719476;
C;159;1761321;36;20251222 01:09;34/731826;
D;159;1761321;36;20251222 01:09;P;;;;;;
D;159;1761321;36;20251222 01:09;P;;;;;;
D;159;1761321;36;20251222 01:09;V;;;;;;
D;159;1761321;36;20251222 01:09;V;;;;;;
B;159;1748117;37;20251222 01:09;;;92;ESMONDE ST;EAST LISMORE;2480;613.4;M;20251201;20251215;470000;R1;R;RESIDENCE;;AEE;;;AV719920;
C;159;1748117;37;20251222 01:09;B/355817;
D;159;1748117;37;20251222 01:09;P;;;;;;
D;159;1748117;37;20251222 01:09;P;;;;;;
D;159;1748117;37;20251222 01:09;V;;;;;;
D;159;1748117;37;20251222 01:09;V;;;;;;
B;159;1750972;38;20251222 01:09;;8;115 A;LAUREL AVE;LISMORE;2480;;;20251209;20251217;284000;;R;RESIDENCE;8;;;;AV729443;
C;159;1750972;38;20251222 01:09;8/SP19400;
D;159;1750972;38;20251222 01:09;P;;;;;;
D;159;1750972;38;20251222 01:09;V;;;;;;
B;159;1756382;39;20251222 01:09;;;12;SMITH ST;CLUNES;2480;1284;M;20251212;20251218;1030000;RU5;R;RESIDENCE;;DCB;;;AV738515;
C;159;1756382;39;20251222 01:09;10/1/2552;
D;159;1756382;39;20251222 01:09;P;;;;;;
D;159;1756382;39;20251222 01:09;V;;;;;;
D;159;1756382;39;20251222 01:09;V;;;;;;
B;159;1748531;40;20251222 01:09;;;7;FLORAL AVE;EAST LISMORE;2480;815.7;M;20251117;20251218;730000;R1;R;RESIDENCE;;AEE;;;AV735855;
C;159;1748531;40;20251222 01:09;24/38024;
D;159;1748531;40;20251222 01:09;P;;;;;;
D;159;1748531;40;20251222 01:09;P;;;;;;
D;159;1748531;40;20251222 01:09;V;;;;;;
D;159;1748531;40;20251222 01:09;V;;;;;;
B;159;1751077;41;20251222 01:09;;;17;LITTLE KEEN ST;LISMORE;2480;663.9;M;20251108;20251215;260000;E2;R;RESIDENCE;;ECB;;;AV718261;
C;159;1751077;41;20251222 01:09;1/324328;
D;159;1751077;41;20251222 01:09;P;;;;;;
D;159;1751077;41;20251222 01:09;V;;;;;;
B;159;1751144;42;20251222 01:09;;;6;NESBITT LANE;LISMORE;2480;227.6;M;20250908;20251216;410000;E2;R;RESIDENCE;;ECA;;;AV725600;
C;159;1751144;42;20251222 01:09;16/1862;
D;159;1751144;42;20251222 01:09;P;;;;;;
D;159;1751144;42;20251222 01:09;V;;;;;;
