A;RTSALEDATA;081;20251229 01:06;VALNET;
B;081;2875167;1;20251229 01:06;;;20;ORLEANS WAY;CASTLE HILL;2154;484;M;20251024;20251219;2185000;R3;R;RESIDENCE;;KEM;;;AV743175;
C;081;2875167;1;20251229 01:06;825/1033894;
D;081;2875167;1;20251229 01:06;P;;;;;;
D;081;2875167;1;20251229 01:06;P;;;;;;
D;081;2875167;1;20251229 01:06;V;;;;;;
B;081;2906235;2;20251229 01:06;;15;1;CHERITON AVE;CASTLE HILL;2154;142;M;20251118;20251223;1001000;;R;RESIDENCE;15;;;;AV757866;
C;081;2906235;2;20251229 01:06;15/SP67875;
D;081;2906235;2;20251229 01:06;P;;;;;;
D;081;2906235;2;20251229 01:06;P;;;;;;
D;081;2906235;2;20251229 01:06;V;;;;;;
D;081;2906235;2;20251229 01:06;V;;;;;;
B;081;2934698;3;20251229 01:06;;;25;BORDEAUX CRES;CASTLE HILL;2154;600.1;M;20250808;20251222;2850000;R2;R;RESIDENCE;;AXX;;;AV756141;
C;081;2934698;3;20251229 01:06;32/1040057;
D;081;2934698;3;20251229 01:06;P;;;;;;
D;081;2934698;3;20251229 01:06;V;;;;;;
D;081;2934698;3;20251229 01:06;V;;;;;;
B;081;2954584;4;20251229 01:06;;;8;GLAMIS PL;CASTLE HILL;2154;450;M;20251202;20251223;2400000;R2;R;RESIDENCE;;AXX;;;AV758781;
C;081;2954584;4;20251229 01:06;118/1046343;
D;081;2954584;4;20251229 01:06;P;;;;;;
D;081;2954584;4;20251229 01:06;P;;;;;;
D;081;2954584;4;20251229 01:06;V;;;;;;
D;081;2954584;4;20251229 01:06;V;;;;;;
B;081;4153393;5;20251229 01:06;;;34;CENTAURUS WAY;BOX HILL;2765;465.5;M;20251103;20251215;1720000;R2;R;RESIDENCE;;BHE;;;AV716674;
C;081;4153393;5;20251229 01:06;320/1231910;
D;081;4153393;5;20251229 01:06;P;;;;;;
D;081;4153393;5;20251229 01:06;P;;;;;;
D;081;4153393;5;20251229 01:06;V;;;;;;
D;081;4153393;5;20251229 01:06;V;;;;;;
B;081;4142664;6;20251229 01:06;;;10;ROMAGNOLA ST;BOX HILL;2765;375;M;20251018;20251222;1780888;R2;R;RESIDENCE;;BHR;;;AV752590;
C;081;4142664;6;20251229 01:06;1174/1226133;
D;081;4142664;6;20251229 01:06;P;;;;;;
D;081;4142664;6;20251229 01:06;V;;;;;;
B;081;4193843;7;20251229 01:06;;;32;BRAHMAN RD;BOX HILL;2765;414.7;M;20251028;20251219;1400000;R2;R;RESIDENCE;;BHR;;;AV748888;
C;081;4193843;7;20251229 01:06;1416/1232831;
D;081;4193843;7;20251229 01:06;P;;;;;;
D;081;4193843;7;20251229 01:06;P;;;;;;
D;081;4193843;7;20251229 01:06;V;;;;;;
D;081;4193843;7;20251229 01:06;V;;;;;;
B;081;4221102;8;20251229 01:06;;;329;STONE MASON DR;KELLYVILLE;2155;242.1;M;20251117;20251222;1560000;R3;R;RESIDENCE;;KEM;;;AV753454;
C;081;4221102;8;20251229 01:06;202/1250941;
D;081;4221102;8;20251229 01:06;P;;;;;;
D;081;4221102;8;20251229 01:06;V;;;;;;
B;081;4207458;9;20251229 01:06;;;3;BITALLI ST;GABLES;2765;483;M;20251020;20251219;2030000;R2;R;RESIDENCE;;BHR;;;AV750097;
C;081;4207458;9;20251229 01:06;322/1230476;
D;081;4207458;9;20251229 01:06;P;;;;;;
D;081;4207458;9;20251229 01:06;V;;;;;;
D;081;4207458;9;20251229 01:06;V;;;;;;
B;081;4207473;10;20251229 01:06;;;;VALLETTA DR;MARAYLYA;2765;550;M;20251112;20251219;1725000;R2;R;RESIDENCE;;BHR;;;AV749640;
C;081;4207473;10;20251229 01:06;337/1230476;
D;081;4207473;10;20251229 01:06;P;;;;;;
D;081;4207473;10;20251229 01:06;P;;;;;;
D;081;4207473;10;20251229 01:06;V;;;;;;
D;081;4207473;10;20251229 01:06;V;;;;;;
B;081;6008177;11;20251229 01:06;;;167;FAIRWAY DR;NORWEST;2153;250.2;M;20251204;20251223;1970000;R3;R;RESIDENCE;;GEN;;;AV757032;
C;081;6008177;11;20251229 01:06;5/271258;
D;081;6008177;11;20251229 01:06;P;;;;;;
D;081;6008177;11;20251229 01:06;P;;;;;;
D;081;6008177;11;20251229 01:06;V;;;;;;
B;081;6033782;12;20251229 01:06;;;49;HIGHBURY RD;NORTH KELLYVILLE;2155;485.8;M;20251112;20251224;2212000;;R;RESIDENCE;;;;;AV761816;
C;081;6033782;12;20251229 01:06;3/1309522;
D;081;6033782;12;20251229 01:06;P;;;;;;
D;081;6033782;12;20251229 01:06;P;;;;;;
D;081;6033782;12;20251229 01:06;V;;;;;;
B;081;6010336;13;20251229 01:06;;;119 B;OLD PITT TOWN RD;GABLES;2765;2002;M;20251222;20251223;1550000;R2;V;VACANT LAND;;BHR;;;AV758939;
C;081;6010336;13;20251229 01:06;2753/1284654;
D;081;6010336;13;20251229 01:06;P;;;;;;
D;081;6010336;13;20251229 01:06;V;;;;;;
B;081;6007655;14;20251229 01:06;;;10;YEARLING ST;BOX HILL;2765;370.8;M;20251110;20251222;853000;R2;R;RESIDENCE;;BHR;;;AV755124;
C;081;6007655;14;20251229 01:06;4731/1259891;
D;081;6007655;14;20251229 01:06;P;;;;;;
D;081;6007655;14;20251229 01:06;P;;;;;;
D;081;6007655;14;20251229 01:06;V;;;;;;
B;081;6007661;15;20251229 01:06;;;3;CROP ST;BOX HILL;2765;300;M;20251117;20251218;805000;R2;V;VACANT LAND;;BHR;;;AV738330;
C;081;6007661;15;20251229 01:06;4737/1259891;
D;081;6007661;15;20251229 01:06;P;;;;;;
D;081;6007661;15;20251229 01:06;P;;;;;;
D;081;6007661;15;20251229 01:06;V;;;;;;
B;081;6007633;16;20251229 01:06;;;71;HEDGEWOOD DR;BOX HILL;2765;338.3;M;20251126;20251219;830000;R2;V;VACANT LAND;;BHR;;;AV747814;
C;081;6007633;16;20251229 01:06;4709/1259891;
D;081;6007633;16;20251229 01:06;P;;;;;;
D;081;6007633;16;20251229 01:06;V;;;;;;
B;081;6007636;17;20251229 01:06;;;65;HEDGEWOOD DR;BOX HILL;2765;300.5;M;20251208;20251224;785000;R2;V;VACANT LAND;;BHR;;;AV761027;
C;081;6007636;17;20251229 01:06;4712/1259891;
D;081;6007636;17;20251229 01:06;P;;;;;;
D;081;6007636;17;20251229 01:06;P;;;;;;
D;081;6007636;17;20251229 01:06;V;;;;;;
B;081;3016959;18;20251229 01:06;;;54;MILLCROFT WAY;BEAUMONT HILLS;2155;371.4;M;20251202;20251219;1372500;R3;R;RESIDENCE;;BKM;;;AV747487;
C;081;3016959;18;20251229 01:06;4008/1049076;
D;081;3016959;18;20251229 01:06;P;;;;;;
D;081;3016959;18;20251229 01:06;V;;;;;;
D;081;3016959;18;20251229 01:06;V;;;;;;
B;081;2955792;19;20251229 01:06;;;4;CLOVERHILL GR;BELLA VISTA;2153;717.1;M;20251114;20251219;3200000;R3;R;RESIDENCE;;GEN;;;AV744287;
C;081;2955792;19;20251229 01:06;1632/1044497;
D;081;2955792;19;20251229 01:06;P;;;;;;
D;081;2955792;19;20251229 01:06;P;;;;;;
D;081;2955792;19;20251229 01:06;V;;;;;;
B;081;4025436;20;20251229 01:06;;;42;HALLOWAY BVD;NORTH KELLYVILLE;2155;314;M;20251025;20251219;1395000;;R;RESIDENCE;2;;;;AV749651;
C;081;4025436;20;20251229 01:06;2/SP95467;
D;081;4025436;20;20251229 01:06;P;;;;;;
D;081;4025436;20;20251229 01:06;V;;;;;;
B;081;4042711;21;20251229 01:06;;;33;TIMBERCREST ST;BOX HILL;2765;315.4;M;20251118;20251219;1125000;R3;R;RESIDENCE;;BHM;;;AV750764;
C;081;4042711;21;20251229 01:06;86/1206860;
D;081;4042711;21;20251229 01:06;P;;;;;;
D;081;4042711;21;20251229 01:06;P;;;;;;
D;081;4042711;21;20251229 01:06;V;;;;;;
B;081;4128661;22;20251229 01:06;;;111;HANNAFORD AVE;BOX HILL;2765;344.1;M;20251210;20251219;1450000;R2;R;RESIDENCE;;BHR;;;AV750339;
C;081;4128661;22;20251229 01:06;122/1225042;
D;081;4128661;22;20251229 01:06;P;;;;;;
D;081;4128661;22;20251229 01:06;P;;;;;;
D;081;4128661;22;20251229 01:06;V;;;;;;
D;081;4128661;22;20251229 01:06;V;;;;;;
B;081;4575721;23;20251229 01:06;;;12;BARABATI RD;NORTH KELLYVILLE;2155;451.5;M;20251209;20251219;2160000;R2;R;RESIDENCE;;NKR;;;AV749711;
C;081;4575721;23;20251229 01:06;2013/1285025;
D;081;4575721;23;20251229 01:06;P;;;;;;
D;081;4575721;23;20251229 01:06;P;;;;;;
D;081;4575721;23;20251229 01:06;V;;;;;;
B;081;4574936;24;20251229 01:06;;;32;FOREST OAK WAY;KELLYVILLE;2155;324.2;M;20251215;20251223;1250000;R4;V;VACANT LAND;;HDR;;;AV757245;
C;081;4574936;24;20251229 01:06;30/271363;
D;081;4574936;24;20251229 01:06;P;;;;;;
D;081;4574936;24;20251229 01:06;P;;;;;;
D;081;4574936;24;20251229 01:06;V;;;;;;
B;081;4574950;25;20251229 01:06;;;4;FOREST OAK WAY;KELLYVILLE;2155;287.3;M;20251218;20251222;1170250;R4;V;VACANT LAND;;HDR;;;AV752355;
C;081;4574950;25;20251229 01:06;44/271363;
D;081;4574950;25;20251229 01:06;P;;;;;;
D;081;4574950;25;20251229 01:06;P;;;;;;
D;081;4574950;25;20251229 01:06;V;;;;;;
B;081;4228191;26;20251229 01:06;;213;42;ARMBRUSTER AVE;NORTH KELLYVILLE;2155;113;M;20251124;20251223;650000;;R;RESIDENCE;146;;;;AV759434;
C;081;4228191;26;20251229 01:06;146/SP107998;
D;081;4228191;26;20251229 01:06;P;;;;;;
D;081;4228191;26;20251229 01:06;V;;;;;;
B;081;4228191;27;20251229 01:06;;309;42;ARMBRUSTER AVE;NORTH KELLYVILLE;2155;107;M;20251209;20251223;720000;;R;RESIDENCE;148;;;;AV759677;
C;081;4228191;27;20251229 01:06;148/SP107998;
D;081;4228191;27;20251229 01:06;P;;;;;;
D;081;4228191;27;20251229 01:06;V;;;;;;
B;081;4577985;28;20251229 01:06;;321;92;BALLYMORE AVE;NORTH KELLYVILLE;2155;101;M;20251111;20251223;740000;;R;RESIDENCE;146;;;;AV758049;
C;081;4577985;28;20251229 01:06;146/SP104040;
