A;RTSALEDATA;083;20251229 01:06;VALNET;
B;083;680646;1;20251229 01:06;;5;12;LE VESINET DR;HUNTERS HILL;2110;;;20251128;20251223;8500000;;R;RESIDENCE;5;;;;AV760387;
C;083;680646;1;20251229 01:06;5/SP60663;
D;083;680646;1;20251229 01:06;P;;;;;;
D;083;680646;1;20251229 01:06;V;;;;;;
B;083;681004;2;20251229 01:06;;18;21;MARY ST;HUNTERS HILL;2110;;;20251111;20251216;790000;;R;RESIDENCE;18;;;;AV721732;
C;083;681004;2;20251229 01:06;18/SP1475;
D;083;681004;2;20251229 01:06;P;;;;;;
D;083;681004;2;20251229 01:06;V;;;;;;
B;083;681004;3;20251229 01:06;;34;21;MARY ST;HUNTERS HILL;2110;;;20251111;20251216;790000;;R;RESIDENCE;34;;;;AV721732;
C;083;681004;3;20251229 01:06;34/SP1475;
D;083;681004;3;20251229 01:06;P;;;;;;
D;083;681004;3;20251229 01:06;V;;;;;;
B;083;681048;4;20251229 01:06;;;80;MARY ST;HUNTERS HILL;2110;771.4;M;20251105;20251223;3010000;R2;R;RESIDENCE;;EAH;;;AV757686;
C;083;681048;4;20251229 01:06;A/371372;
D;083;681048;4;20251229 01:06;P;;;;;;
D;083;681048;4;20251229 01:06;V;;;;;;
D;083;681048;4;20251229 01:06;V;;;;;;
B;083;682397;5;20251229 01:06;;1;2;THE CLOSE;HUNTERS HILL;2110;;;20251101;20251215;1465000;;R;RESIDENCE;1;;;;AV719443;
C;083;682397;5;20251229 01:06;1/SP2874;
D;083;682397;5;20251229 01:06;P;;;;;;
D;083;682397;5;20251229 01:06;P;;;;;;
D;083;682397;5;20251229 01:06;V;;;;;;
B;083;682397;6;20251229 01:06;;6;2;THE CLOSE;HUNTERS HILL;2110;;;20251101;20251215;1465000;;R;RESIDENCE;6;;;;AV719443;
C;083;682397;6;20251229 01:06;6/SP2874;
D;083;682397;6;20251229 01:06;P;;;;;;
D;083;682397;6;20251229 01:06;P;;;;;;
D;083;682397;6;20251229 01:06;V;;;;;;
Z;29;6;6;15;
